Reaction	EC-Number	In-Pathway	Substrates
6 ATP + 3 L-serine + 3 2,3-dihydroxybenzoate  ->  6 AMP + enterobactin + 6 diphosphate + 3 H+	EC-6.3.2.14		2,3-dihydroxybenzoate // L-serine // ATP // H<SUP>+</SUP> // diphosphate // AMP // enterobactin
sulfite + H+  <-->  hydrogensulfite			sulfite // H<SUP>+</SUP> // hydrogensulfite
(S)-3-hydroxy-(11Z)-octadecenoyl-CoA  <-->  (2E,11Z)-octadecenoyl-CoA + H2O	EC-4.2.1.17		(S)-3-hydroxy-(11Z)-octadecenoyl-CoA // (2E,11Z)-octadecenoyl-CoA // H<sub>2</sub>O
4 Fe2+ + dioxygen + 6 H2O  ->  4 [FeO(OH)] monomer + 8 H+	EC-1.16.3.2		H<sub>2</sub>O // dioxygen // Fe<sup>2+</sup> // [FeO(OH)] monomer // H<SUP>+</SUP>
UDP-alpha-D-glucuronate + 2-O-Ac-alpha-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-2/3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und  ->  beta-D-GlcA-(1->3)-2-O-Ac-alpha-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und + UDP + H+	EC-2.4.1	colanic acid (<i>Escherichia coli</i> K12) biosynthesis	2-<i>O</i>-Ac-&alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;4)-2/3-<i>O</i>-Ac-&alpha;-L-Fuc-(1&rarr;3)-&alpha;-D-Glc-PP-Und // UDP-&alpha;-D-glucuronate // &beta;-D-GlcA-(1&rarr;3)-2-<i>O</i>-Ac-&alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;4)-3-O-Ac-&alpha;-L-Fuc-(1&rarr;3)-&alpha;-D-Glc-PP-Und // UDP // H<SUP>+</SUP>
(R)-pantothenate + ATP  ->  (R)-4'-phosphopantothenate + ADP + H+	EC-2.7.1.33	phosphopantothenate biosynthesis I	ATP // (<i>R</i>)-pantothenate // H<SUP>+</SUP> // (<i>R</i>)-4'-phosphopantothenate // ADP
8-oxo-dGTP + H2O  ->  8-oxo-dGMP + diphosphate + H+	EC-3.6.1.55		H<sub>2</sub>O // 8-oxo-dGTP // H<SUP>+</SUP> // 8-oxo-dGMP // diphosphate
carboxyphosphate + ammonia  ->  carbamate + phosphate + H+		2 ATP + hydrogencarbonate + ammonia  ->  2 ADP + carbamoyl phosphate + phosphate + H+	ammonia // carboxyphosphate // carbamate // phosphate // H<SUP>+</SUP>
pppGpp + H2O  ->  ppGpp + phosphate + H+	EC-3.6.1.40	ppGpp metabolism	pppGpp // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // ppGpp
octanoyl-CoA + acetyl-CoA  <-  3-oxodecanoyl-CoA + coenzyme A	EC-2.3.1.16	oleate &beta;-oxidation	acetyl-CoA // octanoyl-CoA // 3-oxodecanoyl-CoA // coenzyme A
L-serine  ->  2-aminoprop-2-enoate + H2O		L-serine degradation // L-serine  ->  pyruvate + ammonium	L-serine // 2-aminoprop-2-enoate // H<sub>2</sub>O
dTDP-4-amino-4,6-dideoxy-alpha-D-galactose + 2-oxoglutarate  <-->  dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose + L-glutamate	EC-2.6.1.59	dTDP-<i>N</i>-acetylthomosamine biosynthesis	2-oxoglutarate // dTDP-4-amino-4,6-dideoxy-&alpha;-D-galactose // dTDP-4-dehydro-6-deoxy-&alpha;-D-glucopyranose // L-glutamate
decanoyl-CoA C-acyltransferase	EC-2.3.1.16	oleate &beta;-oxidation	acetyl-CoA // decanoyl-CoA // 3-oxododecanoyl-CoA // coenzyme A
maltotetraose + D-glucopyranose  <-->  maltotriose + maltose	EC-2.4.1.25	glycogen degradation I	D-glucopyranose // maltotetraose // maltotriose // maltose
dTDP + ATP  ->  dTTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II // pyrimidine deoxyribonucleotide phosphorylation // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	ATP // dTDP // dTTP // ADP
citrate  ->  acetate + oxaloacetate	EC-4.1.3.6		citrate // acetate // oxaloacetate
cysteamine S-phosphate[periplasm] + H2O[periplasm]  ->  cysteamine[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // cysteamine S-phosphate // cysteamine // phosphate
CTP + a phosphatidate + H+  ->  a CDP-diacylglycerol + diphosphate	EC-2.7.7.41	CDP-diacylglycerol biosynthesis I // CDP-diacylglycerol biosynthesis II	H<SUP>+</SUP> // a phosphatidate // CTP // diphosphate // a CDP-diacylglycerol
an O4-methylthymine in DNA + a [protein]-L-cysteine  ->  a thymine in DNA + a [protein]-S-methyl-L-cysteine	EC-2.1.1.63		a [protein]-L-cysteine // an <i>O</i><sup>4</sup>-methylthymine in DNA // a thymine in DNA // a [protein]-<i>S</i>-methyl-L-cysteine
ammonium + IMP + NADP+  <-  GMP + NADPH + 2 H+	EC-1.7.1.7		NADP<sup>+</sup> // IMP // ammonium // H<SUP>+</SUP> // GMP // NADPH
ATP + NAD+  ->  ADP + NADP+ + H+	EC-2.7.1 // EC-2.7.1.23	NAD phosphorylation and dephosphorylation	ATP // NAD<sup>+</sup> // H<SUP>+</SUP> // NADP<sup>+</sup> // ADP
2'-deoxyinosine + phosphate  <-->  hypoxanthine + 2-deoxy-alpha-D-ribose 1-phosphate	EC-2.4.2.1	purine deoxyribonucleosides degradation I	phosphate // 2'-deoxyinosine // hypoxanthine // 2-deoxy-&alpha;-D-ribose 1-phosphate
ammonium + an oxidized electron carrier + H2O  <-  hydroxylamine + a reduced two electron carrier + H+	EC-1.7.99.1		an oxidized electron carrier // H<sub>2</sub>O // ammonium // H<SUP>+</SUP> // a reduced two electron carrier // hydroxylamine
N6-(1-deoxy-6-O-phospho-D-fructos-1-yl)-L-lysine + H2O  ->  beta-D-glucose 6-phosphate + L-lysine		fructoselysine and psicoselysine degradation	H<sub>2</sub>O // <i>N</i><sup>6</sup>-(1-deoxy-6-<i>O</i>-phospho-D-fructos-1-yl)-L-lysine // &beta;-D-glucose 6-phosphate // L-lysine
alpha-D-xylopyranose  <-->  alpha-D-xylulofuranose	EC-5.3.1.5	D-xylose degradation I	&alpha;-D-xylopyranose // &alpha;-D-xylulofuranose
iron(III)-enterobactin complex + 3 H2O + H+  ->  iron(III)-[N-(2,3-dihydroxybenzoyl)-L-serine] complex + 2 N-(2,3-dihydroxybenzoyl)-L-serine	EC-3.1.1.108		H<SUP>+</SUP> // H<sub>2</sub>O // iron(III)-enterobactin complex // iron(III)-[<i>N</i>-(2,3-dihydroxybenzoyl)-L-serine] complex // <i>N</i>-(2,3-dihydroxybenzoyl)-L-serine
L-tartrate  ->  oxaloacetate + H2O	EC-4.2.1.32		L-tartrate // oxaloacetate // H<sub>2</sub>O
hydrogen sulfide + 3 NADP+ + 3 H2O  <-  sulfite + 3 NADPH + 5 H+	EC-1.8.1.2	assimilatory sulfate reduction I	hydrogen sulfide // NADP<sup>+</sup> // H<sub>2</sub>O // H<SUP>+</SUP> // NADPH // sulfite
2-phospho-D-glycerate  <-->  phosphoenolpyruvate + H2O	EC-4.2.1.11	glycolysis I (from glucose 6-phosphate) // glycolysis II (from fructose 6-phosphate) // gluconeogenesis I	2-phospho-D-glycerate // phospho<i>enol</i>pyruvate // H<sub>2</sub>O
AMP + diphosphate  <-  5-phospho-alpha-D-ribose 1-diphosphate + adenine	EC-2.4.2.7	(aminomethyl)phosphonate degradation // adenine and adenosine salvage II	AMP // diphosphate // 5-phospho-&alpha;-D-ribose 1-diphosphate // adenine
a uridine38-40 in tRNA  ->  a pseudouridine38-40 in tRNA	EC-5.4.99.12		a uridine<sup>38-40</sup> in tRNA // a pseudouridine<sup>38-40</sup> in tRNA
ethyl-2-methylacetoacetate + NADPH + H+  ->  ethyl-(2R)-methyl-(3S)-hydroxybutanoate + NADP+	EC-1.1.1		NADP<sup>+</sup> // ethyl-(2R)-methyl-(3S)-hydroxybutanoate // ethyl-2-methylacetoacetate // NADPH // H<SUP>+</SUP>
maltotriose + H2O  ->  maltose + D-glucopyranose	EC-3.2.1.20	glycogen degradation I	H<sub>2</sub>O // maltotriose // maltose // D-glucopyranose
a 2-thiouridine34 in tRNA + a 5,10-methylenetetrahydrofolate + ammonium + GTP + H2O  ->  a 5-(aminomethyl)-2-thiouridine34 in tRNA + a 7,8-dihydrofolate + GDP + phosphate			H<sub>2</sub>O // GTP // ammonium // a 5,10-methylenetetrahydrofolate // a 2-thiouridine<sup>34</sup> in tRNA // a 5-(aminomethyl)-2-thiouridine<sup>34</sup> in tRNA // a 7,8-dihydrofolate // GDP // phosphate
beta-D-fructofuranose 6-phosphate  <-->  dihydroxyacetone + D-glyceraldehyde 3-phosphate	EC-4.1.2		&beta;-D-fructofuranose 6-phosphate // dihydroxyacetone // D-glyceraldehyde 3-phosphate
ATP + a CcmAB complex + a heme(III)-bound CcmCDE complex  ->  a CcmABCD complex + a heme(III)-bound CcmE protein + ADP + phosphate		cytochrome <i>c</i> biogenesis (system I type)	a heme(III)-bound CcmCDE complex // a CcmAB complex // ATP // a CcmABCD complex // a heme(III)-bound CcmE protein // ADP // phosphate
cadaverine + 2-oxoglutarate  <-->  5-aminopentanal + L-glutamate	EC-2.6.1.82	L-lysine degradation I	2-oxoglutarate // cadaverine // 5-aminopentanal // L-glutamate
N6-(1-deoxy-D-fructos-1-yl)-L-lysine  <-->  N6-(D-psicosyl)-L-lysine	EC-5.1.3.41	fructoselysine and psicoselysine degradation	<i>N</i><sup>6</sup>-(1-deoxy-D-fructos-1-yl)-L-lysine // N<sup>6</sup>-(D-psicosyl)-L-lysine
1-methyl-dAMP + 2-oxoglutarate + dioxygen  ->  dAMP + formaldehyde + succinate + CO2	EC-1.14.11.33		dioxygen // 2-oxoglutarate // 1-methyl-dAMP // dAMP // formaldehyde // succinate // CO<SUB>2</SUB>
a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine) tetrapeptide[periplasm] + H2O[periplasm]  ->  a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide[periplasm] + D-alanine[periplasm]	EC-3.4.17.13	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	H<sub>2</sub>O // a nascent peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimeloyl-D-alanine) tetrapeptide // a nascent peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimelate) tripeptide // D-alanine
phosphocholine[periplasm] + H2O[periplasm]  ->  choline[periplasm] + phosphate[periplasm]	EC-3.1.3.75		H<sub>2</sub>O // phosphocholine // choline // phosphate
methylglyoxal + a [protein]-L-lysine  ->  an N6-(1-hydroxy-2-oxopropyl)-[protein]-L-lysine + H+			a [protein]-L-lysine // methylglyoxal // an <i>N</i><sup>6</sup>-(1-hydroxy-2-oxopropyl)-[protein]-L-lysine // H<SUP>+</SUP>
a [HypC/HypD dimer]-Fe-CO2 + ATP + 2 a reduced one electron carrier  ->  [HypC/HypD dimer]-Fe-CO + ADP + 2 an oxidized electron carrier + phosphate + H+		NiFe(CO)(CN)<sub>2</sub> cofactor biosynthesis	a reduced one electron carrier // ATP // a [HypC/HypD dimer]-Fe-CO<sub>2</sub> // [HypC/HypD dimer]-Fe-CO // ADP // phosphate // an oxidized electron carrier // H<SUP>+</SUP>
3-hydroxypropanoate + NADP+  <-  3-oxopropanoate + NADPH + H+	EC-1.1.1.298	uracil degradation III	NADP<sup>+</sup> // 3-hydroxypropanoate // 3-oxopropanoate // NADPH // H<SUP>+</SUP>
S-(hydroxysulfenamide)glutathione + glutathione  ->  glutathione disulfide + hydroxylamine			glutathione // <i>S</i>-(hydroxysulfenamide)glutathione // glutathione disulfide // hydroxylamine
enterobacterial common antigen[periplasmic space] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasmic space]  ->  enterobacterial common antigen-core oligosaccharide-lipid A (E. coli K-12 core type)[periplasmic space] + di-trans,octa-cis-undecaprenyl diphosphate[periplasmic space] + H+[periplasmic space]	EC-2.4.99		lipid A-core oligosaccharide (<i>E. coli</i> K-12 core type) // enterobacterial common antigen // enterobacterial common antigen-core oligosaccharide-lipid A (<i>E. coli</i> K-12 core type) // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate // H<SUP>+</SUP>
S-adenosyl-L-methionine + adenine1618 in 23S rRNA  ->  an N6-methyladenine1618 in 23S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.181		adenine<sup>1618</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // an <i>N</i><sup>6</sup>-methyladenine<sup>1618</sup> in 23S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
a tRNAPhe + L-phenylalanine + ATP  ->  an L-phenylalanyl-[tRNAPhe] + AMP + diphosphate	EC-6.1.1.20	tRNA charging	ATP // L-phenylalanine // a tRNA<SUP>Phe</SUP> // an L-phenylalanyl-[tRNA<SUP>Phe</SUP>] // diphosphate // AMP
D-arabinofuranose  <-->  D-arabinopyranose			D-arabinofuranose // D-arabinopyranose
pseudouridine + ATP  ->  pseudouridine 5'-phosphate + ADP + H+	EC-2.7.1.83	pseudouridine degradation	ATP // pseudouridine // H<SUP>+</SUP> // pseudouridine 5'-phosphate // ADP
a (3R)-3-hydroxyhexanoyl-[acp]  ->  a (2E)-hex-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (type II fatty acid synthase)	a (3<i>R</i>)-3-hydroxyhexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // H<sub>2</sub>O
cytidine-3'-monophosphate + H2O  ->  cytidine + phosphate	EC-3.1.3.6		H<sub>2</sub>O // cytidine-3'-monophosphate // cytidine // phosphate
3-(N-morpholino)propanesulfonate + FMNH2 + dioxygen  ->  3-(N-morpholino)propanal + sulfite + FMN + H2O + 2 H+	EC-1.14.14.5		dioxygen // FMNH<SUB>2</SUB> // 3-(<i>N</i>-morpholino)propanesulfonate // 3-(<i>N</i>-morpholino)propanal // sulfite // H<sub>2</sub>O // FMN // H<SUP>+</SUP>
(3Z)-dodec-3-enoyl-CoA + acetyl-CoA  <-  3-oxo-(5Z)-tetradecenoyl-CoA + coenzyme A	EC-2.3.1.16	oleate &beta;-oxidation	acetyl-CoA // (3Z)-dodec-3-enoyl-CoA // 3-oxo-(5Z)-tetradecenoyl-CoA // coenzyme A
ATP + FMN + H+  <-->  FAD + diphosphate	EC-2.7.7.2	flavin biosynthesis I (bacteria and plants)	H<SUP>+</SUP> // ATP // FMN // FAD // diphosphate
tRNAasp + L-aspartate + ATP  ->  an L-aspartyl-[tRNAasp] + AMP + diphosphate	EC-6.1.1.23 // EC-6.1.1.12	tRNA charging	ATP // L-aspartate // tRNA<SUP>asp</SUP> // an L-aspartyl-[tRNA<SUP>asp</SUP>] // diphosphate // AMP
D-mannonate  ->  2-dehydro-3-deoxy-D-gluconate + H2O	EC-4.2.1.8	D-fructuronate degradation	D-mannonate // H<sub>2</sub>O // 2-dehydro-3-deoxy-D-gluconate
3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase	EC-4.2.1.59	<i>cis</i>-vaccenate biosynthesis	a (3<i>R</i>,11<i>Z</i>)-3-hydroxyoctadec-11-enoyl-[acp] // a (2<i>E</i>,11<i>Z</i>)-octadeca-2,11-dienoyl-[acp] // H<sub>2</sub>O
a tRNACys + L-cysteine + ATP  ->  an L-cysteinyl-[tRNACys] + AMP + diphosphate	EC-6.1.1.16	tRNA charging	ATP // L-cysteine // a tRNA<SUP>Cys</SUP> // an L-cysteinyl-[tRNA<SUP>Cys</SUP>] // diphosphate // AMP
2 ATP + hydrogencarbonate + ammonium  ->  2 ADP + carbamoyl phosphate + phosphate + 2 H+	EC-6.3.4.16		ammonium // hydrogencarbonate // ATP // ADP // phosphate // carbamoyl phosphate // H<SUP>+</SUP>
GTP  ->  3',5'-cyclic GMP + diphosphate	EC-4.6.1.2		GTP // 3',5'-cyclic GMP // diphosphate
a nucleoside diphosphate + ATP  ->  a nucleoside triphosphate + ADP	EC-2.7.4.6		ATP // a nucleoside diphosphate // a nucleoside triphosphate // ADP
(2E)-dec-2-enoyl-CoA + NADP+  <-  (2E,4Z)-deca-2,4-dienoyl-CoA + NADPH + H+	EC-1.3.1.34		NADP<sup>+</sup> // (2E)-dec-2-enoyl-CoA // H<SUP>+</SUP> // (2E,4Z)-deca-2,4-dienoyl-CoA // NADPH
L-selenocysteine + a reduced two electron carrier  ->  L-alanine + selenide + an oxidized electron carrier + 2 H+	EC-4.4.1.16		L-selenocysteine // a reduced two electron carrier // L-alanine // selenide // an oxidized electron carrier // H<SUP>+</SUP>
2-O-(6-phospho-alpha-D-mannosyl)-D-glycerate + H2O  ->  D-mannopyranose 6-phosphate + D-glycerate	EC-3.2.1	2-<I>O</I>-&alpha;-mannosyl-D-glycerate degradation	H<sub>2</sub>O // 2-<I>O</I>-(6-phospho-&alpha;-D-mannosyl)-D-glycerate // D-mannopyranose 6-phosphate // D-glycerate
3-methylbut-3-en-1-yl diphosphate + 2 an oxidized ferredoxin [iron-sulfur] cluster + H2O  <-  (E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.17.7.4	methylerythritol phosphate pathway I	H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster // 3-methylbut-3-en-1-yl diphosphate // (<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
2-aceto-2-hydroxy-butyrate synthase	EC-2.2.1.6	L-isoleucine biosynthesis I (from threonine)	2-oxobutanoate // pyruvate // H<SUP>+</SUP> // (<i>S</i>)-2-aceto-2-hydroxybutanoate // CO<SUB>2</SUB>
a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	EC-1.8.1.4	pyruvate + coenzyme A + NAD+  ->  acetyl-CoA + CO2 + NADH // pyruvate decarboxylation to acetyl CoA I	NAD<sup>+</sup> // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // NADH // H<SUP>+</SUP>
a tRNAThr + L-threonine + ATP  ->  an L-threonyl-[tRNAThr] + AMP + diphosphate	EC-6.1.1.3	tRNA charging	ATP // L-threonine // a tRNA<SUP>Thr</SUP> // an L-threonyl-[tRNA<SUP>Thr</SUP>] // diphosphate // AMP
a primary alcohol + NAD+  <-->  an aldehyde + NADH + H+	EC-1.1.1.1		NAD<sup>+</sup> // a primary alcohol // an aldehyde // NADH // H<SUP>+</SUP>
UDP-N-acetyl-alpha-D-mannosamine + 2 NAD+ + H2O  ->  UDP-N-acetyl-alpha-D-mannosaminuronate + 2 NADH + 3 H+	EC-1.1.1.336	UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminouronate biosynthesis	H<sub>2</sub>O // NAD<sup>+</sup> // UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine // UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminuronate // NADH // H<SUP>+</SUP>
5,6,7,8-tetrahydrofolate + NADP+  <-  7,8-dihydrofolate monoglutamate + NADPH + H+	EC-1.5.1.3		NADP<sup>+</sup> // 5,6,7,8-tetrahydrofolate // 7,8-dihydrofolate monoglutamate // NADPH // H<SUP>+</SUP>
spermidine <i>N</i><sup>8</sup>-acetyltransferase	EC-2.3.1.57		spermidine // acetyl-CoA // <i>N</i><SUP>8</SUP>-acetylspermidine // H<SUP>+</SUP> // coenzyme A
a 2'-deoxyribonucleoside 5'-monophosphate + H2O  ->  a 2'-deoxyribonucleoside + phosphate	EC-3.1.3.89		H<sub>2</sub>O // a 2'-deoxyribonucleoside 5'-monophosphate // a 2'-deoxyribonucleoside // phosphate
isoguanine + H+ + H2O  ->  xanthine + ammonium			H<sub>2</sub>O // isoguanine // H<SUP>+</SUP> // xanthine // ammonium
D-glucose 6-phosphate[periplasm] + H2O[periplasm]  ->  D-glucose[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // D-glucose 6-phosphate // D-glucose // phosphate
N-ethylmaleimide + NADPH + H+  ->  N-ethylsuccinimide + NADP+	EC-1.3.1		NADP<sup>+</sup> // N-ethylsuccinimide // <i>N</i>-ethylmaleimide // NADPH // H<SUP>+</SUP>
D-tagatofuranose 6-phosphate  <-->  keto-D-tagatose 6-phosphate		galactitol degradation	D-tagatofuranose 6-phosphate // <i>keto</i>-D-tagatose 6-phosphate
a uridine516 in 16S rRNA  ->  a 16S rRNA pseudouridine516	EC-5.4.99.19		a uridine<sup>516</sup> in 16S rRNA // a 16S rRNA pseudouridine<sup>516</sup>
(2S)-2-isopropyl-3-oxosuccinate + H+  ->  4-methyl-2-oxopentanoate + CO2		(2R,3S)-3-isopropylmalate + NAD+  ->  4-methyl-2-oxopentanoate + CO2 + NADH // L-leucine biosynthesis	(2<i>S</i>)-2-isopropyl-3-oxosuccinate // H<SUP>+</SUP> // 4-methyl-2-oxopentanoate // CO<SUB>2</SUB>
(S)-3-hydroxy-(9Z)-octadecenoyl-CoA  <-->  (2E,9Z)-octadecenoyl-CoA + H2O	EC-4.2.1.17	oleate &beta;-oxidation	(S)-3-hydroxy-(9Z)-octadecenoyl-CoA // (2E,9Z)-octadecenoyl-CoA // H<sub>2</sub>O
2-oxoglutarate dehydrogenase complex	EC-1.2.1.105	TCA cycle I (prokaryotic)	NAD<sup>+</sup> // coenzyme A // 2-oxoglutarate // succinyl-CoA // CO<SUB>2</SUB> // NADH
D-gluconate 6-phosphate + NADP+  ->  D-ribulose 5-phosphate + CO2 + NADPH	EC-1.1.1.44	pentose phosphate pathway (oxidative branch) I	NADP<sup>+</sup> // D-gluconate 6-phosphate // D-ribulose 5-phosphate // CO<SUB>2</SUB> // NADPH
[(R)-1-aminoethyl]phosphonate + acetyl-CoA  ->  [(1R)-1-acetamidoethyl]phosphonate + coenzyme A + H+	EC-2.3.1.280		acetyl-CoA // [(<i>R</i>)-1-aminoethyl]phosphonate // [(1R)-1-acetamidoethyl]phosphonate // coenzyme A // H<SUP>+</SUP>
a [TusE sulfur carrier protein]-S-sulfanylcysteine + a [tRNA-uridine 2-sulfurtransferase]-L-cysteine  ->  a [tRNA-uridine 2-sulfurtransferase]-S-sulfanyl-L-cysteine + a [TusE sulfur carrier protein]-L-cysteine	EC-2.8.1	tRNA-uridine 2-thiolation and selenation (bacteria)	a [tRNA-uridine 2-sulfurtransferase]-L-cysteine // a [TusE sulfur carrier protein]-<i>S</i>-sulfanylcysteine // a [tRNA-uridine 2-sulfurtransferase]-<i>S</i>-sulfanyl-L-cysteine // a [TusE sulfur carrier protein]-L-cysteine
pyridoxine 5'-phosphate + dioxygen  ->  hydrogen peroxide + pyridoxal 5'-phosphate	EC-1.4.3.5	pyridoxal 5'-phosphate salvage I // pyridoxal 5'-phosphate biosynthesis I	pyridoxine 5'-phosphate // dioxygen // hydrogen peroxide // pyridoxal 5'-phosphate
galactarate  ->  5-dehydro-4-deoxy-D-glucarate + H2O	EC-4.2.1.42	D-galactarate degradation I	galactarate // 5-dehydro-4-deoxy-D-glucarate // H<sub>2</sub>O
(Z)-2-methylureidoacrylate + H2O + H+  ->  (Z)-2-methylaminoacrylate + ammonium + CO2	EC-3.5.1.110		H<SUP>+</SUP> // H<sub>2</sub>O // (<i>Z</i>)-2-methylureidoacrylate // (<i>Z</i>)-2-methylaminoacrylate // ammonium // CO<SUB>2</SUB>
L-quinate + NAD(P)+  ->  3-dehydroquinate + NAD(P)H + H+	EC-1.1.1.282		NAD(P)<sup>+</sup> // L-quinate // 3-dehydroquinate // NAD(P)H // H<SUP>+</SUP>
L-glutamine + XMP + ATP + H2O  ->  L-glutamate + GMP + AMP + diphosphate + 2 H+	EC-6.3.5.2	guanosine ribonucleotides <i>de novo</i> biosynthesis	ATP // XMP // L-glutamine // H<sub>2</sub>O // H<SUP>+</SUP> // L-glutamate // GMP // diphosphate // AMP
carbamate + ATP  <-->  carbamoyl phosphate + ADP		2 ATP + hydrogencarbonate + ammonia  ->  2 ADP + carbamoyl phosphate + phosphate + H+ // allantoin degradation IV (anaerobic) // 2 ATP + hydrogencarbonate + ammonium  ->  2 ADP + carbamoyl phosphate + phosphate + 2 H+	ATP // carbamate // carbamoyl phosphate // ADP
L-allo-threonine + NADP+  ->  L-2-amino-3-oxobutanoate + NADPH + H+		L-allo-threonine + NADP+  ->  aminoacetone + CO2 + NADPH	NADP<sup>+</sup> // L-<I>allo</I>-threonine // L-2-amino-3-oxobutanoate // NADPH // H<SUP>+</SUP>
L-threonine 3-O-phosphate[periplasm] + H2O[periplasm]  ->  L-threonine[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // L-threonine 3-O-phosphate // L-threonine // phosphate
an aldehyde + an oxidized electron carrier + H2O  <-->  a carboxylate + a reduced two electron carrier + H+	EC-1.2.99.6		H<sub>2</sub>O // an oxidized electron carrier // an aldehyde // a carboxylate // a reduced two electron carrier // H<SUP>+</SUP>
dCMP + H2O  ->  2'-deoxycytidine + phosphate	EC-3.1.3.89		H<sub>2</sub>O // dCMP // 2'-deoxycytidine // phosphate
D-cysteine + H2O  ->  ammonium + pyruvate + hydrogen sulfide	EC-4.4.1.15		H<sub>2</sub>O // D-cysteine // ammonium // pyruvate // hydrogen sulfide
3-(3-hydroxyphenyl)propanoate + NADH + H+ + dioxygen  ->  3-(2,3-dihydroxyphenyl)propanoate + NAD+ + H2O	EC-1.14.13.127	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	dioxygen // NADH // 3-(3-hydroxyphenyl)propanoate // H<SUP>+</SUP> // H<sub>2</sub>O // 3-(2,3-dihydroxyphenyl)propanoate // NAD<sup>+</sup>
D-ribulose + ATP  ->  D-ribulose 1-phosphate + ADP + H+	EC-2.7.1.51	D-arabinose degradation II	ATP // D-ribulose // H<SUP>+</SUP> // D-ribulose 1-phosphate // ADP
L-homocysteine + 5-methyltetrahydropteroyl tri-L-glutamate  ->  L-methionine + tetrahydropteroyl tri-L-glutamate	EC-2.1.1.14	<i>S</i>-adenosyl-L-methionine salvage I // L-methionine biosynthesis I	L-homocysteine // 5-methyltetrahydropteroyl tri-L-glutamate // L-methionine // tetrahydropteroyl tri-L-glutamate
