Reaction	EC-Number	In-Pathway	Substrates
S-adenosyl-L-methionine + a uracil1498 in 16S rRNA  ->  S-adenosyl-L-homocysteine + an N3-methyluracil1498 in 16S rRNA + H+	EC-2.1.1.193		a uracil<sup>1498</sup> in 16S rRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // an <i>N</i><sup>3</sup>-methyluracil<sup>1498</sup> in 16S rRNA // H<SUP>+</SUP>
diphosphate + H2O  ->  2 phosphate + H+	EC-3.6.1.1	(aminomethyl)phosphonate degradation // glyphosate degradation III	diphosphate // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate
alpha-D-ribose-1-methylphosphonate-5-triphosphate + H2O  ->  alpha-D-ribose-1-methylphosphonate 5-phosphate + diphosphate + H+	EC-3.6.1.63	methylphosphonate degradation I	H<sub>2</sub>O // &alpha;-D-ribose-1-methylphosphonate-5-triphosphate // &alpha;-D-ribose-1-methylphosphonate 5-phosphate // diphosphate // H<SUP>+</SUP>
shikimate + ATP  ->  shikimate 3-phosphate + ADP + H+	EC-2.7.1.71	chorismate biosynthesis from 3-dehydroquinate	ATP // shikimate // H<SUP>+</SUP> // shikimate 3-phosphate // ADP
15-cis-phytoene + 2 a plastoquinone  ->  9,15,9'-tri-cis-zeta-carotene + 2 a plastoquinol	EC-1.3.5.5		a plastoquinone // 15-<i>cis</i>-phytoene // 9,15,9'-tri-<i>cis</i>-&zeta;-carotene // a plastoquinol
(S)-2,3,4,5-tetrahydrodipicolinate + succinyl-CoA + H2O  ->  N-succinyl-2-amino-6-ketopimelate + coenzyme A	EC-2.3.1.117	L-lysine biosynthesis I	succinyl-CoA // (<i>S</i>)-2,3,4,5-tetrahydrodipicolinate // H<sub>2</sub>O // <i>N</i>-succinyl-2-amino-6-ketopimelate // coenzyme A
a [protein]-L-histidine + 2,3-diphospho-D-glycerate  <-->  a [protein]-Npi-phospho-L-histidine + 3-phospho-D-glycerate		2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	2,3-diphospho-D-glycerate // a [protein]-L-histidine // a [protein]-<i>N<sup>&pi;</sup></i>-phospho-L-histidine // 3-phospho-D-glycerate
orotidine 5'-phosphate + H+  ->  CO2 + UMP	EC-4.1.1.23	UMP biosynthesis I	orotidine 5'-phosphate // H<SUP>+</SUP> // CO<SUB>2</SUB> // UMP
3-oxo-palmitoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis (type II fatty acid synthase)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyhexadecanoyl-[acp] // a 3-oxohexadecanoyl-[acp] // NADPH // H<SUP>+</SUP>
(S)-3-hydroxyoctanoyl-CoA + NAD+  ->  3-oxooctanoyl-CoA + NADH + H+	EC-1.1.1.35	oleate &beta;-oxidation	NAD<sup>+</sup> // (<i>S</i>)-3-hydroxyoctanoyl-CoA // 3-oxooctanoyl-CoA // NADH // H<SUP>+</SUP>
a [protein]-L-threonine + FAD  ->  a [protein]-FMN-L-threonine + AMP	EC-2.7.1.180		a [protein]-L-threonine // FAD // a [protein]-FMN-L-threonine // AMP
a [protein] (L-serine/L-threonine) phosphate + H2O  ->  a [protein]-(L-serine/L-threonine) + phosphate	EC-3.1.3.16		H<sub>2</sub>O // a [protein] (L-serine/L-threonine) phosphate // a [protein]-(L-serine/L-threonine) // phosphate
sn-glycerol 3-phosphate + NADP+  =  L-glyceraldehyde 3-phosphate + NADPH + H+	EC-1.1.1		NADP<sup>+</sup> // <i>sn</i>-glycerol 3-phosphate // H<SUP>+</SUP> // L-glyceraldehyde 3-phosphate // NADPH
adenosyl-cob(III)yrinate a,c-diamide + 4 L-glutamine + 4 ATP + 4 H2O  ->  4 L-glutamate + adenosylcobyrate + 4 ADP + 4 phosphate + 4 H+	EC-6.3.5.10		H<sub>2</sub>O // ATP // L-glutamine // adenosyl-cob(III)yrinate <i>a,c</i>-diamide // H<SUP>+</SUP> // L-glutamate // adenosylcobyrate // ADP // phosphate
a [biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine + hydrogencarbonate + ATP  ->  a [carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine + ADP + phosphate + H+	EC-6.3.4.14	biotin-carboxyl carrier protein assembly	ATP // hydrogencarbonate // a [biotin carboxyl-carrier-protein dimer]-<i>N</i><sup>6</sup>-biotinyl-L-lysine // phosphate // a [carboxyl-carrier protein dimer]-<i>N</i><sup>6</sup>-carboxybiotinyl-L-lysine // ADP // H<SUP>+</SUP>
a [protein]-L-histidine + ATP  ->  a [protein]-N-phospho-L-histidine + ADP + H+	EC-2.7.13.3		ATP // a [protein]-L-histidine // a [protein]-<i>N</i>-phospho-L-histidine // ADP // H<SUP>+</SUP>
O-phospho-L-serine + 2-oxoglutarate  <-->  L-glutamate + 3-phosphooxypyruvate	EC-2.6.1.52	L-serine biosynthesis I	2-oxoglutarate // <i>O</i>-phospho-L-serine // L-glutamate // 3-phosphooxypyruvate
acetyl-CoA + glyoxylate + H2O  ->  (S)-malate + coenzyme A + H+	EC-2.3.3.9	glycolate and glyoxylate degradation II // glyoxylate cycle	glyoxylate // H<sub>2</sub>O // acetyl-CoA // H<SUP>+</SUP> // (<i>S</i>)-malate // coenzyme A
acetaldehyde + coenzyme A + NAD+  ->  acetyl-CoA + NADH + H+	EC-1.2.1.10	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	NAD<sup>+</sup> // coenzyme A // acetaldehyde // acetyl-CoA // NADH // H<SUP>+</SUP>
palmitate + ATP + coenzyme A  ->  palmitoyl-CoA + AMP + diphosphate	EC-6.2.1.3	palmitate biosynthesis (type II fatty acid synthase)	ATP // coenzyme A // palmitate // palmitoyl-CoA // diphosphate // AMP
dCTP + H+ + H2O  ->  ammonium + dUTP	EC-3.5.4.13	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	dCTP // H<sub>2</sub>O // H<SUP>+</SUP> // ammonium // dUTP
beta-nicotinate D-ribonucleotide + adenine  ->  nicotinate + adenine ribotide phosphate + H+	EC-2.4.2.21	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	adenine // &beta;-nicotinate D-ribonucleotide // nicotinate // adenine ribotide phosphate // H<SUP>+</SUP>
L-glutamate + L-alanine + ATP  ->  gamma-L-glutamyl-D-alanine + ADP + phosphate + H+	EC-6.3.2.2		ATP // L-alanine // L-glutamate // &gamma;-L-glutamyl-D-alanine // ADP // phosphate // H<SUP>+</SUP>
4-guanidinobutyramide + H2O  ->  ammonium + 4-guanidinobutanoate	EC-3.5.1.4		H<sub>2</sub>O // 4-guanidinobutyramide // ammonium // 4-guanidinobutanoate
NADH dehydrogenase (quinone)	EC-1.6.5.9		H<SUP>+</SUP> // menadione // NADH // NAD<sup>+</sup> // menadiol
a [protein]-L-tyrosine + 2 oxygen  ->  topaquinone + hydrogen peroxide + H+			oxygen // a [protein]-L-tyrosine // topaquinone // hydrogen peroxide // H<SUP>+</SUP>
nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + ATP + H2O  ->  beta-nicotinate D-ribonucleotide + ADP + diphosphate + phosphate	EC-6.3.4.21	NAD salvage pathway V (PNC V cycle)	H<sub>2</sub>O // ATP // 5-phospho-&alpha;-D-ribose 1-diphosphate // nicotinate // &beta;-nicotinate D-ribonucleotide // diphosphate // ADP // phosphate
dTDP-beta-L-rhamnose + NADP+  <-  dTDP-4-dehydro-beta-L-rhamnose + NADPH + H+	EC-1.1.1.133	dTDP-&beta;-L-rhamnose biosynthesis	NADP<sup>+</sup> // dTDP-&beta;-L-rhamnose // dTDP-4-dehydro-&beta;-L-rhamnose // NADPH // H<SUP>+</SUP>
6-phospho D-glucono-1,5-lactone + H2O  ->  D-gluconate 6-phosphate + H+	EC-3.1.1.31	Entner-Doudoroff pathway I // pentose phosphate pathway (oxidative branch) I	H<sub>2</sub>O // 6-phospho D-glucono-1,5-lactone // H<SUP>+</SUP> // D-gluconate 6-phosphate
sn-glycerol 3-phosphate[in] + an electron-transfer quinone[membrane]  ->  glycerone phosphate[in] + an electron-transfer quinol[membrane]	EC-1.1.5.3	glycerol degradation I	<i>sn</i>-glycerol 3-phosphate // an electron-transfer quinone // an electron-transfer quinol // glycerone phosphate
5-aminolevulinyl-CoA synthase	EC-6.2.1		ATP // coenzyme A // 5-aminolevulinate // 5-aminolevulinyl-CoA // AMP // diphosphate
1,6-anhydro-N-acetyl-beta-muramate + ATP + H2O  =  N-acetyl-D-muramate 6-phosphate + ADP + H+	EC-2.7.1.170		H<sub>2</sub>O // ATP // 1,6-anhydro-<i>N</i>-acetyl-&beta;-muramate // H<SUP>+</SUP> // <i>N</i>-acetyl-D-muramate 6-phosphate // ADP
L-ornithine + carbamoyl phosphate  =  L-citrulline + phosphate + H+	EC-2.1.3.3		carbamoyl phosphate // L-ornithine // H<SUP>+</SUP> // L-citrulline // phosphate
an insertion sequence element IS30  =  an insertion sequence IS30 with integrated transposon	EC-2.7.7		an insertion sequence element IS30 // an insertion sequence IS30 with integrated transposon
S-adenosyl-L-methionine + cobalt-precorrin-3  ->  cobalt-precorrin-4 + S-adenosyl-L-homocysteine		cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)	cobalt-precorrin-3 // <i>S</i>-adenosyl-L-methionine // cobalt-precorrin-4 // <i>S</i>-adenosyl-L-homocysteine
L-serine + a tetrahydrofolate  <-->  glycine + a 5,10-methylenetetrahydrofolate + H2O	EC-2.1.2.1	glycine betaine degradation I // glycine biosynthesis I // folate polyglutamylation // folate transformations III (<i>E. coli</i>)	a tetrahydrofolate // L-serine // glycine // a 5,10-methylenetetrahydrofolate // H<sub>2</sub>O
1,1'-dihydroxy-neurosporene  <-  1-hydroxyneurosporene + H2O	EC-4.2.1.131		1,1'-dihydroxy-neurosporene // 1-hydroxyneurosporene // H<sub>2</sub>O
a (3R)-3-hydroxydodecanoyl-[acp]  ->  a (2E)-dodec-2-enoyl-[acp] + H2O	EC-4.2.1.59	oleate biosynthesis IV (anaerobic) // palmitate biosynthesis (type II fatty acid synthase)	a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // a (2<i>E</i>)-dodec-2-enoyl-[acp] // H<sub>2</sub>O
O-acetyl-L-serine + hydrogen selenide  ->  L-selenocysteine + acetate + H+	EC-2.5.1.47		hydrogen selenide // <i>O</i>-acetyl-L-serine // L-selenocysteine // acetate // H<SUP>+</SUP>
a 5-methyltetrahydrofolate + NAD+  <-->  a 5,10-methylenetetrahydrofolate + NADH + H+	EC-1.5.1.20	folate transformations III (<i>E. coli</i>)	NAD<sup>+</sup> // a 5-methyltetrahydrofolate // a 5,10-methylenetetrahydrofolate // H<SUP>+</SUP> // NADH
7,8-dihydroneopterin 3'-triphosphate + H2O  ->  7,8-dihydroneopterin 3'-phosphate + diphosphate + H+	EC-3.6.1.67	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	H<sub>2</sub>O // 7,8-dihydroneopterin 3'-triphosphate // H<SUP>+</SUP> // 7,8-dihydroneopterin 3'-phosphate // diphosphate
a [histone]-N6-acetyl-L-lysine + NAD+ + H2O  ->  a [histone]-L-lysine + 2''-O-acetyl-ADP-ribose + nicotinamide	EC-2.3.1.286	NAD salvage pathway V (PNC V cycle)	H<sub>2</sub>O // NAD<sup>+</sup> // a [histone]-<i>N</i><sup>6</sup>-acetyl-L-lysine // a [histone]-L-lysine // 2''-<i>O</i>-acetyl-ADP-ribose // nicotinamide
octanoyl-CoA + an oxidized electron-transfer flavoprotein + H+  ->  (2E)-oct-2-enoyl-CoA + a reduced electron-transfer flavoprotein	EC-1.3.8.7	oleate &beta;-oxidation	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // octanoyl-CoA // (2<i>E</i>)-oct-2-enoyl-CoA // a reduced electron-transfer flavoprotein
ATP + isobutanoate + coenzyme A  ->  AMP + isobutanoyl-CoA + diphosphate	EC-6.2.1.1		coenzyme A // isobutanoate // ATP // diphosphate // AMP // isobutanoyl-CoA
D-glucopyranose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate	EC-5.3.1.9	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // glycolysis III (from glucose) // GDP-mannose biosynthesis // gluconeogenesis I	D-glucopyranose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
butanoyl-CoA + acetyl-CoA  <-->  3-oxohexanoyl-CoA + coenzyme A	EC-2.3.1.16 // EC-2.3.1.9	oleate &beta;-oxidation	acetyl-CoA // butanoyl-CoA // 3-oxohexanoyl-CoA // coenzyme A
a [protein]-Npi-phospho-L-histidine + 2-phospho-D-glycerate  <-->  a [protein]-L-histidine + 2,3-diphospho-D-glycerate		2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	2-phospho-D-glycerate // a [protein]-<i>N<sup>&pi;</sup></i>-phospho-L-histidine // a [protein]-L-histidine // 2,3-diphospho-D-glycerate
a (5Z)-dodec-5-enoyl-[acp] + a malonyl-[acp] + H+  ->  a (7Z)-3-oxotetradec-7-enoyl-[acp] + acyl-carrier protein + CO2	EC-2.3.1.179 // EC-2.3.1.41	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	H<SUP>+</SUP> // a malonyl-[acp] // a (5<i>Z</i>)-dodec-5-enoyl-[acp] // a (7<i>Z</i>)-3-oxotetradec-7-enoyl-[acp] // a soluble [acyl-carrier protein] // CO<SUB>2</SUB>
a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide  ->  a mature peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide + di-trans,octa-cis-undecaprenyl diphosphate + H+		peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	a nascent peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimelate) tripeptide // a mature peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimelate) tripeptide // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate // H<SUP>+</SUP>
a (3R,7Z)-3-hydroxytetradec-7-enoyl-[acp] + NADP+  <-  a (7Z)-3-oxotetradec-7-enoyl-[acp] + NADPH + H+	EC-1.1.1.100	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	NADP<sup>+</sup> // a (3<i>R</i>,7<i>Z</i>)-3-hydroxytetradec-7-enoyl-[acp] // a (7<i>Z</i>)-3-oxotetradec-7-enoyl-[acp] // NADPH // H<SUP>+</SUP>
CMP-3-deoxy-beta-D-manno-octulosonate + alpha-Kdo-(2->6)-lipid IVA (E. coli)  ->  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP + H+	EC-2.4.99.13	Kdo transfer to lipid IV<sub>A</sub> I (E. coli)	&alpha;-Kdo-(2&rarr;6)-lipid IV<sub>A</sub> (E. coli) // CMP-3-deoxy-&beta;-D-<i>manno</i>-octulosonate // &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IV<SUB>A</SUB> (E. coli) // CMP // H<SUP>+</SUP>
DL-allothreonine  ->  acetaldehyde + glycine	EC-4.1.2		DL-allothreonine // acetaldehyde // glycine
ATP + nicotinate adenine dinucleotide + L-glutamine + H2O  ->  L-glutamate + AMP + NAD+ + diphosphate + H+	EC-6.3.5.1	NAD salvage pathway V (PNC V cycle) // NAD <i>de novo</i> biosynthesis I (from aspartate)	H<sub>2</sub>O // L-glutamine // nicotinate adenine dinucleotide // ATP // H<SUP>+</SUP> // L-glutamate // AMP // diphosphate // NAD<sup>+</sup>
4'-phosphopantetheine + ATP + H+  ->  3'-dephospho-CoA + diphosphate	EC-2.7.7.3	coenzyme A biosynthesis I (prokaryotic)	ATP // 4'-phosphopantetheine // H<SUP>+</SUP> // 3'-dephospho-CoA // diphosphate
ATP + acetyl-CoA + hydrogencarbonate  ->  ADP + malonyl-CoA + phosphate + H+	EC-6.4.1.2		hydrogencarbonate // acetyl-CoA // ATP // ADP // phosphate // malonyl-CoA // H<SUP>+</SUP>
7,8-dihydro-8-oxoguanine + H+ + H2O  =  urate + ammonium	EC-3.5.4.32		H<sub>2</sub>O // 7,8-dihydro-8-oxoguanine // H<SUP>+</SUP> // urate // ammonium
a (6S)-5-formyltetrahydrofolate + L-glutamate + ATP  ->  5-formyl-THF-Glun+1 + ADP + phosphate	EC-6.3.2.17		ATP // L-glutamate // a (6<i>S</i>)-5-formyltetrahydrofolate // ADP // phosphate
Fenton reaction		reactive oxygen species degradation	Fe<SUP>2+</SUP> // hydrogen peroxide // hydroxyl radical // OH<SUP>-</SUP> // Fe<SUP>3+</SUP>
L-homocysteine + a 5-methyltetrahydrofolate  ->  L-methionine + a tetrahydrofolate	EC-2.1.1.13	folate transformations III (<i>E. coli</i>)	a 5-methyltetrahydrofolate // L-homocysteine // L-methionine // a tetrahydrofolate
alpha-D-ribose-1-phosphate  ->  D-ribose 5-phosphate	EC-5.4.2.7	purine ribonucleosides degradation	&alpha;-D-ribose-1-phosphate // D-ribose 5-phosphate
(S)-3-hydroxydodecanoyl-CoA + NAD+  ->  3-oxododecanoyl-CoA + NADH + H+	EC-1.1.1.35 // EC-1.1.1.211	oleate &beta;-oxidation	NAD<sup>+</sup> // (S)-3-hydroxydodecanoyl-CoA // 3-oxododecanoyl-CoA // NADH // H<SUP>+</SUP>
L-glutamate + (S)-2-aminobutanoate + ATP  ->  gamma-L-glutamyl-(S)-2-aminobutanoate + ADP + phosphate + H+	EC-6.3.2.2		ATP // (S)-2-aminobutanoate // L-glutamate // &gamma;-L-glutamyl-(<i>S</i>)-2-aminobutanoate // ADP // phosphate // H<SUP>+</SUP>
a (3R)-3-hydroxyoctanoyl-[acp]  ->  a (2E)-oct-2-enoyl-[acp] + H2O	EC-4.2.1.59	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast) // palmitate biosynthesis (type II fatty acid synthase)	a (3<i>R</i>)-3-hydroxyoctanoyl-[acp] // a (2<i>E</i>)-oct-2-enoyl-[acp] // H<sub>2</sub>O
an N10-formyltetrahydrofolate + H2O  ->  a tetrahydrofolate + formate + H+	EC-3.5.1.10	formaldehyde oxidation VII (THF pathway)	H<sub>2</sub>O // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // a tetrahydrofolate // formate // H<SUP>+</SUP>
S-(2-hydroxyacyl)glutathione + H2O  ->  glutathione + a 2-hydroxy carboxylate + H+	EC-3.1.2.6		H<sub>2</sub>O // <i>S</i>-(2-hydroxyacyl)glutathione // glutathione // a 2-hydroxy carboxylate // H<SUP>+</SUP>
O-acetyl-L-serine + hydrogen sulfide  ->  L-cysteine + acetate + H+	EC-2.5.1.47	L-cysteine biosynthesis I	hydrogen sulfide // <i>O</i>-acetyl-L-serine // L-cysteine // acetate // H<SUP>+</SUP>
formate + ATP + H+  ->  CO2 + dATP + H2O	EC-1.1.98.6	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	H<SUP>+</SUP> // ATP // formate // CO<SUB>2</SUB> // dATP // H<sub>2</sub>O
5,6-dihydrothymine + H2O  ->  3-(carbamoylamino)-2-methylpropanoate + H+	EC-3.5.2.2	thymine degradation	H<sub>2</sub>O // 5,6-dihydrothymine // 3-(carbamoylamino)-2-methylpropanoate // H<SUP>+</SUP>
S-adenosyl-L-methionine + a cytosine in DNA  ->  a 5-methylcytosine in DNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.37		a cytosine in DNA // <i>S</i>-adenosyl-L-methionine // a 5-methylcytosine in DNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
a tRNAser + L-serine + ATP  ->  an L-seryl-[tRNAser] + AMP + diphosphate	EC-6.1.1.11	tRNA charging	ATP // L-serine // a tRNA<SUP>ser</SUP> // an L-seryl-[tRNA<SUP>ser</SUP>] // diphosphate // AMP
cobyrinate + 2 L-glutamine + 2 ATP + 2 H2O  ->  cob(II)yrinate a,c-diamide + 2 L-glutamate + 2 ADP + 2 phosphate + 2 H+	EC-6.3.5.11	cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)	H<sub>2</sub>O // ATP // L-glutamine // cobyrinate // cob(II)yrinate <i>a,c</i>-diamide // L-glutamate // ADP // phosphate // H<SUP>+</SUP>
a ubiquinone[membrane] + NADH[in] + H+[in]  ->  a ubiquinol[membrane] + NAD+[in]	EC-1.6.5.9	NADH to cytochrome <i>bd</i> oxidase electron transfer II // NADH to cytochrome <i>bo</i> oxidase electron transfer II // aerobic respiration II (cytochrome c) (yeast)	H<SUP>+</SUP> // NADH // a ubiquinone // a ubiquinol // NAD<sup>+</sup>
D-glucopyranose + ATP  ->  D-glucopyranose 6-phosphate + ADP + H+	EC-2.7.1.1 // EC-2.7.1.2	glycogen degradation II // glycolysis III (from glucose)	ATP // D-glucopyranose // D-glucopyranose 6-phosphate // ADP // H<SUP>+</SUP>
L-alanine + NAD+ + H2O  <-->  pyruvate + ammonium + NADH + H+	EC-1.4.1.1	L-alanine degradation IV	NAD<sup>+</sup> // H<sub>2</sub>O // L-alanine // pyruvate // ammonium // NADH // H<SUP>+</SUP>
<i>trans</i> tetradec-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis (type II fatty acid synthase)	NAD<sup>+</sup> // a myristoyl-[acp] // a (2<i>E</i>)-tetradec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
a methylated nucleobase within DNA + 2-oxoglutarate + oxygen  ->  a nucleobase within DNA + CO2 + formaldehyde + succinate	EC-1.14.11.33		2-oxoglutarate // oxygen // a methylated nucleobase within DNA // a nucleobase within DNA // CO<SUB>2</SUB> // formaldehyde // succinate
(3Z)-dodec-3-enoyl-CoA  <-->  (2E)-dodec-2-enoyl-CoA	EC-5.3.3.8	oleate &beta;-oxidation	(3Z)-dodec-3-enoyl-CoA // (2<i>E</i>)-dodec-2-enoyl-CoA
L-glutamate + L-cysteine + ATP  ->  gamma-L-glutamyl-L-cysteine + ADP + phosphate + H+	EC-6.3.2.2	glutathione biosynthesis	ATP // L-cysteine // L-glutamate // &gamma;-L-glutamyl-L-cysteine // ADP // phosphate // H<SUP>+</SUP>
acetate + ATP + coenzyme A  ->  acetyl-CoA + AMP + diphosphate	EC-6.2.1.1	acetate conversion to acetyl-CoA	ATP // acetate // coenzyme A // acetyl-CoA // diphosphate // AMP
adenosylcobinamide-GDP + alpha-ribazole 5'-phosphate  ->  adenosylcobalamin 5'-phosphate + GMP + H+	EC-2.7.8.26	superpathway of adenosylcobalamin salvage from cobinamide I // adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	&alpha;-ribazole 5'-phosphate // adenosylcobinamide-GDP // adenosylcobalamin 5'-phosphate // GMP // H<SUP>+</SUP>
ATP + dTMP  ->  ADP + dTDP	EC-2.7.4.12 // EC-2.7.4.13 // EC-2.7.4.9	pyrimidine deoxyribonucleotide phosphorylation // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	dTMP // ATP // ADP // dTDP
a [protein]-L-histidine + 2,3-diphospho-D-glycerate  <-->  a [protein]-Npi-phospho-L-histidine + 2-or-3 phospho-D-glycerate		2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	2,3-diphospho-D-glycerate // a [protein]-L-histidine // a [protein]-<i>N<sup>&pi;</sup></i>-phospho-L-histidine // 2-or-3 phospho-D-glycerate
dTTP + alpha-D-glucopyranose 1-phosphate + H+  ->  dTDP-alpha-D-glucose + diphosphate	EC-2.7.7.24	dTDP-&beta;-L-rhamnose biosynthesis	H<SUP>+</SUP> // &alpha;-D-glucopyranose 1-phosphate // dTTP // dTDP-&alpha;-D-glucose // diphosphate
L-threonine + hydrogencarbonate + ATP  ->  (L-threonylcarbamoyl)adenylate + diphosphate + H2O	EC-2.7.7.87	N<sup>6</sup>-L-threonylcarbamoyladenosine<sup>37</sup>-modified tRNA biosynthesis	ATP // hydrogencarbonate // L-threonine // (L-threonylcarbamoyl)adenylate // diphosphate // H<sub>2</sub>O
2-phospho-D-glycerate  <-->  phosphoenolpyruvate + H2O	EC-4.2.1.11	Entner-Doudoroff pathway I // glycolysis III (from glucose) // gluconeogenesis I	2-phospho-D-glycerate // phospho<i>enol</i>pyruvate // H<sub>2</sub>O
chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+	EC-4.1.3.27	L-tryptophan biosynthesis	L-glutamine // chorismate // H<SUP>+</SUP> // anthranilate // L-glutamate // pyruvate
2 glutathione + NADP+  <-  glutathione disulfide + NADPH + H+	EC-1.8.1.7	glutathione-peroxide redox reactions	NADP<sup>+</sup> // glutathione // glutathione disulfide // NADPH // H<SUP>+</SUP>
D-glyceraldehyde 3-phosphate  <-->  glycerone phosphate	EC-5.3.1.1	glycolysis III (from glucose) // Calvin-Benson-Bassham cycle // gluconeogenesis I	D-glyceraldehyde 3-phosphate // glycerone phosphate
lipid A disaccharide (P. putida) + ATP  ->  lipid IVA (P. putida) + ADP + H+	EC-2.7.1.130	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	ATP // lipid A disaccharide (P. putida) // lipid IV<sub>A</sub> (P. putida) // ADP // H<SUP>+</SUP>
3-phospho-D-glycerate + NAD+  <-->  3-phosphooxypyruvate + NADH + H+	EC-1.1.1.95	L-serine biosynthesis I	NAD<sup>+</sup> // 3-phospho-D-glycerate // H<SUP>+</SUP> // 3-phosphooxypyruvate // NADH
S-adenosyl-L-methionine + precorrin-5 + H2O  ->  precorrin-6A + S-adenosyl-L-homocysteine + acetate + 2 H+	EC-2.1.1.152	cob(II)yrinate <i>a,c</i>-diamide biosynthesis II (late cobalt incorporation)	H<sub>2</sub>O // precorrin-5 // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // precorrin-6A // <i>S</i>-adenosyl-L-homocysteine // acetate
IMP + NAD+ + H2O  <-->  XMP + NADH + H+	EC-1.1.1.205	guanosine ribonucleotides <i>de novo</i> biosynthesis // inosine 5'-phosphate degradation	NAD<sup>+</sup> // H<sub>2</sub>O // IMP // XMP // NADH // H<SUP>+</SUP>
L-histidinol phosphate + H2O  ->  histidinol + phosphate	EC-3.1.3.15	L-histidine biosynthesis	H<sub>2</sub>O // L-histidinol phosphate // histidinol // phosphate
