Reaction	EC-Number	In-Pathway	Substrates
4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol + NAD(P)H + oxygen  ->  4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol + NAD(P)+ + 2 H2O	EC-1.14.13.72	cholesterol biosynthesis III (via desmosterol) // cholesterol biosynthesis I	oxygen // NAD(P)H // 4&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol // 4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol // NAD(P)<sup>+</sup> // H<SUB>2</SUB>O
farnesyl<em>trans</em>transferase	EC-2.5.1.29		(2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // isopentenyl diphosphate // all-<i>trans</i>-geranyl-geranyl diphosphate // diphosphate
ATP + ribulose  =  ADP + L(or D)-ribulose 5-phosphate	EC-2.7.1.16		ribulose // ATP // ADP // L(or D)-ribulose 5-phosphate
an epoxide + H2O  =  a glycol	EC-3.3.2.10		H<SUB>2</SUB>O // an epoxide // a glycol
4 a reduced c-type cytochrome[membrane] + oxygen[membrane]  ->  4 an oxidized c-type cytochrome[membrane] + 2 H2O[membrane]	EC-1.9.3.1	aerobic respiration -- electron donor II	a reduced <i>c</i>-type cytochrome // oxygen // H<SUB>2</SUB>O // an oxidized <i>c</i>-type cytochrome
beta-D-galactosyl-(1->3)-[beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->6)]-N-acetyl-alpha-D-galactosaminyl-R + UDP-D-galactose  =  an alpha-D-galactosyl-(1,3)-beta-D-galactosyl-(1,4)-N-acetyl-D-glucosaminyl-R + UDP + H+	EC-2.4.1.87		UDP-D-galactose // &beta;-D-galactosyl-(1&rarr;3)-[&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R // an &alpha;-D-galactosyl-(1,3)-&beta;-D-galactosyl-(1,4)-<i>N</i>-acetyl-D-glucosaminyl-R // H<SUP>+</SUP> // UDP
arachidonate + oxygen  =  (5Z,8Z,11Z,13E)-(15S)-15-hydroperoxyicosa-5,8,11,13-tetraenoate	EC-1.13.11.33		arachidonate // oxygen // (5Z,8Z,11Z,13E)-(15S)-15-hydroperoxyicosa-5,8,11,13-tetraenoate
prostaglandin-H2  ->  prostaglandin E2	EC-5.3.99.3	biosynthesis of prostaglandins	prostaglandin-H<sub>2</sub> // prostaglandin E<sub>2</sub>
acetyl-CoA + a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine  <-  a [pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine + coenzyme A	EC-2.3.1.12	acetyl-CoA biosynthesis (from pyruvate)	a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // acetyl-CoA // coenzyme A // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine
protoporphyrin IX + Fe2+  ->  protoheme IX + 2 H+	EC-4.99.1.1	heme biosynthesis from uroporphyrinogen-III I	Fe<SUP>2+</SUP> // protoporphyrin IX // protoheme IX // H<SUP>+</SUP>
UDP-N-acetyl-D-galactosamine + N-acetyl-beta-D-glucosaminyl-[glycoprotein]  =  N-acetyl-beta-D-galactosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl-[protein] + UDP + H+	EC-2.4.1.244		<i>N</i>-acetyl-&beta;-D-glucosaminyl-[glycoprotein] // UDP-<i>N</i>-acetyl-D-galactosamine // <i>N</i>-acetyl-&beta;-D-galactosaminyl-(1->4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[protein] // H<SUP>+</SUP> // UDP
inosine-5'-phosphate + H2O  =  inosine + phosphate	EC-3.1.3.5		H<SUB>2</SUB>O // inosine-5'-phosphate // inosine // phosphate
GDP-mannose mannosyl hydrolase	EC-3.2.1	GDP-mannose metabolism	H<SUB>2</SUB>O // GDP-&alpha;-D-mannose // D-mannose // H<SUP>+</SUP> // GDP
S-adenosyl-L-methionine + noradrenaline  ->  S-adenosyl-L-homocysteine + adrenaline + H+	EC-2.1.1.28	catecholamine biosynthesis	noradrenaline // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // adrenaline
a protein  ->  2 a peptide	EC-3.4.25.1	Targeted protein degradation	a protein // a peptide
L-tryptophan + a tRNATrp + ATP + H+  ->  an L-tryptophanyl-[tRNATrp] + AMP + diphosphate	EC-6.1.1.2	tRNA charging pathway	ATP // a tRNA<SUP>Trp</SUP> // L-tryptophan // H<SUP>+</SUP> // an L-tryptophanyl-[tRNA<SUP>Trp</SUP>] // diphosphate // AMP
<i>trans</i>-2,3-stearoyl-CoA-reductase (NADPH, B-specific)	EC-1.3.1		NADP<sup>+</sup> // stearoyl-CoA // <i>trans</i>-2,3-stearoyl-CoA // NADPH // H<SUP>+</SUP>
methylmalonate semialdehyde + coenzyme A + NAD+ + H2O  ->  propanoyl-CoA + bicarbonate + NADH + H+	EC-1.2.1.27	valine degradation	H<SUB>2</SUB>O // NAD<sup>+</sup> // coenzyme A // methylmalonate semialdehyde // propanoyl-CoA // bicarbonate // NADH // H<SUP>+</SUP>
D-aspartate + oxygen + H2O  =  ammonia + hydrogen peroxide + oxaloacetate + H+	EC-1.4.3.1		D-aspartate // H<SUB>2</SUB>O // oxygen // H<SUP>+</SUP> // ammonia // hydrogen peroxide // oxaloacetate
desmosterol + NADPH + H+  ->  cholesterol + NADP+	EC-1.3.1.72	cholesterol biosynthesis III (via desmosterol)	NADPH // desmosterol // H<SUP>+</SUP> // cholesterol // NADP<sup>+</sup>
3,3',5'-triiodo-L-thyronine 5'-deiodinase	EC-1.97.1.10	thyroid hormone metabolism I (via deiodination)	a reduced two electron carrier // 3,3',5'-triiodo-L-thyronine // 3,3'-diiodothyronine // iodide // an oxidized electron carrier // H<SUP>+</SUP>
D-myo-inositol (1,3,4)-trisphosphate + ATP  =  D-myo-inositol (1,3,4,5)-tetrakisphosphate + ADP + H+	EC-2.7.1.159		ATP // D-<i>myo</i>-inositol (1,3,4)-trisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // ADP
D-myo-inositol (1,4,5,6)-tetrakisphosphate + ATP  =  D-myo-inositol (1,3,4,5,6)-pentakisphosphate + ADP + H+	EC-2.7.1.151		ATP // D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol (1,3,4,5,6)-pentakisphosphate // ADP
an alpha-limit dextrin  ->  a alpha-limit dextrin with short branches	EC-2.4.1.25	glycogen degradation II	an &alpha;-limit dextrin // a &alpha;-limit dextrin with short branches
presqualene diphosphate + NAD(P)H  ->  squalene + NAD(P)+ + diphosphate	EC-2.5.1.21	epoxysqualene biosynthesis	NAD(P)H // presqualene diphosphate // squalene // NAD(P)<sup>+</sup> // diphosphate
an N-acetyl-beta-D-hexosaminide + H2O  =  Rh + an N-acetyl-beta-D-hexosamine	EC-3.2.1.52		H<SUB>2</SUB>O // an <i>N</i>-acetyl-&beta;-D-hexosaminide // Rh // an <i>N</i>-acetyl-&beta;-D-hexosamine
4-(3-pyridyl)-3-butenoate + 2 H+  ->  4-(3-pyridyl)-butanoate		nicotine degradation II // nicotine degradation III	4-(3-pyridyl)-3-butenoate // H<SUP>+</SUP> // 4-(3-pyridyl)-butanoate
L-tyrosine-methyl-ester + phosphoadenosine-5'-phosphosulfate  =  adenosine 3',5'-bisphosphate + L-tyrosine methyl ester 4-sulfate + H+	EC-2.8.2.9		phosphoadenosine-5'-phosphosulfate // L-tyrosine-methyl-ester // adenosine 3',5'-bisphosphate // H<SUP>+</SUP> // L-tyrosine methyl ester 4-sulfate
(1,4-alpha-D-glucosyl)(n+1) + H2O  ->  (1,4-alpha-D-glucosyl)(n-1) + alpha-maltose	EC-3.2.1.2	starch degradation	H<SUB>2</SUB>O // a (1&rarr;4)-&alpha;-D-glucan // &alpha;-maltose
S-adenosyl-L-methionine + glycine  =  S-adenosyl-L-homocysteine + sarcosine + H+	EC-2.1.1.20		glycine // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // sarcosine
a (2E,4Z)-2,4-dienoyl-CoA + NADPH  ->  a (3E)-3-enoyl-CoA + NADP+	EC-1.3.1.34	fatty acid &beta;-oxidation IV (unsaturated, even number)	NADPH // a (2E,4Z)-2,4-dienoyl-CoA // a (3<i>E</i>)-3-enoyl-CoA // NADP<sup>+</sup>
cholesterol + NADPH + H+ + oxygen  ->  7alpha-hydroxycholesterol + NADP+ + H2O	EC-1.14.13.17	bile acid biosynthesis, neutral pathway	oxygen // H<SUP>+</SUP> // NADPH // cholesterol // H<SUB>2</SUB>O // NADP<sup>+</sup> // 7&alpha;-hydroxycholesterol
cytidine + H2O  <-->  ammonia + uridine	EC-3.5.4.5	pyrimidine ribonucleosides degradation II // purine and pyrimidine metabolism // salvage pathways of pyrimidine ribonucleotides // (deoxy)ribose phosphate degradation	cytidine // H<SUB>2</SUB>O // ammonia // uridine
5,6-dihydroxyindole-2-carboxylate + 2 H+ + oxygen  ->  indole-5,6-quinone-2-carboxylate + 2 H2O		eumelanin biosynthesis	oxygen // 5,6-dihydroxyindole-2-carboxylate // H<SUP>+</SUP> // indole-5,6-quinone-2-carboxylate // H<SUB>2</SUB>O
D-glyceraldehyde-3-phosphate + 2 an oxidized ferredoxin [iron-sulfur] cluster + H2O  ->  3-phospho-D-glycerate + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.2.7.6	glycolysis V (Pyrococcus)	an oxidized ferredoxin [iron-sulfur] cluster // H<SUB>2</SUB>O // D-glyceraldehyde-3-phosphate // 3-phospho-D-glycerate // H<SUP>+</SUP> // a reduced ferredoxin [iron-sulfur] cluster
a CDP-diacylglycerol + L-serine  ->  CMP + a phosphatidylserine + H+	EC-2.7.8.8	phosphatidylethanolamine biosynthesis I	L-serine // a CDP-diacylglycerol // CMP // a phosphatidylserine // H<SUP>+</SUP>
homogentisate + oxygen  ->  4-maleyl-acetoacetate + H+	EC-1.13.11.5	tyrosine degradation I	homogentisate // oxygen // H<SUP>+</SUP> // 4-maleyl-acetoacetate
(S)-malate + NADP+  ->  CO2 + pyruvate + NADPH	EC-1.1.1.40	gluconeogenesis I	(<i>S</i>)-malate // NADP<sup>+</sup> // NADPH // CO<SUB>2</SUB> // pyruvate
UDP-D-glucose + an alpha-D-glucosyl-[glycogenin]  ->  (1,4-alpha-D-glucosyl)n-glucosyl glucogenin + UDP + H+	EC-2.4.1.186	glycogen biosynthesis II (from UDP-D-Glucose)	an &alpha;-D-glucosyl-[glycogenin] // UDP-D-glucose // (1,4-&alpha;-D-glucosyl)<sub>n</sub>-glucosyl glucogenin // UDP // H<SUP>+</SUP>
vitamin D3 + NADPH + H+ + oxygen  ->  calcidiol + NADP+ + H2O		1,25-dihydroxyvitamin D<sub>3</sub> biosynthesis	oxygen // H<SUP>+</SUP> // NADPH // vitamin D<SUB>3</SUB> // calcidiol // NADP<sup>+</sup> // H<SUB>2</SUB>O
L-saccharopine + NAD+ + H2O  ->  L-glutamate + 2-aminoadipate-6-semialdehyde + NADH + H+	EC-1.5.1.9	lysine degradation II	L-saccharopine // NAD<sup>+</sup> // H<SUB>2</SUB>O // L-glutamate // 2-aminoadipate-6-semialdehyde // NADH // H<SUP>+</SUP>
starch phosphorylase	EC-2.4.1.1	starch degradation	phosphate // a long-linear &alpha;-D-glucan // &alpha;-D-glucose 1-phosphate
dopamine + H2O + oxygen  ->  3,4-dihydroxyphenylacetaldehyde + ammonia + hydrogen peroxide + H+	EC-1.4.3.4	dopamine degradation	oxygen // H<SUB>2</SUB>O // dopamine // H<SUP>+</SUP> // 3,4-dihydroxyphenylacetaldehyde // ammonia // hydrogen peroxide
4alpha-hydroxy-tetrahydrobiopterin  ->  7,8-dihydrobiopterin + H2O	EC-4.2.1.96	phenylalanine degradation I (aerobic) // Biopterin recycling	4&alpha;-hydroxy-tetrahydrobiopterin // 7,8-dihydrobiopterin // H<SUB>2</SUB>O
phenylalanine transaminase	EC-2.6.1.57	phenylalanine degradation III	L-glutamate // keto-phenylpyruvate // L-phenylalanine // 2-oxoglutarate
D-myo-inositol (1,3,4,5)-tetrakisphosphate + H2O  ->  D-myo-inositol (1,3,4)-trisphosphate + phosphate	EC-3.1.3.56	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis // 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)	H<SUB>2</SUB>O // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // D-<i>myo</i>-inositol (1,3,4)-trisphosphate // phosphate
a 5'-dephospho-[DNA] + ATP  =  a 5'-phospho-[DNA] + ADP	EC-2.7.1.78		ATP // a 5'-dephospho-[DNA] // a 5'-phospho-[DNA] // ADP
4-(3-pyridyl)-butanoate  ->  3-pyridylacetate		nicotine degradation II // nicotine degradation III	4-(3-pyridyl)-butanoate // 3-pyridylacetate
D-ribose 5-phosphate + ATP  ->  5-phospho-alpha-D-ribose 1-diphosphate + AMP + H+	EC-2.7.6.1	PRPP biosynthesis I	ATP // D-ribose 5-phosphate // H<SUP>+</SUP> // 5-phospho-&alpha;-D-ribose 1-diphosphate // AMP
L-gulono-1,4-lactone + H2O  <-  L-gulonate + H+	EC-3.1.1.17	L-ascorbate biosynthesis VI	H<SUB>2</SUB>O // L-gulono-1,4-lactone // L-gulonate // H<SUP>+</SUP>
ATP + a [protein]-L-tyrosine + H+  =  a [protein]-L-tyrosine phosphate + ADP	EC-2.7.10.2		a [protein]-L-tyrosine // ATP // H<SUP>+</SUP> // a [protein]-L-tyrosine phosphate // ADP
a dolichyl phosphate + UDP-alpha-N-acetyl-D-glucosamine  ->  N-acetyl-alpha-D-glucosaminyl-diphosphodolichol + uridine-5'-phosphate	EC-2.7.8.15	dolichyl-diphosphooligosaccharide biosynthesis	UDP-&alpha;-<i>N</i>-acetyl-D-glucosamine // a dolichyl phosphate // <i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol // uridine-5'-phosphate
coproporphyrinogen III + oxygen + 2 H+  ->  protoporphyrinogen IX + 2 CO2 + 2 H2O	EC-1.3.3.3	heme biosynthesis from uroporphyrinogen-III I	H<SUP>+</SUP> // oxygen // coproporphyrinogen III // protoporphyrinogen IX // CO<SUB>2</SUB> // H<SUB>2</SUB>O
cytidine + ATP  ->  CMP + ADP + H+	EC-2.7.1	purine and pyrimidine metabolism	ATP // cytidine // H<SUP>+</SUP> // CMP // ADP
4-imidazolone-5-propionate + H+ + H2O  ->  N-formimino-L-glutamate	EC-3.5.2.7	histidine degradation III	H<SUB>2</SUB>O // 4-imidazolone-5-propionate // H<SUP>+</SUP> // <i>N</i>-formimino-L-glutamate
D-sedoheptulose 7-phosphate + D-glyceraldehyde-3-phosphate  ->  D-fructose-6-phosphate + D-erythrose-4-phosphate	EC-2.2.1.2	pentose phosphate pathway (non-oxidative branch)	D-glyceraldehyde-3-phosphate // D-sedoheptulose 7-phosphate // D-fructose-6-phosphate // D-erythrose-4-phosphate
L-serine + tetrahydrofolate  <-->  glycine + 5,10-methylenetetrahydropteroyl mono-L-glutamate + H2O	EC-2.1.2.1	folate transformations II (plants) // folate transformations I // Serine degradation II // glycine biosynthesis I // glycine betaine degradation // folate polyglutamylation	tetrahydrofolate // L-serine // 5,10-methylenetetrahydropteroyl mono-L-glutamate // glycine // H<SUB>2</SUB>O
a (1->4)-alpha-D-glucan + H2O  =  maltopentaose	EC-3.2.1.1		H<SUB>2</SUB>O // a (1&rarr;4)-&alpha;-D-glucan // maltopentaose
hydrogen selenide + ATP + H2O  ->  selenophosphate + AMP + phosphate	EC-2.7.9.3	selenocysteine biosynthesis II (archaea and eukaryotes)	ATP // hydrogen selenide // H<SUB>2</SUB>O // selenophosphate // phosphate // AMP
(S)-3-hydroxy-isobutyrate + NAD+  ->  (S)-methylmalonate-semialdehyde + NADH + H+	EC-1.1.1.31	valine degradation I // valine degradation	NAD<sup>+</sup> // (<i>S</i>)-3-hydroxy-isobutyrate // H<SUP>+</SUP> // NADH // (<i>S</i>)-methylmalonate-semialdehyde
acetoacetate + acetyl-CoA  ->  acetoacetyl-CoA + acetate	EC-2.8.3	acetoacetate degradation (to acetyl CoA)	acetyl-CoA // acetoacetate // acetoacetyl-CoA // acetate
a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + NADH + H+	EC-1.8.1.4	glycine cleavage complex // Serine degradation II	NAD<sup>+</sup> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // NADH // H<SUP>+</SUP>
zymosterol  ->  5alpha-cholesta-7,24-dien-3beta-ol	EC-5.3.3.5	cholesterol biosynthesis III (via desmosterol) // cholesterol biosynthesis I	zymosterol // 5&alpha;-cholesta-7,24-dien-3&beta;-ol
leukotriene-A4 + H2O  =  (6z,8e,10e,14z)-(5s,12r)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate	EC-3.3.2.6		H<SUB>2</SUB>O // leukotriene-A4 // (6z,8e,10e,14z)-(5s,12r)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate
3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase	EC-4.2.1.59	palmitate biosynthesis I (animals)	a (3<i>R</i>)-3-hydroxyoctanoyl-[acp] // a (2<i>E</i>)-oct-2-enoyl-[acp] // H<SUB>2</SUB>O
alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+	EC-2.7.1.6	colanic acid building blocks biosynthesis // galactose degradation I (Leloir pathway) // UDP-galactose biosynthesis (salvage pathway from galactose using UDP-glucose) // Leloir pathway	ATP // &alpha;-D-galactose // H<SUP>+</SUP> // &alpha;-D-galactose 1-phosphate // ADP
a ganglioside GM3 + UDP-N-acetyl-D-galactosamine  =  a ganglioside GM2 + UDP + H+	EC-2.4.1.92		UDP-<i>N</i>-acetyl-D-galactosamine // a ganglioside GM3 // a ganglioside GM2 // H<SUP>+</SUP> // UDP
sphingosine-1-phosphate  ->  2-trans-Hexadecenal + phosphoryl-ethanolamine		sphingosine and sphingosine-1-phosphate metabolism	sphingosine-1-phosphate // 2-trans-Hexadecenal // phosphoryl-ethanolamine
ethanol + NAD+  ->  acetaldehyde + NADH + H+	EC-1.1.1.1	ethanol degradation II (cytosol)	NAD<sup>+</sup> // ethanol // acetaldehyde // NADH // H<SUP>+</SUP>
aminoacetone + H2O + oxygen  ->  methylglyoxal + ammonia + hydrogen peroxide + H+	EC-1.4.3.21	threonine degradation III (to methylglyoxal)	oxygen // H<SUB>2</SUB>O // aminoacetone // H<SUP>+</SUP> // methylglyoxal // ammonia // hydrogen peroxide
a sphingomyelin + H2O  ->  a sphingosine-containing ceramide + phosphoryl-choline	EC-3.1.4.12	sphingomyelin metabolism	H<SUB>2</SUB>O // a sphingomyelin // a sphingosine-containing ceramide // phosphoryl-choline
a phosphatidylcholine + H2O  =  a 1-acyl-2-lyso-glycerophosphocholine + alpha-linolenate	EC-3.1.1.4		H<SUB>2</SUB>O // a phosphatidylcholine // a 1-acyl-2-lyso-glycerophosphocholine // &alpha;-linolenate
hexaprenyldihydroxybenzoate methyltransferase	EC-2.1.1.114	ubiquinol-6 biosynthesis (eukaryotic)	3,4-dihydroxy-5-<i>all-trans</i>-hexaprenylbenzoate // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // 3-methoxy-4-hydroxy-5-<i>all-trans</i>-hexaprenylbenzoate
a [apo BCAA dehydrogenase E2 protein] N6-S-[3-methylbutanoyl]dihydrolipoyl-L-lysine + coenzyme A  ->  an [apo BCAA dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + isovaleryl-CoA	EC-2.3.1.168	Leucine Catabolism	coenzyme A // a [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-[3-methylbutanoyl]dihydrolipoyl-L-lysine // an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // isovaleryl-CoA
2 S-adenosyl-L-methionine + a [lipoyl-carrier protein] N6-octanoyl-L-lysine + 2 S2-  ->  a lipoylated protein lipoyl-domain + 2 5'-deoxyadenosine + 2 L-methionine	EC-2.8.1.8	lipoate biosynthesis and incorporation I // lipoate biosynthesis and incorporation II	S<sup>2-</sup> // a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine // <i>S</i>-adenosyl-L-methionine // a lipoylated protein lipoyl-domain // 5'-deoxyadenosine // L-methionine
adenosine + ATP  ->  AMP + ADP + H+	EC-2.7.1.20	adenine and adenosine salvage VI	ATP // adenosine // H<SUP>+</SUP> // AMP // ADP
a sphingosine-containing ceramide + H2O  ->  sphingosine + a carboxylate	EC-3.5.1.23	sphingosine and sphingosine-1-phosphate metabolism	H<SUB>2</SUB>O // a sphingosine-containing ceramide // sphingosine // a carboxylate
tRNAasp + L-aspartate + ATP + H+  ->  an L-aspartyl-[tRNAasp] + AMP + diphosphate	EC-6.1.1.12	tRNA charging pathway	ATP // L-aspartate // tRNA<SUP>asp</SUP> // H<SUP>+</SUP> // an L-aspartyl-[tRNA<SUP>asp</SUP>] // diphosphate // AMP
bicarbonate + H+  =  CO2 + H2O	EC-4.2.1.1		H<SUP>+</SUP> // bicarbonate // CO<SUB>2</SUB> // H<SUB>2</SUB>O
Isovaleryl-CoA dehydrogenase	EC-1.3.99.10	Leucine Catabolism	FAD // isovaleryl-CoA // H<SUP>+</SUP> // 3-methylcrotonyl-CoA // FADH<SUB>2</SUB>
D-myo-inositol (1,4,5)-trisphosphate + ATP  ->  D-myo-inositol (1,3,4,5)-tetrakisphosphate + ADP + H+	EC-2.7.1.127	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis // 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)	ATP // D-<i>myo</i>-inositol (1,4,5)-trisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // ADP
Myo-inositol-1(or 4)-monophosphatase	EC-3.1.3.25	<i>myo</i>-inositol biosynthesis	H<SUB>2</SUB>O // 1D-<i>myo</i>-inositol (3)-monophosphate // phosphate // <I>myo</I>-inositol
acetylcholine + H2O  =  acetate + choline + H+	EC-3.1.1.7		acetylcholine // H<SUB>2</SUB>O // H<SUP>+</SUP> // acetate // choline
(S)-nicotine + H2O  ->  nornicotine + formaldehyde + 2 H+		nicotine degradation II	H<SUB>2</SUB>O // (<i>S</i>)-nicotine // H<SUP>+</SUP> // nornicotine // formaldehyde
4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol + NAD(P)H + oxygen  ->  4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + NAD(P)+ + H2O	EC-1.14.13.72	cholesterol biosynthesis II (via 24,25-dihydrolanosterol)	NAD(P)H // oxygen // 4,4-dimethyl-5&alpha;-cholesta-8-en-3-&beta;-ol // 4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol // H<SUB>2</SUB>O // NAD(P)<sup>+</sup>
a 3-O-(beta-D-xylosyl)-L-seryl-[protein] + UDP-D-galactose  ->  a 3-O-[beta-D-galactosyl-(1->4)-beta-D-xylosyl]-L-seryl-[protein] + UDP + H+	EC-2.4.1.133	glycoaminoglycan-protein linkage region biosynthesis	UDP-D-galactose // a 3-<i>O</i>-(&beta;-D-xylosyl)-L-seryl-[protein] // a 3-O-[&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-xylosyl]-L-seryl-[protein] // H<SUP>+</SUP> // UDP
peroxiredoxin-(S-hydroxy-S-oxocysteine) + ATP + two reduced cysteine residues in a protein  =  peroxiredoxin-(S-hydroxycysteine) + ADP + an intra-protein disulfide + phosphate	EC-1.8.98.2		two reduced cysteine residues in a protein // ATP // peroxiredoxin-(<i>S</i>-hydroxy-<i>S</i>-oxocysteine) // peroxiredoxin-(<i>S</i>-hydroxycysteine) // ADP // phosphate // an intra-protein disulfide
6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H2O  =  a phosphatidate + 1-(2-amino-2-deoxy-alpha-D-glucopyranoside)-1D-myo-inositol	EC-3.1.4.50		H<SUB>2</SUB>O // 6-(&alpha;-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol // a phosphatidate // 1-(2-amino-2-deoxy-&alpha;-D-glucopyranoside)-1D-myo-inositol
choline + ATP  ->  phosphoryl-choline + ADP + H+	EC-2.7.1.32	phosphatidylcholine biosynthesis I	ATP // choline // H<SUP>+</SUP> // phosphoryl-choline // ADP
a 1-acyl-glycerone 3-phosphate + a long-chain alcohol  =  a 1-alkyl-glycerone 3-phosphate + a long-chain carboxylate	EC-2.5.1.26		a long-chain alcohol // a 1-acyl-glycerone 3-phosphate // a 1-alkyl-glycerone 3-phosphate // a long-chain carboxylate
3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + NAD(P)+  =  CO2 + 4alpha-methyl-5alpha-cholest-7-en-3-one + NAD(P)H	EC-1.1.1.170		NAD(P)<sup>+</sup> // 3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate // NAD(P)H // CO<SUB>2</SUB> // 4&alpha;-methyl-5&alpha;-cholest-7-en-3-one
11-deoxycorticosterone  =  20-hydroxy-3-oxopregn-4-en-21-al	EC-5.3.1.21		11-deoxycorticosterone // 20-hydroxy-3-oxopregn-4-en-21-al
ATP + CMP  ->  ADP + CDP	EC-2.7.4.25	purine and pyrimidine metabolism // salvage pathways of pyrimidine ribonucleotides	CMP // ATP // ADP // CDP
4-methyl-2-oxopentanoate + coenzyme A + NAD+  ->  isovaleryl-CoA + CO2 + NADH		leucine degradation I	NAD<sup>+</sup> // coenzyme A // 4-methyl-2-oxopentanoate // isovaleryl-CoA // CO<SUB>2</SUB> // NADH
a ganglioside GM2 + UDP-D-galactose  =  a ganglioside GM1a + UDP + H+	EC-2.4.1.62		UDP-D-galactose // a ganglioside GM2 // a ganglioside GM1a // H<SUP>+</SUP> // UDP
aminocarboxymuconate semialdehyde  ->  quinolinate + H2O		NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	aminocarboxymuconate semialdehyde // quinolinate // H<SUB>2</SUB>O
