Reaction	EC-Number	In-Pathway	Substrates
nicotinamide + H2O  ->  ammonium + nicotinate	EC-3.5.1.19	NAD salvage pathway V (PNC V cycle) // pyridine nucleotide cycling (plants)	H<sub>2</sub>O // nicotinamide // ammonium // nicotinate
ADP-D-ribose + H2O  ->  AMP + D-ribofuranose 5-phosphate + 2 H+	EC-3.6.1.53 // EC-3.6.1.13		H<sub>2</sub>O // ADP-D-ribose // AMP // D-ribofuranose 5-phosphate // H<SUP>+</SUP>
<i>all-trans</i>-&beta;-carotene-9',10'-cleaving dioxygenase	EC-1.13.11.71	carotenoid cleavage // beta-carotene + 2 dioxygen  ->  2 beta-ionone + 4,9-dimethyldodeca-2,4,6,8,10-pentaene-1,12-dial	dioxygen // &beta;-carotene // <i>all-trans</i>-10'-apo-&beta;-carotenal // &beta;-ionone
dihydrogeranylgeranyl diphosphate + NADP+  <-  geranylgeranyl diphosphate + NADPH + H+		phytyl diphosphate + 3 NADP+  <-  geranylgeranyl diphosphate + 3 NADPH + 3 H+ // phytyl diphosphate biosynthesis	NADP<sup>+</sup> // dihydrogeranylgeranyl diphosphate // geranylgeranyl diphosphate // NADPH // H<SUP>+</SUP>
dTDP-4-dehydro-2,6-dideoxy-alpha-D-threo-hexopyranose + NADP+  <-  dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose + NADPH + H+	EC-1.1.1.384		NADP<sup>+</sup> // dTDP-4-dehydro-2,6-dideoxy-&alpha;-D-threo-hexopyranose // dTDP-3,4-didehydro-2,6-dideoxy-&alpha;-D-glucose // NADPH // H<SUP>+</SUP>
geranylgeranyl diphosphate  ->  casbene + diphosphate	EC-4.2.3.8	casbene biosynthesis	geranylgeranyl diphosphate // diphosphate // casbene
a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	EC-1.8.1.4	pyruvate + coenzyme A + NAD+  ->  acetyl-CoA + CO2 + NADH // pyruvate decarboxylation to acetyl CoA	NAD<sup>+</sup> // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // NADH // H<SUP>+</SUP>
1-18:2-2-16:2-monogalactosyldiacylglycerol + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H+  ->  1-18:2-2-16:3-monogalactosyldiacylglycerol + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H2O	EC-1.14.19.35	glycolipid desaturation	H<SUP>+</SUP> // a reduced ferredoxin [iron-sulfur] cluster // dioxygen // 1-18:2-2-16:2-monogalactosyldiacylglycerol // 1-18:2-2-16:3-monogalactosyldiacylglycerol // H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster
(S)-ureidoglycine + H2O  ->  (S)-ureidoglycolate + ammonium	EC-3.5.3.26	allantoin degradation to glyoxylate II // allantoin degradation to ureidoglycolate II (ammonia producing)	H<sub>2</sub>O // (<i>S</i>)-ureidoglycine // (<i>S</i>)-ureidoglycolate // ammonium
a 3-oxoacid + H+  ->  a methyl ketone + CO2	EC-4.1.1		H<SUP>+</SUP> // a 3-oxoacid // a methyl ketone // CO<SUB>2</SUB>
(9S,10S)-10-hydroxy-9-(phosphooxy) octadecanoate + H2O  ->  (9S,10S)-9,10-dihydroxyoctadecanoate + phosphate	EC-3.1.3.76		H<sub>2</sub>O // (9S,10S)-10-hydroxy-9-(phosphooxy) octadecanoate // (9S,10S)-9,10-dihydroxyoctadecanoate // phosphate
monodehydroascorbate reductase (NADPH)	EC-1.6.5	ascorbate glutathione cycle	H<SUP>+</SUP> // NAD(P)<sup>+</sup> // L-ascorbate // monodehydroascorbate radical // NAD(P)H
UDP-alpha-D-glucose + quercetin 3-O-rhamnoside  ->  quercetin 3-O-rhamnoside-7-O-glucoside + UDP	EC-2.4.1	quercetin glycoside biosynthesis (Arabidopsis)	quercetin 3-<i>O</i>-rhamnoside // UDP-&alpha;-D-glucose // quercetin 3-<i>O</i>-rhamnoside-7-<i>O</i>-glucoside // UDP
4alpha-carboxy-5alpha-cholesta-7,24-dien-3beta-ol + NAD+  ->  5alpha-cholesta-7,24-dien-3-one + CO2 + NADH	EC-1.1.1.418		NAD<sup>+</sup> // 4&alpha;-carboxy-5&alpha;-cholesta-7,24-dien-3&beta;-ol // 5&alpha;-cholesta-7,24-dien-3-one // NADH // CO<SUB>2</SUB>
(1,4-alpha-D-glucosyl)(n) + phosphate  ->  alpha-D-glucopyranose 1-phosphate + (1,4-alpha-D-glucosyl)(n-1)	EC-2.4.1.1		phosphate // &alpha;-D-glucopyranose 1-phosphate // a (1&rarr;4)-&alpha;-D-glucan
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(E-octa-2-enoyl)-CoA + H2O  ->  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3R-hydroxyoctanoyl)-CoA	EC-4.2.1	jasmonic acid biosynthesis	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3R-hydroxyoctanoyl)-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(E-octa-2-enoyl)-CoA // H<sub>2</sub>O
3-hydroxyhexanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plants)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyhexanoyl-[acp] // a 3-oxohexanoyl-[acp] // NADPH // H<SUP>+</SUP>
salicyl-CoA + H2O  ->  salicylate + coenzyme A + H+	EC-3.1.2	salicylate biosynthesis II	H<sub>2</sub>O // salicyl-CoA // H<SUP>+</SUP> // salicylate // coenzyme A
L-gulose 1-dehydrogenase	EC-1.1.1	L-ascorbate biosynthesis II (L-gulose pathway)	NAD<sup>+</sup> // L-gulopyranose // L-gulono-1,4-lactone // NADH // H<SUP>+</SUP>
chlorophyllide a + 2 H+  ->  pheophorbide a + Mg2+	EC-4.99.1.10	chlorophyll <i>a</i> degradation I	H<SUP>+</SUP> // chlorophyllide <i>a</i> // pheophorbide <i>a</i> // Mg<SUP>2+</SUP>
pheophytin a + H2O  ->  pheophorbide a + phytol + 2 H+	EC-3.1.1.14	chlorophyll <i>a</i> degradation II	H<sub>2</sub>O // pheophytin <i>a</i> // pheophorbide <i>a</i> // phytol // H<SUP>+</SUP>
gamma-L-glutamyl 5-phosphate  ->  5-oxo-L-proline + phosphate + H+			&gamma;-L-glutamyl 5-phosphate // 5-oxo-L-proline // phosphate // H<SUP>+</SUP>
(2Z)-2-hydroxypenta-2,4-dienoate  <-->  (3E)-2-oxopent-3-enoate	EC-5.3.2.6		(2Z)-2-hydroxypenta-2,4-dienoate // (3E)-2-oxopent-3-enoate
N-acetyl-alpha-D-glucosaminyl-diphosphodolichol + UDP-N-acetyl-alpha-D-glucosamine  ->  N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphosphodolichol + UDP + H+	EC-2.4.1.141	protein <i>N</i>-glycosylation initial phase (eukaryotic)	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // <i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol // <i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol // H<SUP>+</SUP> // UDP
S-(2-hydroxyacyl)glutathione + H2O  ->  glutathione + a 2-hydroxy carboxylate + H+	EC-3.1.2.6		H<sub>2</sub>O // <i>S</i>-(2-hydroxyacyl)glutathione // glutathione // a 2-hydroxy carboxylate // H<SUP>+</SUP>
soyasapogenol B glucuronosyltransferase	EC-2.4.1.262	soybean saponin I biosynthesis	soyasapogenol B // UDP-&alpha;-D-glucuronate // H<SUP>+</SUP> // UDP // soyasapogenol B-3-<i>O</i>-&beta;-glucuronide
<i>ent</i>-kaurenol 19-dehydrogenase		ent-kaurene + 3 a reduced [NADPH-hemoprotein reductase] + 3 dioxygen  ->  ent-kaur-16-en-19-oate + 3 an oxidized [NADPH-hemoprotein reductase] + 4 H2O + H+ // GA<sub>12</sub> biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // <i>ent</i>-kaurenol // <i>ent</i>-kaurenal // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
(9R,10S)-dihydroxystearate + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  9,10,18-trihydroxystearate + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.80	cutin biosynthesis	a reduced [NADPH-hemoprotein reductase] // dioxygen // (9R,10S)-dihydroxystearate // 9,10,18-trihydroxystearate // H<sub>2</sub>O // an oxidized [NADPH-hemoprotein reductase]
dehydroascorbate hydrolase		dehydroascorbate + H2O  ->  2,3-didehydro-L-gulonate	dehydroascorbate (bicyclic form) // 2,3-didehydro-L-gulonate // H<SUP>+</SUP>
Und-PP-Mur2Ac-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala + UDP-N-acetyl-alpha-D-glucosamine  =  Und-PP-beta-D-GlcNAc-(1->4)-MurNAc-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala + UDP + H+	EC-2.4.1.227		UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // Und-PP-Mur2Ac-L-Ala-&gamma;-D-Glu-L-Lys-D-Ala-D-Ala // H<SUP>+</SUP> // Und-PP-&beta;-D-GlcNAc-(1->4)-MurNAc-L-Ala-&gamma;-D-Glu-L-Lys-D-Ala-D-Ala // UDP
beta-D-fructofuranose + ATP  ->  beta-D-fructofuranose 6-phosphate + ADP + H+	EC-2.7.1.4	D-sorbitol degradation I // sucrose degradation II (sucrose synthase) // sucrose degradation III (sucrose invertase)	ATP // &beta;-D-fructofuranose // H<SUP>+</SUP> // &beta;-D-fructofuranose 6-phosphate // ADP
D-threo-isocitrate + NADP+  <-->  2-oxoglutarate + CO2 + NADPH	EC-1.1.1.42	L-glutamine biosynthesis III	NADP<sup>+</sup> // D-<i>threo</i>-isocitrate // NADPH // 2-oxoglutarate // CO<SUB>2</SUB>
thiamine + ATP  ->  thiamine diphosphate + AMP + H+	EC-2.7.6.2	thiamine salvage IV (yeast) // thiamine salvage III // thiamine diphosphate biosynthesis IV (eukaryotes)	ATP // thiamine // H<SUP>+</SUP> // thiamine diphosphate // AMP
(E)-(indol-3-yl)acetaldehyde oxime  ->  (indol-3-yl)acetonitrile + H2O	EC-4.8.1.3	indole-3-acetate biosynthesis II	(<i>E</i>)-(indol-3-yl)acetaldehyde oxime // (indol-3-yl)acetonitrile // H<sub>2</sub>O
(5alpha)-campestan-3-one + NADP+  <-  campest-4-en-3-one + NADPH + H+	EC-1.3.1.22	brassinolide biosynthesis II // brassinolide biosynthesis I	NADP<sup>+</sup> // (5&alpha;)-campestan-3-one // H<SUP>+</SUP> // campest-4-en-3-one // NADPH
D-xylitol 2-dehydrogenase	EC-1.1.1.15		NAD<sup>+</sup> // xylitol // L-xylulose // NADH // H<SUP>+</SUP>
S-adenosyl-L-methionine + benzoate  ->  methyl benzoate + S-adenosyl-L-homocysteine	EC-2.1.1.273	volatile benzenoid biosynthesis I (ester formation)	benzoate // <i>S</i>-adenosyl-L-methionine // methyl benzoate // <i>S</i>-adenosyl-L-homocysteine
a secondary alcohol + NADP+  =  a ketone + NADPH + H+	EC-1.1.1.184		NADP<sup>+</sup> // a secondary alcohol // a ketone // NADPH // H<SUP>+</SUP>
a sphinganine + NADP+  <-  a 3-dehydrosphinganine + NADPH + H+	EC-1.1.1.102		NADP<sup>+</sup> // a sphinganine // a 3-dehydrosphinganine // NADPH // H<SUP>+</SUP>
S-methyl-5-thio-alpha-D-ribose 1-phosphate  <-->  S-methyl-5-thio-D-ribulose 1-phosphate	EC-5.3.1.23	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate // <i>S</i>-methyl-5-thio-D-ribulose 1-phosphate
sarcosine <em>N</em>-methyltransferase		2 S-adenosyl-L-methionine + sarcosine  ->  2 S-adenosyl-L-homocysteine + glycine betaine + 2 H+	sarcosine // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // <i>N,N</i>-dimethylglycine
ATP + 4-amino-2-methyl-5-pyrimidinemethanol  ->  ADP + 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + H+	EC-2.7.1.49	thiamine salvage IV (yeast) // hydroxymethylpyrimidine salvage	4-amino-2-methyl-5-pyrimidinemethanol // ATP // H<SUP>+</SUP> // ADP // 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine
a 1-haloalkane + H2O  ->  a primary alcohol + a halide anion + H+	EC-3.8.1.5		a 1-haloalkane // H<sub>2</sub>O // a primary alcohol // a halide anion // H<SUP>+</SUP>
all-trans phytofluene + an oxidized electron carrier  ->  all-trans-zeta-carotene + a reduced two electron carrier		15-cis-phytoene + 2 an oxidized electron carrier  ->  all-trans-zeta-carotene + 2 a reduced two electron carrier // neurosporene biosynthesis	an oxidized electron carrier // <i>all-trans</i> phytofluene // <i>all-trans</i>-&zeta;-carotene // a reduced two electron carrier
UDP-alpha-D-glucose + N6--prenyladenine  ->  isopentenyladenine-9-N-glucoside + UDP + H+	EC-2.4.1	cytokinins 9-<i>N</i>-glucoside biosynthesis	<i>N</i><sup>6</sup>--prenyladenine // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // isopentenyladenine-9-<i>N</i>-glucoside // UDP
3-oxo-stearoyl-[acyl-carrier protein] synthase	EC-2.3.1.41	stearate biosynthesis II (bacteria and plants)	H<SUP>+</SUP> // a malonyl-[acp] // a palmitoyl-[acp] // a 3-oxooctadecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
1-18:2-2-16:1-monogalactosyldiacylglycerol + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H+  ->  1-18:3-2-16:1-monogalactosyldiacylglycerol + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H2O	EC-1.14.19.35	glycolipid desaturation	H<SUP>+</SUP> // a reduced ferredoxin [iron-sulfur] cluster // dioxygen // 1-18:2-2-16:1-monogalactosyldiacylglycerol // 1-18:3-2-16:1-monogalactosyldiacylglycerol // H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster
4alpha,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3-one + NADPH + H+  =  31-norcycloartenol + NADP+	EC-1.1.1		H<SUP>+</SUP> // NADPH // 4&alpha;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3-one // 31-norcycloartenol // NADP<sup>+</sup>
S-sulfanylglutathione + dioxygen  ->  S-sulfinatoglutathione + H+		sulfide oxidation III (persulfide dioxygenase) // S-sulfanylglutathione + dioxygen + H2O  ->  glutathione + sulfite + 2 H+	dioxygen // <i>S</i>-sulfanylglutathione // <i>S</i>-sulfinatoglutathione // H<SUP>+</SUP>
(3S)-2,3-epoxy-2,3-dihydrosqualene  =  tirucalla-7,24-diene-3beta-ol	EC-5.4.99.56		(3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene // tirucalla-7,24-diene-3&beta;-ol
apigenin + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  luteolin + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.82	luteolin biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // apigenin // luteolin // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
phenyl-N-(sulfonatooxy)methanimidothioate  ->  benzylisothiocyanate + sulfate		aromatic  glucosinolate activation	phenyl-<i>N</i>-(sulfonatooxy)methanimidothioate // benzylisothiocyanate // sulfate
all-trans neurosporene  ->  beta-zeacarotene	EC-5.5.1.19		<i>all-trans</i> neurosporene // &beta;-zeacarotene
(R)-S-lactoylglutathione  <-  methylglyoxal + glutathione	EC-4.4.1.5	methylglyoxal degradation I	(<i>R</i>)-<i>S</i>-lactoylglutathione // methylglyoxal // glutathione
2 a malonyl-[acp] + 2 H+  ->  an acetoacetyl-[acp] + 2 CO2 + acyl-carrier protein	EC-2.3.1	fatty acid biosynthesis (plant mitochondria)	H<SUP>+</SUP> // a malonyl-[acp] // an acetoacetyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
2-amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one + glutathione disulfide + H2O  =  (6R)-6-pyruvoyl-5,6,7,8-tetrahydropterin + 2 glutathione	EC-1.5.4.1		H<sub>2</sub>O // glutathione disulfide // 2-amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one // (6<i>R</i>)-6-pyruvoyl-5,6,7,8-tetrahydropterin // glutathione
guanosine + H+ + H2O  ->  ammonium + xanthosine	EC-3.5.4.15	guanosine nucleotides degradation I	guanosine // H<sub>2</sub>O // H<SUP>+</SUP> // ammonium // xanthosine
late4-aminobutyrate--glyoxy transaminase	EC-2.6.1.96		glyoxylate // 4-aminobutanoate // succinate semialdehyde // glycine
a fructan(n) + H2O  ->  beta-D-fructofuranose + a fructan(n-1)	EC-3.2.1.153 // EC-3.2.1.80		H<sub>2</sub>O // &beta;-D-fructofuranose // a fructan
cinnamate + NADPH + H+ + dioxygen  ->  trans-2-coumarate + NADP+ + H2O	EC-1.14.13.14	coumarin biosynthesis (via 2-coumarate)	NADPH // dioxygen // cinnamate // H<SUP>+</SUP> // H<sub>2</sub>O // NADP<sup>+</sup> // <i>trans</i>-2-coumarate
a 2,3,4-saturated fatty acyl CoA + acetyl-CoA  <-  a 2,3,4-saturated 3-oxoacyl-CoA + coenzyme A	EC-2.3.1.16	fatty acid &beta;-oxidation II (peroxisome)	acetyl-CoA // a 2,3,4-saturated fatty acyl CoA // a 2,3,4-saturated 3-oxoacyl-CoA // coenzyme A
2-iminopropanoate + H2O  ->  pyruvate + ammonium	EC-3.5.99.10	L-djenkolate + H2O  ->  S-(sulfanylmethyl)-L-cysteine + pyruvate + ammonium // S-fenclorimyl-L-cysteine + H2O  ->  6-chloro-2-phenyl-4-sulfanylpyrimidine + pyruvate + ammonium // felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis // L-methionine biosynthesis II (plants) // D-cysteine + H2O  ->  ammonium + pyruvate + hydrogen sulfide // D-serine degradation // L-selenocystathionine + H2O  ->  ammonium + pyruvate + seleno-L-homocysteine // L-serine  ->  pyruvate + ammonium // D-serine  ->  pyruvate + ammonium // an L-cysteine-S-conjugate + H2O  ->  pyruvate + a thiol + ammonium // L-cystathionine + H2O  ->  ammonium + pyruvate + L-homocysteine	H<sub>2</sub>O // 2-iminopropanoate // pyruvate // ammonium
4-sulfomuconolactone + H2O  ->  2-maleylacetate + sulfite + 2 H+	EC-3.1.1.92		H<sub>2</sub>O // 4-sulfomuconolactone // 2-maleylacetate // sulfite // H<SUP>+</SUP>
a 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O  ->  a 1,2-diacyl-sn-glycerol + D-myo-inositol (1,4,5)-trisphosphate + H+	EC-3.1.4.11	phosphatidate metabolism, as a signaling molecule // D-<i>myo</i>-inositol-5-phosphate metabolism // D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis // phospholipases	H<sub>2</sub>O // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4,5-bisphosphate // a 1,2-diacyl-<i>sn</i>-glycerol // D-<i>myo</i>-inositol (1,4,5)-trisphosphate // H<SUP>+</SUP>
2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	EC-5.4.2.12	gluconeogenesis I // glycolysis II (from fructose 6-phosphate) // glycolysis I (from glucose 6-phosphate) // Rubisco shunt // glycolysis IV (plant cytosol)	2-phospho-D-glycerate // 3-phospho-D-glycerate
isopentenyl adenosine + FAD + H2O + H+  ->  adenosine + 3-methylbut-2-enal + FADH2	EC-1.5.99	cytokinins degradation	H<SUP>+</SUP> // FAD // H<sub>2</sub>O // isopentenyl adenosine // adenosine // 3-methylbut-2-enal // FADH<SUB>2</SUB>
3-carboxy-9-(methylsulfanyl)-2-oxononanoate + H+  ->  9-(methylsulfanyl)-2-oxononanoate + CO2		aliphatic glucosinolate biosynthesis, side chain elongation cycle	H<SUP>+</SUP> // 3-carboxy-9-(methylsulfanyl)-2-oxononanoate // 9-(methylsulfanyl)-2-oxononanoate // CO<SUB>2</SUB>
1D-myo-inositol 1-monophosphate + H2O  ->  myo-inositol + phosphate	EC-3.1.3.25	phytate degradation I	1D-<i>myo</i>-inositol 1-monophosphate // H<sub>2</sub>O // phosphate // <I>myo</I>-inositol
3-methyl-2-oxobutanoate + a [BCAA dehydrogenase E2 protein] N6-lipoyl-L-lysine + H+  <-->  an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylpropanoyl]dihydrolipoyl-L-lysine + CO2	EC-1.2.4.4	3-methyl-2-oxobutanoate + coenzyme A + NAD+  ->  isobutanoyl-CoA + CO2 + NADH // 2-oxoisovalerate decarboxylation to isobutanoyl-CoA	H<SUP>+</SUP> // a [BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // 3-methyl-2-oxobutanoate // an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-[2-methylpropanoyl]dihydrolipoyl-L-lysine // CO<SUB>2</SUB>
N-(5-phosphoribosyl)-anthranilate  ->  1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	EC-5.3.1.24	L-tryptophan biosynthesis	<i>N</i>-(5-phosphoribosyl)-anthranilate // 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate
a reduced thioredoxin + NADP+  <-  an oxidized thioredoxin + NADPH + H+	EC-1.8.1.9	thioredoxin pathway	NADP<sup>+</sup> // a reduced thioredoxin // an oxidized thioredoxin // NADPH // H<SUP>+</SUP>
a chitodextrin + n H2O  ->  n+1 N,N'-diacetylchitobiose	EC-3.2.1.200		H<sub>2</sub>O // a chitodextrin // <i>N</i>,<i>N'</i>-diacetylchitobiose
myricetin + UDP-alpha-D-glucose  ->  myricetin 3-O-beta-D-glucoside + UDP	EC-2.4.1.91	myricetin gentiobioside biosynthesis	UDP-&alpha;-D-glucose // myricetin // myricetin 3-<i>O</i>-&beta;-D-glucoside // UDP
N,N-dihydroxyhexahomomethioniate + H+  =  (E)-9-(methylsulfanyl)nonanal oxime + CO2 + H2O		L-hexahomomethionine + 2 a reduced [NADPH-hemoprotein reductase] + 2 dioxygen  ->  CO2 + 2 an oxidized [NADPH-hemoprotein reductase] + (E)-9-(methylsulfanyl)nonanal oxime + 3 H2O	H<SUP>+</SUP> // <i>N</i>,<i>N</i>-dihydroxyhexahomomethioniate // (<i>E</i>)-9-(methylsulfanyl)nonanal oxime // H<sub>2</sub>O // CO<SUB>2</SUB>
3-hydroxy-cis,cis-muconate  <-->  2-maleylacetate			3-hydroxy-<i>cis,cis</i>-muconate // 2-maleylacetate
cyanidin 3-O-[6-O-(4-coumaroyl)]-beta-D-sambubioside + UDP-alpha-D-glucose  ->  arabidopsis anthocyanin A3 + UDP + H+	EC-2.4.1	anthocyanidin modification (<i>Arabidopsis</i>)	UDP-&alpha;-D-glucose // cyanidin 3-<i>O</i>-[6-<i>O</i>-(4-coumaroyl)]-&beta;-<i>D</i>-sambubioside // arabidopsis anthocyanin A3 // UDP // H<SUP>+</SUP>
71-dihydroxychlorophyllide a  ->  chlorophyllide b + H2O		chlorophyll cycle // chlorophyllide a + 2 NADPH + 2 dioxygen + 2 H+  ->  chlorophyllide b + 2 NADP+ + 3 H2O	7<sup>1</sup>-dihydroxychlorophyllide <i>a</i> // chlorophyllide <i>b</i> // H<sub>2</sub>O
(2E,4Z,5E)-2-hydroxy-7-oxo-(2-oxoethylidene)hepta-2,5-dienoate  ->  2-hydroxy-4-[(1E)-3-oxoprop-1-en-1-yl]-2H-pyran-6-carboxylate			(2E,4Z,5E)-2-hydroxy-7-oxo-(2-oxoethylidene)hepta-2,5-dienoate // 2-hydroxy-4-[(1E)-3-oxoprop-1-en-1-yl]-2H-pyran-6-carboxylate
chlorophyllide a + geranylgeranyl diphosphate + H+  ->  geranylgeranyl chlorophyll a + diphosphate	EC-2.5.1.62	chlorophyll <i>a</i> biosynthesis II	geranylgeranyl diphosphate // chlorophyllide <i>a</i> // H<SUP>+</SUP> // geranylgeranyl chlorophyll <i>a</i> // diphosphate
an [E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine + an [E2 ubiquitin-conjugating enzyme]-L-cysteine  ->  an [E1 ubiquitin-activating enzyme]-L-cysteine + an [E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine	EC-2.3.2.23		an [E2 ubiquitin-conjugating enzyme]-L-cysteine // an [E1 ubiquitin-activating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // an [E1 ubiquitin-activating enzyme]-L-cysteine // an [E2 ubiquitin-conjugating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine
a sugar phosphate + H2O  ->  a sugar + phosphate	EC-3.1.3.23		H<sub>2</sub>O // a sugar phosphate // a sugar // phosphate
cyanate + hydrogencarbonate + 3 H+  ->  ammonium + 2 CO2	EC-4.2.1.104		H<SUP>+</SUP> // hydrogencarbonate // cyanate // ammonium // CO<SUB>2</SUB>
an oleoyl-[acp] + H2O  ->  acyl-carrier protein + oleate + H+	EC-3.1.2.14	oleate biosynthesis I (plants)	H<sub>2</sub>O // an oleoyl-[acp] // a soluble [acyl-carrier protein] // oleate // H<SUP>+</SUP>
a dihydroceramide + ATP  ->  a dihydroceramide 1-phosphate + ADP + H+	EC-2.7.1.138	sphingolipid biosynthesis (plants)	ATP // a dihydroceramide // a dihydroceramide 1-phosphate // ADP // H<SUP>+</SUP>
adenosine + H2O  ->  D-ribofuranose + adenine	EC-3.2.2.7	adenine and adenosine salvage II	adenosine // H<sub>2</sub>O // D-ribofuranose // adenine
steviol 19-<i>O</i>-UDP glucosyltransferase	EC-2.4.1	steviol glucoside biosynthesis (rebaudioside A biosynthesis)	UDP-&alpha;-D-glucose // steviol // UDP // 19-<i>O</i>-&beta;-glucopyranosyl-steviol
alpha-D-glucose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate	EC-5.3.1.9	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II // sucrose biosynthesis I (from photosynthesis) // sucrose biosynthesis II // starch biosynthesis // gluconeogenesis I // sucrose degradation II (sucrose synthase) // sucrose degradation III (sucrose invertase) // gluconeogenesis III // glycolysis I (from glucose 6-phosphate) // GDP-mannose biosynthesis	&alpha;-D-glucose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
