Reaction	EC-Number	In-Pathway	Substrates
2 3-phospho-D-glycerate + 2 H+  <-  D-ribulose-1,5-bisphosphate + CO2 + H2O	EC-4.1.1.39	Rubisco shunt // Calvin-Benson-Bassham cycle	H<SUP>+</SUP> // 3-phospho-D-glycerate // D-ribulose-1,5-bisphosphate // CO<SUB>2</SUB> // H<sub>2</sub>O
a debranched alpha-limit dextrin + n phosphate  ->  n alpha-D-glucopyranose 1-phosphate	EC-2.4.1.1	glycogen degradation II	phosphate // a debranched &alpha;-limit dextrin // &alpha;-D-glucopyranose 1-phosphate
magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 oxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	EC-1.14.13.81		oxygen // H<SUP>+</SUP> // NADPH // magnesium-protoporphyrin IX 13-monomethyl ester // 3,8-divinyl protochlorophyllide <i>a</i> // NADP<sup>+</sup> // H<sub>2</sub>O
a purine ribonucleoside 5'-triphosphate + adenosylcobinamide  ->  adenosyl-cobinamide phosphate + a purine ribonucleoside 5'-diphosphate + H+	EC-2.7.1.156		adenosylcobinamide // a purine ribonucleoside 5'-triphosphate // adenosyl-cobinamide phosphate // a purine ribonucleoside 5'-diphosphate // H<SUP>+</SUP>
1-(5-phospho-beta-D-ribosyl)-AMP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	EC-3.5.4.19	L-histidine biosynthesis	H<sub>2</sub>O // 1-(5-phospho-&beta;-D-ribosyl)-AMP // 1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide
citrate  <-->  D-threo-isocitrate	EC-4.2.1.3		citrate // D-<i>threo</i>-isocitrate
a guanine34 in tRNA + preQ1  ->  a 7-aminomethyl-7-deazaguanosine34 in tRNA + guanine	EC-2.4.2.29	queuosine biosynthesis I (<i>de novo</i>)	preQ<sub>1</sub> // a guanine<sup>34</sup> in tRNA // a 7-aminomethyl-7-deazaguanosine<sup>34</sup> in tRNA // guanine
a tRNAVal + L-valine + ATP  ->  an L-valyl-[tRNAVal] + AMP + diphosphate	EC-6.1.1.9	tRNA charging	ATP // L-valine // a tRNA<SUP>Val</SUP> // an L-valyl-[tRNA<SUP>Val</SUP>] // diphosphate // AMP
S-adenosyl-L-methionine + guanosine2251 in 23S rRNA  ->  2-O-methylguanosine2251 in 23S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.185		guanosine<sup>2251</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // 2-<i>O</i>-methylguanosine<sup>2251</sup> in 23S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
diphosphate + H2O  ->  2 phosphate + H+	EC-3.6.1.1		diphosphate // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate
(R)-4'-phosphopantothenate + L-cysteine + CTP  ->  (R)-4'-phosphopantothenoyl-L-cysteine + CMP + diphosphate + H+	EC-6.3.2.5	coenzyme A biosynthesis I (prokaryotic)	CTP // L-cysteine // (<i>R</i>)-4'-phosphopantothenate // H<SUP>+</SUP> // (R)-4'-phosphopantothenoyl-L-cysteine // diphosphate // CMP
2-O-(alpha-D-glucopyranosyl)-sn-glycerol 3-phosphate + H2O  ->  2-O-(alpha-D-glucopyranosyl)glycerol + phosphate	EC-3.1.3.69	glucosylglycerol biosynthesis	H<sub>2</sub>O // 2-<i>O</i>-(&alpha;-D-glucopyranosyl)-<i>sn</i>-glycerol 3-phosphate // 2-<i>O</i>-(&alpha;-D-glucopyranosyl)glycerol // phosphate
alpha-D-glucopyranose 1-phosphate  <-->  D-glucopyranose 6-phosphate	EC-5.4.2.2	glucosylglycerate biosynthesis I // UDP-&alpha;-D-glucose biosynthesis I // glucosylglycerol biosynthesis // glycogen degradation II // glycogen biosynthesis I (from ADP-D-Glucose)	&alpha;-D-glucopyranose 1-phosphate // D-glucopyranose 6-phosphate
a tRNA precursor with a 5' extension and a long 3' trailer + H2O  ->  a tRNA precursor with a 5' extension + a ribonucleoside 5'-monophosphate	EC-3.1.13.1	tRNA processing	H<sub>2</sub>O // a tRNA precursor with a 5' extension and a long 3' trailer // a tRNA precursor with a 5' extension // a ribonucleoside 5'-monophosphate
15-<em>cis</em>-phytoene desaturase		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 15-cis-phytoene + 2 a plastoquinone  ->  9,15,9'-tri-cis-zeta-carotene + 2 a plastoquinol	a plastoquinone // 15-<i>cis</i>-phytoene // 15,9'-di-<i>cis</i>-phytofluene // a plastoquinol
ferroheme o + 2 an oxidized electron carrier + H2O  ->  ferroheme a + 2 a reduced two electron carrier	EC-1.17.99		an oxidized electron carrier // H<sub>2</sub>O // ferroheme <i>o</i> // ferroheme <i>a</i> // a reduced two electron carrier
elongator tRNAMet + L-methionine + ATP  ->  an L-methionyl-[elongator tRNAMet] + AMP + diphosphate	EC-6.1.1.10	tRNA charging	ATP // L-methionine // elongator tRNA<sup>Met</sup> // an L-methionyl-[elongator tRNA<SUP>Met</SUP>] // diphosphate // AMP
7,8-dihydroneopterin 3'-triphosphate  ->  (6R)-6-pyruvoyl-5,6,7,8-tetrahydropterin + triphosphate + H+	EC-4.2.3.12	erythro-tetrahydrobiopterin biosynthesis I	7,8-dihydroneopterin 3'-triphosphate // (6<i>R</i>)-6-pyruvoyl-5,6,7,8-tetrahydropterin // triphosphate // H<SUP>+</SUP>
a tRNA precursor with a 5' extension and a long 3' trailer + n H2O  ->  a tRNA precursor with a 5' extension and a short 3' extension + n a nucleoside 5'-monophosphate	EC-3.1.13.1	tRNA processing	H<sub>2</sub>O // a tRNA precursor with a 5' extension and a long 3' trailer // a tRNA precursor with a 5' extension and a short 3' extension // a nucleoside 5'-monophosphate
NADH + H2O  ->  (S)-NADHX			H<sub>2</sub>O // NADH // (<i>S</i>)-NADHX
O-succinyl-L-homoserine + L-cysteine  <-->  L-cystathionine + succinate + H+	EC-2.5.1.48	L-methionine biosynthesis I	L-cysteine // O-succinyl-L-homoserine // L-cystathionine // succinate // H<SUP>+</SUP>
2 geranylgeranyl diphosphate  ->  15-cis-phytoene + 2 diphosphate	EC-2.5.1.32		geranylgeranyl diphosphate // 15-<i>cis</i>-phytoene // diphosphate
N-acetyl-L-ornithine + H2O  ->  L-ornithine + acetate	EC-3.5.1.16	L-ornithine biosynthesis I	H<sub>2</sub>O // <i>N</i>-acetyl-L-ornithine // L-ornithine // acetate
1-methyl-dATP + 2-oxoglutarate + oxygen  ->  dATP + formaldehyde + succinate + CO2	EC-1.14.11.33		oxygen // 2-oxoglutarate // 1-methyl-dATP // dATP // formaldehyde // succinate // CO<SUB>2</SUB>
CMP + H2O  ->  cytidine + phosphate	EC-3.1.3.91 // EC-3.1.3.5	UTP and CTP dephosphorylation I	H<sub>2</sub>O // CMP // cytidine // phosphate
D-gluconate 6-phosphate  ->  2-dehydro-3-deoxy-D-gluconate 6-phosphate + H2O	EC-4.2.1.12	Entner-Doudoroff shunt	D-gluconate 6-phosphate // 2-dehydro-3-deoxy-D-gluconate 6-phosphate // H<sub>2</sub>O
ATP + 2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine  ->  ADP + 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + phosphate + H+	EC-6.3.3.1	5-aminoimidazole ribonucleotide biosynthesis II // 5-aminoimidazole ribonucleotide biosynthesis I	2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine // ATP // H<SUP>+</SUP> // ADP // phosphate // 5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole
prephytoene diphosphate  ->  15-cis-phytoene + diphosphate		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 2 geranylgeranyl diphosphate  ->  15-cis-phytoene + 2 diphosphate	prephytoene diphosphate // 15-<i>cis</i>-phytoene // diphosphate
L-cystathionine + H2O  ->  L-homocysteine + pyruvate + ammonium	EC-4.4.1.13		H<sub>2</sub>O // L-cystathionine // L-homocysteine // pyruvate // ammonium
a (1->4)-alpha-D-glucan  ->  a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan highly branched	EC-2.4.1.18		a (1&rarr;4)-&alpha;-D-glucan // a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan
prephenate + H+  ->  3-phenyl-2-oxopropanoate + CO2 + H2O	EC-4.2.1.51	L-phenylalanine biosynthesis I	prephenate // H<SUP>+</SUP> // 3-phenyl-2-oxopropanoate // H<sub>2</sub>O // CO<SUB>2</SUB>
a phenyl acetate + H2O  ->  a phenol + acetate + H+	EC-3.1.1.2		H<sub>2</sub>O // a phenyl acetate // a phenol // acetate // H<SUP>+</SUP>
UDP-alpha-D-glucose + beta-D-fructofuranose 6-phosphate  ->  sucrose 6F-phosphate + UDP + H+	EC-2.4.1.14	sucrose biosynthesis I (from photosynthesis)	&beta;-D-fructofuranose 6-phosphate // UDP-&alpha;-D-glucose // sucrose 6<sup>F</sup>-phosphate // UDP // H<SUP>+</SUP>
histidinol + 2 NAD+ + H2O  ->  L-histidine + 2 NADH + 3 H+	EC-1.1.1.23		H<sub>2</sub>O // NAD<sup>+</sup> // histidinol // L-histidine // NADH // H<SUP>+</SUP>
2-aminoprop-2-enoate  ->  2-iminopropanoate		L-cystathionine + H2O  ->  L-homocysteine + pyruvate + ammonium // L-methionine biosynthesis I	2-aminoprop-2-enoate // 2-iminopropanoate
2-iminosuccinate + glycerone phosphate  ->  quinolinate + phosphate + 2 H2O	EC-2.5.1.72	NAD <i>de novo</i> biosynthesis I (from aspartate)	glycerone phosphate // 2-iminosuccinate // quinolinate // H<sub>2</sub>O // phosphate
laurate + ATP + coenzyme A  ->  lauroyl-CoA + AMP + diphosphate	EC-6.2.1.3	palmitate biosynthesis II (bacteria and plant cytoplasm)	ATP // coenzyme A // laurate // lauroyl-CoA // diphosphate // AMP
D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  D-ribose 5-phosphate + D-xylulose 5-phosphate	EC-2.2.1.1	Rubisco shunt // Calvin-Benson-Bassham cycle // pentose phosphate pathway (non-oxidative branch)	D-glyceraldehyde 3-phosphate // D-sedoheptulose 7-phosphate // D-ribose 5-phosphate // D-xylulose 5-phosphate
(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate + L-serine  ->  L-tryptophan + D-glyceraldehyde 3-phosphate + H2O	EC-4.2.1.20		L-serine // (1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate // L-tryptophan // H<sub>2</sub>O // D-glyceraldehyde 3-phosphate
UDP-N-acetyl-alpha-D-muramoyl-L-alanine + D-glutamate + ATP  ->  UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate + ADP + phosphate + H+	EC-6.3.2.9	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // D-glutamate // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanine // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-D-glutamate // phosphate // ADP // H<SUP>+</SUP>
hydroxyferroheme i  ->  ferroheme a + H2O		heme <i>a</i> biosynthesis // ferroheme o + 2 an oxidized electron carrier + H2O  ->  ferroheme a + 2 a reduced two electron carrier	hydroxyferroheme <i>i</i> // ferroheme <i>a</i> // H<sub>2</sub>O
O-ureido-L-homoserine + L-aspartate + ATP  ->  canavaninosuccinate + AMP + diphosphate + H+	EC-6.3.4.5		ATP // L-aspartate // O-ureido-L-homoserine // H<SUP>+</SUP> // canavaninosuccinate // AMP // diphosphate
ATP + L-aspartate + L-glutamine + H2O  ->  AMP + L-asparagine + L-glutamate + diphosphate + H+	EC-6.3.5.4	L-asparagine biosynthesis I	H<sub>2</sub>O // L-glutamine // L-aspartate // ATP // AMP // diphosphate // L-asparagine // L-glutamate // H<SUP>+</SUP>
ATP + isobutanoate + coenzyme A  ->  AMP + isobutanoyl-CoA + diphosphate	EC-6.2.1.1		coenzyme A // isobutanoate // ATP // diphosphate // AMP // isobutanoyl-CoA
2-C-methyl-D-erythritol 4-phosphate + CTP + H+  ->  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + diphosphate	EC-2.7.7.60	methylerythritol phosphate pathway	CTP // 2-C-methyl-D-erythritol 4-phosphate // H<SUP>+</SUP> // 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // diphosphate
CTP + a phosphatidate + H+  ->  a CDP-diacylglycerol + diphosphate	EC-2.7.7.41	CDP-diacylglycerol biosynthesis III	H<SUP>+</SUP> // a phosphatidate // CTP // a CDP-diacylglycerol // diphosphate
xanthosine + phosphate  ->  xanthine + alpha-D-ribose-1-phosphate	EC-2.4.2.1	xanthine and xanthosine salvage // purine ribonucleosides degradation // inosine 5'-phosphate degradation	phosphate // xanthosine // xanthine // &alpha;-D-ribose-1-phosphate
4 porphobilinogen + H2O  ->  4 ammonium + preuroporphyrinogen	EC-2.5.1.61	tetrapyrrole biosynthesis I (from glutamate)	porphobilinogen // H<sub>2</sub>O // ammonium // preuroporphyrinogen
beta-nicotinate D-ribonucleotide + 5-methylbenzimidazole  ->  5-methylbenzimidazole ribotide phosphate + nicotinate + H+	EC-2.4.2.21	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	5-methylbenzimidazole // &beta;-nicotinate D-ribonucleotide // 5-methylbenzimidazole ribotide phosphate // nicotinate // H<SUP>+</SUP>
S-adenosyl-L-methionine + a uracil1498 in 16S rRNA  ->  S-adenosyl-L-homocysteine + an N3-methyluracil1498 in 16S rRNA + H+	EC-2.1.1.193		a uracil<sup>1498</sup> in 16S rRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // an <i>N</i><sup>3</sup>-methyluracil<sup>1498</sup> in 16S rRNA // H<SUP>+</SUP>
3-deoxy-D-arabino-heptulosonate 7-phosphate  ->  3-dehydroquinate + phosphate	EC-4.2.3.4	3-dehydroquinate biosynthesis I	3-deoxy-D-arabino-heptulosonate 7-phosphate // 3-dehydroquinate // phosphate
2 D-alanine + ATP  ->  D-alanyl-D-alanine + ADP + phosphate + H+	EC-6.3.2.4	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // D-alanine // H<SUP>+</SUP> // D-alanyl-D-alanine // phosphate // ADP
sucrose + H2O  ->  beta-D-fructofuranose + D-glucopyranose	EC-3.2.1.26 // EC-3.2.1.48	sucrose degradation III (sucrose invertase)	H<sub>2</sub>O // sucrose // &beta;-D-fructofuranose // D-glucopyranose
D-glucosamine 6-phosphate  <-->  alpha-D-glucosamine 1-phosphate	EC-5.4.2.10	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I	D-glucosamine 6-phosphate // &alpha;-D-glucosamine 1-phosphate
a methylated nucleobase within DNA + 2-oxoglutarate + oxygen  ->  a nucleobase within DNA + CO2 + formaldehyde + succinate	EC-1.14.11.33		2-oxoglutarate // oxygen // a methylated nucleobase within DNA // a nucleobase within DNA // CO<SUB>2</SUB> // formaldehyde // succinate
(2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate	EC-4.2.1.33		(2<i>R</i>,3<i>S</i>)-3-isopropylmalate // (2<i>S</i>)-2-isopropylmalate
L-glutamate + 7,8-dihydropteroate + ATP  ->  ADP + 7,8-dihydrofolate monoglutamate + phosphate + H+	EC-6.3.2.12	tetrahydrofolate biosynthesis	ATP // 7,8-dihydropteroate // L-glutamate // H<SUP>+</SUP> // 7,8-dihydrofolate monoglutamate // phosphate // ADP
a ribonucleoside 5'-monophosphate + H2O  ->  a ribonucleoside + phosphate	EC-3.1.3.5		H<sub>2</sub>O // a ribonucleoside 5'-monophosphate // a ribonucleoside // phosphate
lactate oxidation		L-lactaldehyde degradation (aerobic)	(<i>S</i>)-lactate // an electron-transfer quinone // an electron-transfer quinol // pyruvate
lipid X (P. putida) + UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-alpha-D-glucosamine  ->  lipid A disaccharide (P. putida) + UDP + H+	EC-2.4.1.182	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-&alpha;-D-glucosamine // lipid X (P. putida) // lipid A disaccharide (P. putida) // UDP // H<SUP>+</SUP>
Painter reaction		selenate reduction	H<SUP>+</SUP> // glutathione // selenite // selenodiglutathione // glutathione disulfide // H<sub>2</sub>O
(polyphosphate)(n) + H2O  ->  (polyphosphate)(n-1) + phosphate	EC-3.6.1.11		H<sub>2</sub>O // long chain polyphosphate // phosphate
citrate  <-->  cis-aconitate + H2O		partial TCA cycle (obligate autotrophs) // citrate  <-->  D-threo-isocitrate	citrate // <i>cis</i>-aconitate // H<sub>2</sub>O
adenosylcobinamide + GTP  ->  adenosyl-cobinamide phosphate + GDP + H+	EC-2.7.1.156		GTP // adenosylcobinamide // adenosyl-cobinamide phosphate // GDP // H<SUP>+</SUP>
GDP + ATP  ->  GTP + ADP	EC-2.7.4.6	ppGpp metabolism // guanosine ribonucleotides <i>de novo</i> biosynthesis	ATP // GDP // GTP // ADP
L-alanine + NAD+ + H2O  ->  ammonium + pyruvate + NADH + H+	EC-1.4.1.1	L-alanine degradation IV	L-alanine // H<sub>2</sub>O // NAD<sup>+</sup> // H<SUP>+</SUP> // ammonium // NADH // pyruvate
S-adenosyl-L-methionine + a demethylated methyl donor  ->  S-adenosyl-L-homocysteine + a methylated methyl donor + H+	EC-2.1.1	<i>S</i>-adenosyl-L-methionine cycle II // L-methionine degradation I (to L-homocysteine)	a demethylated methyl donor // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // a methylated methyl donor // H<SUP>+</SUP>
chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+	EC-4.1.3.27	L-tryptophan biosynthesis	L-glutamine // chorismate // H<SUP>+</SUP> // anthranilate // L-glutamate // pyruvate
L-glutamate + L-cysteine + ATP  ->  gamma-L-glutamyl-L-cysteine + ADP + phosphate + H+	EC-6.3.2.2	glutathione biosynthesis	ATP // L-cysteine // L-glutamate // &gamma;-L-glutamyl-L-cysteine // ADP // phosphate // H<SUP>+</SUP>
L-aspartate + 2-oxoglutarate  <-->  oxaloacetate + L-glutamate	EC-2.6.1.1	L-aspartate biosynthesis // L-aspartate degradation I	2-oxoglutarate // L-aspartate // oxaloacetate // L-glutamate
prolycopene  ->  all-trans-lycopene	EC-5.2.1.13	<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	prolycopene // <i>all-trans</i>-lycopene
L-cystathionine  ->  2-aminoprop-2-enoate + L-homocysteine		L-cystathionine + H2O  ->  L-homocysteine + pyruvate + ammonium // L-methionine biosynthesis I	L-cystathionine // 2-aminoprop-2-enoate // L-homocysteine
(7R,8S)-diaminononanoate + CO2 + ATP  ->  dethiobiotin + ADP + phosphate + 3 H+	EC-6.3.3.3	biotin biosynthesis from 8-amino-7-oxononanoate I	ATP // CO<SUB>2</SUB> // (7<i>R</i>,8<i>S</i>)-diaminononanoate // dethiobiotin // phosphate // ADP // H<SUP>+</SUP>
prenyl diphosphate + isopentenyl diphosphate  ->  geranyl diphosphate + diphosphate	EC-2.5.1.1	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	isopentenyl diphosphate // prenyl diphosphate // geranyl diphosphate // diphosphate
L-threonine  ->  2-oxobutanoate + ammonium	EC-4.3.1.19		L-threonine // 2-oxobutanoate // ammonium
glutathione + hypoglycin A  ->  hypoglycin B + L-cysteinylglycine	EC-2.3.2.2		hypoglycin A // glutathione // hypoglycin B // L-cysteinylglycine
roseoflavin 5'-phosphate + ATP + H+  ->  roseoflavin adenine dinucleotide + diphosphate	EC-2.7.7.2		H<SUP>+</SUP> // ATP // roseoflavin 5'-phosphate // roseoflavin adenine dinucleotide // diphosphate
a tRNAHis + L-histidine + ATP  ->  an L-histidyl-[tRNAHis] + AMP + diphosphate	EC-6.1.1.21	tRNA charging	ATP // L-histidine // a tRNA<SUP>His</SUP> // an L-histidyl-[tRNA<SUP>His</SUP>] // diphosphate // AMP
S-adenosyl-L-methionine + a 7-aminomethyl-7-deazaguanosine34 in tRNA  ->  an epoxyqueuosine34 in tRNA + adenine + L-methionine + H+	EC-2.4.99.17	queuosine biosynthesis I (<i>de novo</i>)	a 7-aminomethyl-7-deazaguanosine<sup>34</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // an epoxyqueuosine<sup>34</sup> in tRNA // adenine // L-methionine // H<SUP>+</SUP>
5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate	EC-4.2.3.5	chorismate biosynthesis from 3-dehydroquinate	5-enolpyruvoyl-shikimate 3-phosphate // phosphate // chorismate
chorismate  ->  isochorismate	EC-5.4.4.2	2-carboxy-1,4-naphthoquinol biosynthesis	chorismate // isochorismate
adenosylcobinamide-GDP + adenine ribotide phosphate  ->  Coalpha-[alpha-(adenin-9-yl)]-Cobeta-adenosylcobamide 5'-phosphate + GMP + H+	EC-2.7.8.26	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	adenine ribotide phosphate // adenosylcobinamide-GDP // <i>Co</i>&alpha;-[&alpha;-(adenin-9-yl)]-<i>Co</i>&beta;-adenosylcobamide 5'-phosphate // GMP // H<SUP>+</SUP>
15-cis-phytoene + 2 a plastoquinone  ->  9,15,9'-tri-cis-zeta-carotene + 2 a plastoquinol	EC-1.3.5.5		a plastoquinone // 15-<i>cis</i>-phytoene // 9,15,9'-tri-<i>cis</i>-&zeta;-carotene // a plastoquinol
dCDP + ATP  ->  dCTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III // pyrimidine deoxyribonucleotide phosphorylation	ATP // dCDP // dCTP // ADP
2 S-adenosyl-L-methionine + uroporphyrinogen-III  ->  2 S-adenosyl-L-homocysteine + precorrin-2 + H+	EC-2.1.1.107		uroporphyrinogen-III // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // precorrin-2 // H<SUP>+</SUP>
a 5-phosphooxy-L-glutamyl-[tRNAGln] + ammonium  ->  an L-glutaminyl-[tRNAGln] + phosphate + H+		glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation // L-glutamine + an L-glutamyl-[tRNAGln] + ATP + H2O  ->  L-glutamate + an L-glutaminyl-[tRNAGln] + ADP + phosphate + H+	ammonium // a 5-phosphooxy-L-glutamyl-[tRNA<sup>Gln</sup>] // an L-glutaminyl-[tRNA<SUP>Gln</SUP>] // phosphate // H<SUP>+</SUP>
(S)-dihydroorotate + H2O  =  N-carbamoyl-L-aspartate + H+	EC-3.5.2.3		H<sub>2</sub>O // (<i>S</i>)-dihydroorotate // H<SUP>+</SUP> // <i>N</i>-carbamoyl-L-aspartate
(S)-malate[in] + an electron-transfer quinone[membrane]  <-->  oxaloacetate[in] + an electron-transfer quinol[membrane]	EC-1.1.5.4	partial TCA cycle (obligate autotrophs)	(<i>S</i>)-malate // an electron-transfer quinone // an electron-transfer quinol // oxaloacetate
2-succinylbenzoate + ATP + coenzyme A  ->  4-(2'-carboxyphenyl)-4-oxobutyryl-CoA + AMP + diphosphate	EC-6.2.1.26	2-carboxy-1,4-naphthoquinol biosynthesis	ATP // coenzyme A // 2-succinylbenzoate // 4-(2'-carboxyphenyl)-4-oxobutyryl-CoA // AMP // diphosphate
UDP-3-O-[(3R)-3-hydroxydecanoyl]-N-acetyl-alpha-D-glucosamine + H2O  ->  UDP-3-O-(3-hydroxydecanoyl)-alpha-D-glucosamine + acetate	EC-3.5.1.108	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	H<sub>2</sub>O // UDP-3-<i>O</i>-[(3<i>R</i>)-3-hydroxydecanoyl]-<i>N</i>-acetyl-&alpha;-D-glucosamine // UDP-3-<i>O</i>-(3-hydroxydecanoyl)-&alpha;-D-glucosamine // acetate
a tRNA precursor with a 5' extension + H2O  ->  an uncharged tRNA + a tRNA fragment	EC-3.1.26.5	tRNA processing	H<sub>2</sub>O // a tRNA precursor with a 5' extension // an uncharged tRNA // a tRNA fragment
5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + ATP + hydrogencarbonate  ->  N5-carboxyaminoimidazole ribonucleotide + ADP + phosphate + 2 H+	EC-6.3.4.18	inosine-5'-phosphate biosynthesis I	hydrogencarbonate // ATP // 5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole // H<SUP>+</SUP> // <i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide // ADP // phosphate
