Reaction	EC-Number	In-Pathway	Substrates
3-isopropylmalate dehydratase		(2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate // L-leucine biosynthesis	H<sub>2</sub>O // 2-isopropylmaleate // (2<i>S</i>)-2-isopropylmalate
beta-D-ribofuranose  <-->  aldehydo-D-ribose			&beta;-D-ribofuranose // <i>aldehydo</i>-D-ribose
stearoyl-CoA + H2O  ->  stearate + coenzyme A + H+	EC-3.1.2.2		H<sub>2</sub>O // stearoyl-CoA // H<SUP>+</SUP> // stearate // coenzyme A
oxaloacetate + ATP  <-->  CO2 + phosphoenolpyruvate + ADP	EC-4.1.1.49	gluconeogenesis I // gluconeogenesis I	ATP // oxaloacetate // CO<SUB>2</SUB> // phospho<i>enol</i>pyruvate // ADP
D-mannopyranose 6-phosphate  ->  beta-D-fructofuranose 6-phosphate	EC-5.3.1.8	D-mannose degradation I	D-mannopyranose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
isomaltose + H2O  ->  alpha-D-glucopyranose + D-glucopyranose	EC-3.2.1.10		H<sub>2</sub>O // isomaltose // &alpha;-D-glucopyranose // D-glucopyranose
L-methionine + hydrogen peroxide  ->  L-methionine S-oxide + H2O			hydrogen peroxide // L-methionine // L-methionine <i>S</i>-oxide // H<sub>2</sub>O
dITP + H2O  =  dIMP + diphosphate + H+	EC-3.6.1.66		H<sub>2</sub>O // dITP // H<SUP>+</SUP> // dIMP // diphosphate
a CDP-diacylglycerol + L-serine  ->  CMP + a phosphatidylserine + H+	EC-2.7.8.8	phosphatidylserine and phosphatidylethanolamine biosynthesis I	L-serine // a CDP-diacylglycerol // CMP // a phosphatidylserine // H<SUP>+</SUP>
myo-inositol + NAD+  <-->  scyllo-inosose + NADH + H+	EC-1.1.1.18	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation // <I>myo</I>-inositol degradation I	<I>myo</I>-inositol // NAD<sup>+</sup> // <i>scyllo</i>-inosose // NADH // H<SUP>+</SUP>
(R)-2,3-dihydroxy-3-methylpentanoate + NADP+  <-  (S)-2-aceto-2-hydroxybutanoate + NADPH + H+	EC-1.1.1.86	L-isoleucine biosynthesis I (from threonine)	NADP<sup>+</sup> // (<i>R</i>)-2,3-dihydroxy-3-methylpentanoate // H<SUP>+</SUP> // (<i>S</i>)-2-aceto-2-hydroxybutanoate // NADPH
a type I plant arabinogalactan + n H2O  ->  n+1 (1->4)-beta-D-galactotetraose	EC-3.2.1.89		H<sub>2</sub>O // a type I plant arabinogalactan // (1&rarr;4)-&beta;-D-galactotetraose
acetaldehyde + NAD+ + H2O  ->  acetate + NADH + 2 H+	EC-1.2.1.3		H<sub>2</sub>O // NAD<sup>+</sup> // acetaldehyde // H<SUP>+</SUP> // NADH // acetate
dATP + H2O  ->  dAMP + diphosphate + H+	EC-3.6.1 // EC-3.6.1.9		H<sub>2</sub>O // dATP // H<SUP>+</SUP> // dAMP // diphosphate
L-proline  =  D-proline	EC-5.1.1.4		L-proline // D-proline
nitrite + NADP+ + H2O  <-  nitrate + NADPH + H+	EC-1.7.1.3	nitrate reduction V (assimilatory)	NADP<sup>+</sup> // H<sub>2</sub>O // nitrite // H<SUP>+</SUP> // nitrate // NADPH
adenosine + H+ + H2O  ->  ammonium + inosine	EC-3.5.4.4	adenosine nucleotides degradation II // purine ribonucleosides degradation	adenosine // H<sub>2</sub>O // H<SUP>+</SUP> // ammonium // inosine
bacillithiol + monochlorobimane  ->  bacillithiol-bimane + chloride + H+	EC-2.5.1		monochlorobimane // bacillithiol // bacillithiol-bimane // chloride // H<SUP>+</SUP>
hydrogencarbonate + H+  <-->  CO2 + H2O	EC-4.2.1.1		H<SUP>+</SUP> // hydrogencarbonate // CO<SUB>2</SUB> // H<sub>2</sub>O
hydrogencarbonate + pyruvate + ATP  ->  oxaloacetate + ADP + phosphate + H+	EC-6.4.1.1		ATP // pyruvate // hydrogencarbonate // H<SUP>+</SUP> // oxaloacetate // ADP // phosphate
orotidine 5'-phosphate + H+  ->  CO2 + UMP	EC-4.1.1.23	UMP biosynthesis III // uridine-5'-phosphate biosynthesis	orotidine 5'-phosphate // H<SUP>+</SUP> // CO<SUB>2</SUB> // UMP
alpha-D-glucopyranose  <-->  beta-D-glucopyranose	EC-5.1.3.3		&alpha;-D-glucopyranose // &beta;-D-glucopyranose
5-dehydro-2-deoxy-D-gluconate + ATP  ->  5-dehydro-2-deoxy-D-gluconate 6-phosphate + ADP + H+	EC-2.7.1.92	<I>myo</I>-inositol degradation I	ATP // 5-dehydro-2-deoxy-D-gluconate // H<SUP>+</SUP> // 5-dehydro-2-deoxy-D-gluconate 6-phosphate // ADP
2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl 1-phosphate + H2O  ->  1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one + phosphate	EC-3.1.3.87	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	H<sub>2</sub>O // 2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl 1-phosphate // 1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one // phosphate
7,8-dihydroneopterin 3'-triphosphate + H2O  ->  6-carboxy-5,6,7,8-tetrahydropterin + triphosphate + acetaldehyde + 2 H+	EC-4.1.2.50	preQ<sub>0</sub> biosynthesis	H<sub>2</sub>O // 7,8-dihydroneopterin 3'-triphosphate // 6-carboxy-5,6,7,8-tetrahydropterin // triphosphate // H<SUP>+</SUP> // acetaldehyde
N6-(1,2-dicarboxyethyl)AMP  ->  fumarate + AMP	EC-4.3.2.2	adenosine ribonucleotides <i>de novo</i> biosynthesis	<i>N<sup>6</sup></i>-(1,2-dicarboxyethyl)AMP // fumarate // AMP
a phosphatidylglycerophosphate + H2O  ->  a phosphatidylglycerol + phosphate	EC-3.1.3.27	type I lipoteichoic acid biosynthesis (<i>S. aureus</i>) // phosphatidylglycerol biosynthesis II (non-plastidic) // cardiolipin biosynthesis I	H<sub>2</sub>O // a phosphatidylglycerophosphate // a phosphatidylglycerol // phosphate
beta-L-galactose 1-phosphate + H2O  ->  L-galactopyranose + phosphate	EC-3.1.3.93		H<sub>2</sub>O // &beta;-L-galactose 1-phosphate // L-galactopyranose // phosphate
6-phospho D-glucono-1,5-lactone + H2O  ->  D-gluconate 6-phosphate + H+	EC-3.1.1.31	superpathway of glycolysis and the Entner-Doudoroff pathway // Entner-Doudoroff pathway I // pentose phosphate pathway (oxidative branch) I	H<sub>2</sub>O // 6-phospho D-glucono-1,5-lactone // H<SUP>+</SUP> // D-gluconate 6-phosphate
stearate + ATP + coenzyme A  =  stearoyl-CoA + AMP + diphosphate	EC-6.2.1.3		ATP // coenzyme A // stearate // stearoyl-CoA // AMP // diphosphate
L-methionine + hydrogen peroxide  ->  L-methionine-(R)-S-oxide + H2O			hydrogen peroxide // L-methionine // L-methionine-(<i>R</i>)-<i>S</i>-oxide // H<sub>2</sub>O
O-ureido-L-homoserine + L-aspartate + ATP  ->  canavaninosuccinate + AMP + diphosphate + H+	EC-6.3.4.5		ATP // L-aspartate // O-ureido-L-homoserine // H<SUP>+</SUP> // canavaninosuccinate // AMP // diphosphate
alpha-D-ribose-1-phosphate  ->  D-ribose 5-phosphate	EC-5.4.2.7	purine ribonucleosides degradation	&alpha;-D-ribose-1-phosphate // D-ribose 5-phosphate
L-aspartate + ATP  ->  L-aspartyl-4-phosphate + ADP	EC-2.7.2.4	dipicolinate biosynthesis // L-lysine biosynthesis II // L-homoserine biosynthesis	ATP // L-aspartate // L-aspartyl-4-phosphate // ADP
citrate  <-->  cis-aconitate + H2O		TCA cycle I (prokaryotic) // citrate  <-->  D-threo-isocitrate // respiration (anaerobic)	citrate // <i>cis</i>-aconitate // H<sub>2</sub>O
succinate semialdehyde + NADP+ + H2O  ->  succinate + NADPH + 2 H+	EC-1.2.1.79	4-aminobutanoate degradation II	H<sub>2</sub>O // NADP<sup>+</sup> // succinate semialdehyde // succinate // NADPH // H<SUP>+</SUP>
D-glucopyranose 6-phosphate + NAD+  ->  3-dehydro-D-glucose 6-phosphate + NADH + H+	EC-1.1.1.361	kanosamine biosynthesis II	NAD<sup>+</sup> // D-glucopyranose 6-phosphate // 3-dehydro-D-glucose 6-phosphate // NADH // H<SUP>+</SUP>
N-(5-phosphoribosyl)-anthranilate + diphosphate  <-  anthranilate + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.18	L-tryptophan biosynthesis	diphosphate // <i>N</i>-(5-phosphoribosyl)-anthranilate // anthranilate // 5-phospho-&alpha;-D-ribose 1-diphosphate
agmatine + H2O  ->  urea + putrescine	EC-3.5.3.11	putrescine biosynthesis I // L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	agmatine // H<sub>2</sub>O // urea // putrescine
a pimeloyl-[acp] + L-alanine + H+  ->  (8S)-8-amino-7-oxononanoate + CO2 + acyl-carrier protein	EC-2.3.1.47	8-amino-7-oxononanoate biosynthesis II	H<SUP>+</SUP> // L-alanine // a pimeloyl-[acp] // (8<i>S</i>)-8-amino-7-oxononanoate // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
a carboxylic ester + H2O  ->  an alcohol + a carboxylate + H+	EC-3.1.1.1		H<sub>2</sub>O // a carboxylic ester // an alcohol // a carboxylate // H<SUP>+</SUP>
S-methyl-5-thio-D-ribulose 1-phosphate  ->  5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate + H2O	EC-4.2.1.109	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	<i>S</i>-methyl-5-thio-D-ribulose 1-phosphate // 5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate // H<sub>2</sub>O
L-threonine + NAD+  ->  L-2-amino-3-oxobutanoate + NADH + H+	EC-1.1.1.103	L-threonine + NAD+  ->  aminoacetone + CO2 + NADH // L-threonine degradation II	NAD<sup>+</sup> // L-threonine // L-2-amino-3-oxobutanoate // NADH // H<SUP>+</SUP>
melibiose + H2O  ->  D-galactopyranose + D-glucopyranose	EC-3.2.1.22	melibiose degradation	melibiose // H<sub>2</sub>O // D-galactopyranose // D-glucopyranose
butan-1-ol + NAD+  <-->  1-butanal + NADH + H+	EC-1.1.1		NAD<sup>+</sup> // butan-1-ol // 1-butanal // NADH // H<SUP>+</SUP>
(S)-3-hydroxybutanoyl-CoA + NAD+  <-->  acetoacetyl-CoA + NADH + H+	EC-1.1.1.35	pyruvate fermentation to butanoate	NAD<sup>+</sup> // (<i>S</i>)-3-hydroxybutanoyl-CoA // acetoacetyl-CoA // NADH // H<SUP>+</SUP>
2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H+ + H2O  ->  5-amino-6-(5-phospho-D-ribosylamino)uracil + ammonium	EC-3.5.4.26	flavin biosynthesis I (bacteria and plants)	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one // H<sub>2</sub>O // H<SUP>+</SUP> // 5-amino-6-(5-phospho-D-ribosylamino)uracil // ammonium
L-cysteine + dioxygen  ->  3-sulfino-L-alanine + H+	EC-1.13.11.20		L-cysteine // dioxygen // H<SUP>+</SUP> // 3-sulfino-L-alanine
L-aspartate + L-citrulline + ATP  ->  L-arginino-succinate + AMP + diphosphate + H+	EC-6.3.4.5	urea cycle // L-arginine biosynthesis II (acetyl cycle)	ATP // L-citrulline // L-aspartate // H<SUP>+</SUP> // L-arginino-succinate // diphosphate // AMP
shikimate + NADP+  <-  3-dehydroshikimate + NADPH + H+	EC-1.1.1.25	chorismate biosynthesis from 3-dehydroquinate	NADP<sup>+</sup> // shikimate // H<SUP>+</SUP> // 3-dehydroshikimate // NADPH
UDP-N-acetyl-alpha-D-glucosamine + di-trans,octa-cis-undecaprenyl phosphate  ->  N-acetyl-alpha-D-glucosaminyl-phospho-ditrans,octacis-undecaprenol + UDP	EC-2.4.2	type I lipoteichoic acid biosynthesis (<i>S. aureus</i>)	<i>di-trans,octa-cis</i>-undecaprenyl phosphate // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // <i>N</i>-acetyl-&alpha;-D-glucosaminyl-phospho-<i>ditrans,octacis</i>-undecaprenol // UDP
a nascent [peptidoglycan]n with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide + beta-D-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-DAP-D-Ala-D-Ala)-PP-Und  ->  a nascent [peptidoglycan]n+1 with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide + di-trans,octa-cis-undecaprenyl diphosphate	EC-2.4.1.129		&beta;-D-GlcNAc-(1&rarr;4)-Mur2Ac(oyl-L-Ala-&gamma;-D-Glu-DAP-D-Ala-D-Ala)-PP-Und // a nascent peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate
CTP + H2O  ->  CDP + phosphate + H+	EC-3.6.1.15	UTP and CTP dephosphorylation I // pyrimidine deoxyribonucleotides biosynthesis from CTP // CTP + 2 H2O  =  CMP + 2 phosphate + 2 H+ // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	CTP // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // CDP
2 S-sulfanylglutathione + a reduced two electron carrier  <-->  bisorganyltrisulfane + hydrogen sulfide + an oxidized electron carrier			a reduced two electron carrier // <i>S</i>-sulfanylglutathione // bisorganyltrisulfane // hydrogen sulfide // an oxidized electron carrier
dCTP + H2O  ->  dCMP + diphosphate + H+	EC-3.6.1.9 // EC-3.6.1.12 // EC-3.6.1.65	pyrimidine deoxyribonucleotides dephosphorylation	H<sub>2</sub>O // dCTP // H<SUP>+</SUP> // dCMP // diphosphate
a beta-D-glucuronoside + H2O  ->  D-glucopyranuronate + an alcohol	EC-3.2.1.31	&beta;-D-glucuronide and D-glucuronate degradation	H<sub>2</sub>O // a &beta;-D-glucuronoside // D-glucopyranuronate // an alcohol
UDP-<I>N</I>-acetylmuramoyl-L-alanyl-D-glutamyl-<I>meso</I>-2,6-diaminopimelate ligase	EC-6.3.2.10	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // D-alanyl-D-alanine // UDP-<I>N</I>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimelate // H<SUP>+</SUP> // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimeloyl-D-alanyl-D-alanine // phosphate // ADP
beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und + CDP-glycerol  ->  Gro-P-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und + CMP + H+	EC-2.7.8.44	poly(3-O-&beta;-D-glucopyranosyl-<i>N</i>-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis // poly(glycerol phosphate) wall teichoic acid biosynthesis	CDP-glycerol // &beta;-D-ManNAc-(1&rarr;4)-&alpha;-D-GlcNAc-PP-Und // H<SUP>+</SUP> // Gro-P-&beta;-D-ManNAc-(1&rarr;4)-&alpha;-D-GlcNAc-PP-Und // CMP
a large-branched glucan + n H2O  ->  n+1 a long-linear alpha-D-glucan	EC-3.2.1.41		H<sub>2</sub>O // a large-branched glucan // a long-linear &alpha;-D-glucan
methylglyoxal + a [protein]-L-arginine  ->  an Nomega-(1-hydroxy-2-oxopropyl)-[protein]-L-arginine			a [protein]-L-arginine // methylglyoxal // an <i>N</i><sup>&omega;</sup>-(1-hydroxy-2-oxopropyl)-[protein]-L-arginine
2 Fe2+ + 2 dioxygen  ->  2 superoxide + 2 Fe3+			Fe<sup>2+</sup> // dioxygen // superoxide // Fe<SUP>3+</SUP>
S-adenosyl-L-methionine + a guanine748 in 23S rRNA  ->  S-adenosyl-L-homocysteine + an N1-methylguanine748 in 23S rRNA + H+	EC-2.1.1.188		a guanine<sup>748</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // an <i>N</i><sup>1</sup>-methylguanine<sup>748</sup> in 23S rRNA // H<SUP>+</SUP>
acetyl-CoA + dihydrolipoamide  ->  S-acetyldihydrolipoamide + coenzyme A	EC-2.3.1.12		dihydrolipoamide // acetyl-CoA // coenzyme A // <i>S</i>-acetyldihydrolipoamide
cephalosporin C + H2O  ->  acetate + deacetylcephalosporin C + H+	EC-3.1.1.41		cephalosporin C // H<sub>2</sub>O // H<SUP>+</SUP> // acetate // deacetylcephalosporin C
GTP:uridine 5'-phosphotransferase	EC-2.7.1.48	salvage pathways of pyrimidine ribonucleotides	GTP // uridine // H<SUP>+</SUP> // UMP // GDP
tiglyl-CoA hydratase	EC-4.2.1.150	L-isoleucine degradation I	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA // (<i>E</i>)-2-methylcrotonoyl-CoA // H<sub>2</sub>O
glycolaldehyde + NAD(P)+  <-  glyoxal + NAD(P)H + H+	EC-1.1.1.91		NAD(P)<sup>+</sup> // glycolaldehyde // glyoxal // NAD(P)H // H<SUP>+</SUP>
2-oxoglutaramate + H2O  ->  2-oxoglutarate + ammonium	EC-3.5.1.3 // EC-3.5.1.111	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	H<sub>2</sub>O // 2-oxoglutaramate // 2-oxoglutarate // ammonium
ATP + UMP  ->  ADP + UDP	EC-2.7.4.22 // EC-2.7.4.14	UTP and CTP <i>de novo</i> biosynthesis // purine and pyrimidine metabolism // pyrimidine ribonucleotides interconversion	UMP // ATP // ADP // UDP
dTDP-beta-L-rhamnose + NADP+  ->  dTDP-4-dehydro-beta-L-rhamnose + NADPH + H+	EC-1.1.1.133	dTDP-&beta;-L-rhamnose biosynthesis	dTDP-&beta;-L-rhamnose // NADP<sup>+</sup> // H<SUP>+</SUP> // NADPH // dTDP-4-dehydro-&beta;-L-rhamnose
a D-amino acid + H2O + dioxygen  ->  a 2-oxo carboxylate + ammonium + hydrogen peroxide	EC-1.4.3.3		dioxygen // H<sub>2</sub>O // a D-amino acid // a 2-oxo carboxylate // ammonium // hydrogen peroxide
acetyl-CoA + a [protein]-L-cysteine  <-->  a [protein] S-acetyl-L-cysteine + coenzyme A		2 acetyl-CoA  <-->  acetoacetyl-CoA + coenzyme A	a [protein]-L-cysteine // acetyl-CoA // a [protein] <i>S</i>-acetyl-L-cysteine // coenzyme A
8-oxo-GDP + H2O  ->  8-oxo-GMP + phosphate + H+	EC-3.6.1.58	8-oxo-(d)GTP detoxification II	H<sub>2</sub>O // 8-oxo-GDP // 8-oxo-GMP // phosphate // H<SUP>+</SUP>
UDP-N-acetyl-alpha-D-galactosamine + Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  ->  GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UMP + H+	EC-2.4.1	poly(3-O-&beta;-D-glucopyranosyl-<i>N</i>-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol // UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine // GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol // UMP // H<SUP>+</SUP>
FMNH2 + NAD(P)+  <-  FMN + NAD(P)H + 2 H+	EC-1.5.1.39	5,6-dimethylbenzimidazole biosynthesis I (aerobic)	NAD(P)<sup>+</sup> // FMNH<SUB>2</SUB> // FMN // NAD(P)H // H<SUP>+</SUP>
a 1,2-diacyl-sn-glycerol + H2O  ->  a monoglyceride + a fatty acid	EC-3.1.1		H<sub>2</sub>O // a 1,2-diacyl-<i>sn</i>-glycerol // a monoglyceride // a fatty acid
2-deoxy-D-ribose 5-phosphate  ->  acetaldehyde + D-glyceraldehyde 3-phosphate	EC-4.1.2.4	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	2-deoxy-D-ribose 5-phosphate // acetaldehyde // D-glyceraldehyde 3-phosphate
decanoyl-CoA C-acyltransferase	EC-2.3.1.16		acetyl-CoA // decanoyl-CoA // 3-oxododecanoyl-CoA // coenzyme A
UDP-alpha-D-glucose + 2 NAD+ + H2O  ->  UDP-alpha-D-glucuronate + 2 NADH + 3 H+	EC-1.1.1.22	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose) // teichuronic acid biosynthesis (<i>B. subtilis</i> 168)	NAD<sup>+</sup> // H<sub>2</sub>O // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // UDP-&alpha;-D-glucuronate // NADH
D-glyceraldehyde 3-phosphate + NAD+ + phosphate  <-->  3-phospho-D-glyceroyl phosphate + NADH + H+	EC-1.2.1.12	superpathway of glucose and xylose degradation // gluconeogenesis I // Entner-Doudoroff pathway I // glycolysis I (from glucose 6-phosphate) // glycolysis II (from fructose 6-phosphate)	NAD<sup>+</sup> // phosphate // D-glyceraldehyde 3-phosphate // H<SUP>+</SUP> // 3-phospho-D-glyceroyl phosphate // NADH
L-beta-lysine + acetyl-CoA  ->  N6-acetyl-L-beta-lysine + coenzyme A + H+	EC-2.3.1.264		acetyl-CoA // L-&beta;-lysine // N6-acetyl-L-&beta;-lysine // coenzyme A // H<SUP>+</SUP>
a 5-methyltetrahydrofolate + NADP+  <-  a 5,10-methylenetetrahydrofolate + NADPH + H+	EC-1.5.1.53	folate transformations I	NADP<sup>+</sup> // a 5-methyltetrahydrofolate // a 5,10-methylenetetrahydrofolate // NADPH // H<SUP>+</SUP>
2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate  ->  2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate	EC-5.3.99.10	thiazole component of thiamine diphosphate biosynthesis II	2-[(2<i>R</i>,5<i>Z</i>)-2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene]ethyl phosphate // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate
D-glucopyranuronate  <-->  aldehydo-D-glucuronate		&beta;-D-glucuronide and D-glucuronate degradation	D-glucopyranuronate // <i>aldehydo</i>-D-glucuronate
2,3-Dihydroxy-3-methylvalerate dehydratase	EC-4.2.1.9	L-isoleucine biosynthesis I (from threonine)	(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate // (3<i>S</i>)-3-methyl-2-oxopentanoate // H<sub>2</sub>O
alpha-D-glucopyranose 1-phosphate + H2O  ->  D-glucopyranose + phosphate	EC-3.1.3.10	glucose and glucose-1-phosphate degradation	&alpha;-D-glucopyranose 1-phosphate // H<sub>2</sub>O // phosphate // D-glucopyranose
5-aminopentanoate + 2-oxoglutarate  <-->  L-glutamate + glutarate semialdehyde	EC-2.6.1.48		2-oxoglutarate // 5-aminopentanoate // L-glutamate // glutarate semialdehyde
glutathione + fumarate  ->  S-(2-succinyl)-glutathione			fumarate // glutathione // <i>S</i>-(2-succinyl)-glutathione
a (1->4)-beta-D-galactan + H2O  ->  2 a (1->4)-beta-D-galactan	EC-3.2.1		H<sub>2</sub>O // a (1&rarr;4)-&beta;-D-galactan
L-threonine  ->  (2Z)-2-aminobut-2-enoate + H2O + H+		L-threonine  ->  2-oxobutanoate + ammonium // L-isoleucine biosynthesis I (from threonine)	L-threonine // (2Z)-2-aminobut-2-enoate // H<sub>2</sub>O // H<SUP>+</SUP>
2 Nomega-hydroxy-L-arginine + a reduced flavodoxin + 2 dioxygen  ->  2 L-citrulline + 2 nitric oxide + an oxidized flavodoxin + 2 H2O + 2 H+		2 L-arginine + 3 a reduced flavodoxin + 4 dioxygen  ->  2 L-citrulline + 2 nitric oxide + 3 an oxidized flavodoxin + 4 H2O + 2 H+ // nitric oxide biosynthesis III (bacteria)	dioxygen // a reduced flavodoxin // N<sup>&omega;</sup>-hydroxy-L-arginine // L-citrulline // nitric oxide // an oxidized flavodoxin // H<sub>2</sub>O // H<SUP>+</SUP>
glycerol 1-phosphate + H2O  ->  glycerol + phosphate	EC-3.1.3.21		H<sub>2</sub>O // glycerol 1-phosphate // glycerol // phosphate
dUTP + H2O  ->  dUMP + diphosphate + H+	EC-3.6.1.23 // EC-3.6.1.9	pyrimidine deoxyribonucleotides dephosphorylation // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	H<sub>2</sub>O // dUTP // H<SUP>+</SUP> // dUMP // diphosphate
D-gluconate 6-phosphate + NAD+  =  D-ribulose 5-phosphate + CO2 + NADH	EC-1.1.1.343		NAD<sup>+</sup> // D-gluconate 6-phosphate // D-ribulose 5-phosphate // CO<SUB>2</SUB> // NADH
pentadecanoate + ATP + coenzyme A  ->  pentadecanoyl-CoA + AMP + diphosphate	EC-6.2.1.3		ATP // coenzyme A // pentadecanoate // pentadecanoyl-CoA // diphosphate // AMP
ammonium + IMP + NADP+  <-  GMP + NADPH + 2 H+	EC-1.7.1.7		NADP<sup>+</sup> // IMP // ammonium // H<SUP>+</SUP> // GMP // NADPH
L-glutamate-5-semialdehyde + NAD+ + H2O  ->  L-glutamate + NADH + 2 H+	EC-1.2.1.88	L-arginine degradation I (arginase pathway) // 1-pyrroline-5-carboxylate dehydrogenase // L-proline degradation I	NAD<sup>+</sup> // H<sub>2</sub>O // L-glutamate-5-semialdehyde // L-glutamate // NADH // H<SUP>+</SUP>
4-oxoglutaramate + H2O  ->  2-oxoglutarate + ammonium			H<sub>2</sub>O // 4-oxoglutaramate // 2-oxoglutarate // ammonium
geranyl diphosphate + 3-methylbut-3-en-1-yl diphosphate  ->  (2E,6E)-farnesyl diphosphate + diphosphate	EC-2.5.1.10	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	3-methylbut-3-en-1-yl diphosphate // geranyl diphosphate // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // diphosphate
GMP + H2O  ->  guanosine + phosphate	EC-3.1.3.5	guanosine nucleotides degradation III	H<sub>2</sub>O // GMP // guanosine // phosphate
