Reaction	EC-Number	In-Pathway	Substrates
lipid IVA + CMP-3-deoxy-beta-D-manno-octulosonate  =  alpha-Kdo-(2->6)-lipid IVA + CMP + H+	EC-2.4.99.12		CMP-3-deoxy-&beta;-D-<i>manno</i>-octulosonate // lipid IV<sub>A</sub> // H<SUP>+</SUP> // &alpha;-Kdo-(2&rarr;6)-lipid IV<sub>A</sub> // CMP
GDP-alpha-D-mannose + a lipid-linked D-mannose-oligosaccharide  =  a lipid-linked alpha(1->6)-D-mannosyl-D-mannose-oligosaccharide + GDP	EC-2.4.1.232		a lipid-linked D-mannose-oligosaccharide // GDP-&alpha;-D-mannose // a lipid-linked &alpha;(1->6)-D-mannosyl-D-mannose-oligosaccharide // GDP
O-acetyl-L-serine + hydrogen sulfide  =  L-cysteine + acetate + H+	EC-2.5.1.47		hydrogen sulfide // <i>O</i>-acetyl-L-serine // H<SUP>+</SUP> // L-cysteine // acetate
ATP + dIDP  =  ADP + dITP	EC-2.7.4.6		dIDP // ATP // ADP // dITP
3-decaprenyl-4-hydroxybenzoate + NADPH + oxygen + H+  ->  3,4-dihydroxy-5-all-trans-decaprenylbenzoate + NADP+ + H2O	EC-1.14.13	ubiquinol-10 biosynthesis (eukaryotic)	H<SUP>+</SUP> // NADPH // oxygen // 3-decaprenyl-4-hydroxybenzoate // 3,4-dihydroxy-5-<i>all-trans</i>-decaprenylbenzoate // H<sub>2</sub>O // NADP<sup>+</sup>
S-adenosyl-L-methionine + 2-methoxy-6-all trans-nonaprenyl-2-methoxy-1,4-benzoquinol  ->  6-methoxy-3-methyl-2-all-trans-nonaprenyl-1,4-benzoquinol + S-adenosyl-L-homocysteine + H+	EC-2.1.1.201	ubiquinol-9 biosynthesis (eukaryotic)	2-methoxy-6-<i>all trans</i>-nonaprenyl-2-methoxy-1,4-benzoquinol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // 6-methoxy-3-methyl-2-<i>all-trans</i>-nonaprenyl-1,4-benzoquinol // <i>S</i>-adenosyl-L-homocysteine
L-4-hydroxy-2-oxoglutarate aldolase	EC-4.1.3.42		(4<i>S</i>)-4-hydroxy-2-oxoglutarate // glyoxylate // pyruvate
methylsterol monooxygenase		4,4-dimethyl-5alpha-cholest-7-en-3beta-ol + 3 NAD(P)H + 3 oxygen + 2 H+  ->  3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + 3 NAD(P)+ + 4 H2O	oxygen // H<SUP>+</SUP> // NAD(P)H // 4&beta;-hydroxymethyl-4&alpha;-methyl-5&alpha;-cholest-7-en-3&beta;-ol // 3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carbaldehyde // NAD(P)<sup>+</sup> // H<sub>2</sub>O
cytidine + H+ + H2O  ->  uridine + ammonium	EC-3.5.4.5	pyrimidine ribonucleosides salvage I	cytidine // H<sub>2</sub>O // H<SUP>+</SUP> // uridine // ammonium
a 2,3,4-saturated (3S)-3-hydroxyacyl-CoA + NAD+  =  a 2,3,4-saturated 3-oxoacyl-CoA + NADH + H+	EC-1.1.1.35		NAD<sup>+</sup> // a 2,3,4-saturated (3<i>S</i>)-3-hydroxyacyl-CoA // a 2,3,4-saturated 3-oxoacyl-CoA // NADH // H<SUP>+</SUP>
an acyl-CoA + a 1,2-diacyl-sn-glycerol  ->  a triacyl-sn-glycerol + coenzyme A	EC-2.3.1.20	diacylglycerol and triacylglycerol biosynthesis	a 1,2-diacyl-<i>sn</i>-glycerol // an acyl-CoA // a triacyl-<i>sn</i>-glycerol // coenzyme A
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol + NAD(P)+  =  4alpha-methyl-5alpha-cholesta-8-en-3-one + CO2 + NAD(P)H	EC-1.1.1.170		NAD(P)<sup>+</sup> // 4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol // 4&alpha;-methyl-5&alpha;-cholesta-8-en-3-one // NAD(P)H // CO<SUB>2</SUB>
thiamine + ATP  =  thiamine diphosphate + AMP + H+	EC-2.7.6.2		ATP // thiamine // H<SUP>+</SUP> // thiamine diphosphate // AMP
1,1-dihydroxypropan-2-one  ->  methylglyoxal + H2O		acetol + a reduced [NADPH-hemoprotein reductase] + oxygen  =  methylglyoxal + an oxidized [NADPH-hemoprotein reductase] + 2 H2O	1,1-dihydroxypropan-2-one // methylglyoxal // H<sub>2</sub>O
2'-deoxycytidine + H+ + H2O  =  2'-deoxyuridine + ammonium	EC-3.5.4.5		2'-deoxycytidine // H<sub>2</sub>O // H<SUP>+</SUP> // 2'-deoxyuridine // ammonium
alpha-D-galactose + ATP  ->  alpha-D-galactose 1-phosphate + ADP + H+	EC-2.7.1.6	D-galactose degradation V (Leloir pathway) // D-galactose degradation I (Leloir pathway)	ATP // &alpha;-D-galactose // H<SUP>+</SUP> // &alpha;-D-galactose 1-phosphate // ADP
dGTP + H2O  ->  dGDP + phosphate + H+		dGTP + 2 H2O  ->  dGMP + 2 phosphate + 2 H+	H<sub>2</sub>O // dGTP // dGDP // phosphate // H<SUP>+</SUP>
Fenton reaction		reactive oxygen species degradation	Fe<SUP>2+</SUP> // hydrogen peroxide // hydroxyl radical // OH<SUP>-</SUP> // Fe<SUP>3+</SUP>
an [E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine + a [protein]-L-lysine  ->  an [E2 ubiquitin-conjugating enzyme]-L-cysteine + a [protein]-N6-monoubiquitinyl-L-lysine + H+	EC-2.3.2.27	protein ubiquitylation	a [protein]-L-lysine // an [E2 ubiquitin-conjugating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // an [E2 ubiquitin-conjugating enzyme]-L-cysteine // a [protein]-<i>N<sup>6</sup></i>-monoubiquitinyl-L-lysine // H<SUP>+</SUP>
2-methylbutanol + NAD+  =  2-methylbutanal + NADH + H+	EC-1.1.1.1		NAD<sup>+</sup> // 2-methylbutanol // H<SUP>+</SUP> // 2-methylbutanal // NADH
benzaldehyde + NAD+ + H2O  =  benzoate + NADH + 2 H+	EC-1.2.1.28		NAD<sup>+</sup> // H<sub>2</sub>O // benzaldehyde // benzoate // NADH // H<SUP>+</SUP>
2-hydroxyisobutyramide + H2O  =  2-hydroxyisobutanoate + ammonium	EC-3.5.1.4		H<sub>2</sub>O // 2-hydroxyisobutyramide // 2-hydroxyisobutanoate // ammonium
2-phospho-D-glycerate  <-->  phosphoenolpyruvate + H2O	EC-4.2.1.11	glycolysis IV (plant cytosol) // glycolysis III (from glucose) // Rubisco shunt // glycolysis I (from glucose 6-phosphate)	2-phospho-D-glycerate // phospho<i>enol</i>pyruvate // H<sub>2</sub>O
(S)-3-hydroxydecanoyl-CoA  <-  trans-dec-2-enoyl-CoA + H2O	EC-4.2.1.17		(<i>S</i>)-3-hydroxydecanoyl-CoA // <i>trans</i>-dec-2-enoyl-CoA // H<sub>2</sub>O
phytenoyl-CoA synthetase	EC-6.2.1.3	phytol degradation	coenzyme A // ATP // phytenate // phytenoyl-CoA // AMP // diphosphate
a {beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-N-Asn-[protein] + UDP-N-acetyl-alpha-D-glucosamine  ->  a [(2,4),(2,4,6)]-N-linked glycan + UDP + H+	EC-2.4.1.201	mannosyl-glycoprotein <i>N</i>-acetylglucosaminyltransferases	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // a {&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] // a [(2,4),(2,4,6)]-<i>N</i>-linked glycan // H<SUP>+</SUP> // UDP
6-phospho D-glucono-1,5-lactone + H2O  ->  D-gluconate 6-phosphate + H+	EC-3.1.1.31	pentose phosphate pathway (oxidative branch)	H<sub>2</sub>O // 6-phospho D-glucono-1,5-lactone // H<SUP>+</SUP> // D-gluconate 6-phosphate
2 protein cysteines + an organic hydroperoxide  =  an intra-protein disulfide + an alcohol + H2O	EC-1.11.1.15		an organic hydroperoxide // a [protein]-L-cysteine // an intra-protein disulfide // H<sub>2</sub>O // an alcohol
XMP + H2O  ->  xanthosine + phosphate	EC-3.1.3.5		H<sub>2</sub>O // XMP // xanthosine // phosphate
2-dehydro-3-deoxy-D-gluconate 6-phosphate  =  D-glyceraldehyde 3-phosphate + pyruvate	EC-4.1.2.55		2-dehydro-3-deoxy-D-gluconate 6-phosphate // D-glyceraldehyde 3-phosphate // pyruvate
S-adenosyl-L-methionine + demethylmenaquinol-6  ->  S-adenosyl-L-homocysteine + menaquinol-6 + H+	EC-2.1.1.163		demethylmenaquinol-6 // <i>S</i>-adenosyl-L-methionine // menaquinol-<i>6</i> // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
4-fumaryl-acetoacetate + H2O  ->  fumarate + acetoacetate + H+	EC-3.7.1.2	L-tyrosine degradation I	4-fumaryl-acetoacetate // H<sub>2</sub>O // H<SUP>+</SUP> // fumarate // acetoacetate
a 2,3,4-saturated fatty acyl CoA + H2O  ->  a 2,3,4-saturated fatty acid + coenzyme A + H+	EC-3.1.2.2	acyl-CoA hydrolysis	H<sub>2</sub>O // a 2,3,4-saturated fatty acyl CoA // a 2,3,4-saturated fatty acid // coenzyme A // H<SUP>+</SUP>
an exposed unphosphorylated, (alpha-1,6)-branched malto-oligosaccharide tail on amylopectin + n H2O  ->  amylopectin + n a linear malto-oligosaccharide	EC-3.2.1.68		H<sub>2</sub>O // an exposed unphosphorylated, (&alpha;-1,6)-branched malto-oligosaccharide tail on amylopectin // amylopectin // a linear malto-oligosaccharide
UDP + H2O  ->  UMP + phosphate + H+	EC-3.6.1.6	UTP + 2 H2O  ->  UMP + 2 phosphate + 2 H+	H<sub>2</sub>O // UDP // phosphate // UMP // H<SUP>+</SUP>
protoporphyrinogen IX + 3 oxygen  ->  protoporphyrin IX + 3 hydrogen peroxide	EC-1.3.3.4	heme biosynthesis I (aerobic) // 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)	oxygen // protoporphyrinogen IX // protoporphyrin IX // hydrogen peroxide
2 5-aminolevulinate  ->  porphobilinogen + H+ + 2 H2O	EC-4.2.1.24	tetrapyrrole biosynthesis I (from glutamate)	5-aminolevulinate // H<SUP>+</SUP> // H<sub>2</sub>O // porphobilinogen
UMP + H2O  ->  uridine + phosphate	EC-3.1.3.5	UTP and CTP dephosphorylation I	H<sub>2</sub>O // UMP // uridine // phosphate
DNA combined with exogenous DNA to form a recombinational junction + H2O  ->  resolution of recombinational junction formation of two intact strands	EC-3.1.22.4		H<sub>2</sub>O // DNA combined with exogenous DNA to form a recombinational junction // resolution of recombinational junction formation of two intact strands
cycloeucalenol  =  obtusifoliol	EC-5.5.1.9		cycloeucalenol // obtusifoliol
ATP + NAD+  =  ADP + NADP+ + H+	EC-2.7.1.23		ATP // NAD<sup>+</sup> // H<SUP>+</SUP> // NADP<sup>+</sup> // ADP
glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine cleavage	H<SUP>+</SUP> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
a [cysteine desulfurase]-(S-sulfanyl)2-[disordered-form scaffold protein] complex + 2 Fe3+  ->  a [cysteine desulfurase]-[scaffold protein-(2Fe-2S)] complex		[2Fe-2S] iron-sulfur cluster biosynthesis	Fe<SUP>3+</SUP> // a [cysteine desulfurase]-(<i>S</i>-sulfanyl)<sub>2</sub>-[disordered-form scaffold protein] complex // a [cysteine desulfurase]-[scaffold protein-(2Fe-2S)] complex
a tRNAPhe + L-phenylalanine + ATP + H+  ->  an L-phenylalanyl-[tRNAPhe] + AMP + diphosphate	EC-6.1.1.20	tRNA charging	ATP // L-phenylalanine // a tRNA<SUP>Phe</SUP> // H<SUP>+</SUP> // an L-phenylalanyl-[tRNA<SUP>Phe</SUP>] // diphosphate // AMP
L-tyrosine + 2-oxoglutarate  ->  4-hydroxyphenylpyruvate + L-glutamate	EC-2.6.1.57 // EC-2.6.1.5	4-hydroxyphenylpyruvate biosynthesis // L-tyrosine degradation I	2-oxoglutarate // L-tyrosine // 4-hydroxyphenylpyruvate // L-glutamate
a (5Z)-alkan-5-enoyl-CoA + oxygen  ->  a (2E,5Z)-alka-2,5-dienoyl-CoA + hydrogen peroxide	EC-1.3.3.6		oxygen // a (5Z)-alkan-5-enoyl-CoA // a (2E,5Z)-alka-2,5-dienoyl-CoA // hydrogen peroxide
Tiglyl-CoA hydratase	EC-4.2.1.17	L-isoleucine degradation I	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA // (<i>E</i>)-2-methylcrotonoyl-CoA // H<sub>2</sub>O
(E)-glutaconyl-CoA + H+  <-->  CO2 + crotonyl-CoA	EC-4.1.1.70	glutaryl-CoA + an oxidized electron-transfer flavoprotein + 2 H+  =  crotonyl-CoA + CO2 + a reduced electron-transfer flavoprotein	(<i>E</i>)-glutaconyl-CoA // H<SUP>+</SUP> // CO<SUB>2</SUB> // crotonyl-CoA
N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R + UDP-N-acetyl-alpha-D-glucosamine  =  N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R + UDP + H+	EC-2.4.1.144		UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // <i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,6)-&beta;-D-mannosyl-1,4-<i>N</i>-acetyl-&beta;-D-glucosaminyl-R // <i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,6)-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,4)-&beta;-D-mannosyl-1,4-<i>N</i>-acetyl-&beta;-D-glucosaminyl-R // UDP // H<SUP>+</SUP>
D-glucopyranose 6-phosphate + NADP+  ->  6-phospho D-glucono-1,5-lactone + NADPH + H+	EC-1.1.1.49	pentose phosphate pathway (oxidative branch)	NADP<sup>+</sup> // D-glucopyranose 6-phosphate // 6-phospho D-glucono-1,5-lactone // NADPH // H<SUP>+</SUP>
2 glutathione + hydrogen peroxide  ->  glutathione disulfide + 2 H2O	EC-1.11.1.9	glutathione-peroxide redox reactions // reactive oxygen species degradation	hydrogen peroxide // glutathione // glutathione disulfide // H<sub>2</sub>O
S-adenosyl-L-methionine + gamma-tocotrienol  ->  S-adenosyl-L-homocysteine + alpha-tocotrienol + H+	EC-2.1.1.95		&gamma;-tocotrienol // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // &alpha;-tocotrienol // H<SUP>+</SUP>
lipoate--GcvH protein ligase	EC-6.3.1.20		(<i>R</i>)-lipoate // ATP // [glycine cleavage system lipoyl-carrier protein]-L-lysine // AMP // diphosphate // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // H<SUP>+</SUP>
phytenoyl-CoA + NADPH + H+  ->  phytanoyl-CoA + NADP+	EC-1.3.1.38	phytol degradation	H<SUP>+</SUP> // NADPH // phytenoyl-CoA // phytanoyl-CoA // NADP<sup>+</sup>
all-trans-octaprenyl diphosphate + 4-hydroxybenzoate  =  3-octaprenyl-4-hydroxybenzoate + diphosphate	EC-2.5.1.39		4-hydroxybenzoate // all-<i>trans</i>-octaprenyl diphosphate // 3-octaprenyl-4-hydroxybenzoate // diphosphate
alpha-D-ribose 5-phosphate  ->  beta-D-ribose 5-phosphate			&alpha;-D-ribose 5-phosphate // &beta;-D-ribose 5-phosphate
all-trans-decaprenyl diphosphate + 4-hydroxybenzoate  ->  3-decaprenyl-4-hydroxybenzoate + diphosphate	EC-2.5.1.39	ubiquinol-10 biosynthesis (eukaryotic)	4-hydroxybenzoate // all-<i>trans</i>-decaprenyl diphosphate // 3-decaprenyl-4-hydroxybenzoate // diphosphate
an octanoyl-[acp] + a [lipoyl-carrier protein]-L-lysine  ->  a [lipoyl-carrier protein] N6-octanoyl-L-lysine + acyl-carrier protein + H+	EC-2.3.1.181	lipoate biosynthesis and incorporation I	a [lipoyl-carrier protein]-L-lysine // an octanoyl-[acp] // a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
(7Z)-hexadecenoyl-CoA + acetyl-CoA  <-  3-oxo-(9Z)-octadecenoyl-CoA + coenzyme A	EC-2.3.1.16		acetyl-CoA // (7Z)-hexadecenoyl-CoA // 3-oxo-(9Z)-octadecenoyl-CoA // coenzyme A
L-cystathionine + H2O  ->  ammonium + pyruvate + L-homocysteine	EC-4.4.1.8		H<sub>2</sub>O // L-cystathionine // ammonium // pyruvate // L-homocysteine
14-oxolanosterol deformylase		lanosterol + 3 NADPH + 3 oxygen + 2 H+  ->  4,4-dimethyl-cholesta-8,12,24-trienol + formate + 3 NADP+ + 4 H2O	oxygen // NADPH // 14-oxolanosterol // 4,4-dimethyl-cholesta-8,12,24-trienol // NADP<sup>+</sup> // H<sub>2</sub>O // formate
glycerol + NAD+  =  dihydroxyacetone + NADH + H+	EC-1.1.1.6		NAD<sup>+</sup> // glycerol // H<SUP>+</SUP> // dihydroxyacetone // NADH
a secondary alcohol + NADP+  =  a ketone + NADPH + H+	EC-1.1.1.184		NADP<sup>+</sup> // a secondary alcohol // a ketone // NADPH // H<SUP>+</SUP>
n a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan highly branched + n H2O  ->  n a maltooligosaccharide + n (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan moderately branched	EC-3.2.1.68	starch biosynthesis	H<sub>2</sub>O // a maltooligosaccharide // a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan
n (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan moderately branched  ->  n amylopectin		starch biosynthesis	a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan // amylopectin
5alpha-androstane-3,17-dione + an oxidized electron carrier  =  androst-4-ene-3,17-dione + a reduced two electron carrier	EC-1.3.99.5		an oxidized electron carrier // 5&alpha;-androstane-3,17-dione // androst-4-ene-3,17-dione // a reduced two electron carrier
RH + chloride + hydrogen peroxide + H+  =  RCl + 2 H2O	EC-1.11.1.10		H<SUP>+</SUP> // hydrogen peroxide // chloride // an organic molecule // an organochlorine compound // H<sub>2</sub>O
(2S)-ethylmalonyl-CoA  =  (2R)-ethylmalonyl-CoA	EC-5.1.99.1		(2<i>S</i>)-ethylmalonyl-CoA // (2<i>R</i>)-ethylmalonyl-CoA
4-acetamidobutanal + NAD+ + H2O  =  4-acetamidobutanoate + NADH + 2 H+	EC-1.2.1.3		NAD<sup>+</sup> // H<sub>2</sub>O // 4-acetamidobutanal // 4-acetamidobutanoate // NADH // H<SUP>+</SUP>
1-oleoyl-sn-glycerol + H2O  ->  glycerol + oleate + H+	EC-3.1.1.23	monoacylglycerol metabolism (yeast)	H<sub>2</sub>O // 1-oleoyl-<i>sn</i>-glycerol // glycerol // oleate // H<SUP>+</SUP>
n alpha-amylose  ->  n amylopectin + n H2O	EC-2.4.1.18	starch biosynthesis	&alpha;-amylose // amylopectin // H<sub>2</sub>O
UDP + ATP  ->  UTP + ADP	EC-2.7.4.6	UTP and CTP <i>de novo</i> biosynthesis	ATP // UDP // UTP // ADP
a dolichyl phosphate + UDP-alpha-D-glucose  ->  a dolichyl beta-D-glucosyl phosphate + UDP	EC-2.4.1.117	protein <i>N</i>-glycosylation (eukaryotic, high mannose)	UDP-&alpha;-D-glucose // a dolichyl phosphate // a dolichyl &beta;-D-glucosyl phosphate // UDP
a [lipoyl-carrier protein]-L-lysine + octanoate + ATP  =  a [lipoyl-carrier protein] N6-octanoyl-L-lysine + AMP + diphosphate + H+	EC-6.3.1.20		ATP // octanoate // a [lipoyl-carrier protein]-L-lysine // a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine // AMP // diphosphate // H<SUP>+</SUP>
S-adenosyl-L-methionine + a 2-[(3S)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2]  ->  a 2-[(3S)-3-carboxy-3-(dimethylammonio)propyl]-L-histidine-[translation elongation factor 2] + S-adenosyl-L-homocysteine + H+		3 S-adenosyl-L-methionine + a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]  ->  a diphthine-[translation elongation factor 2] + 3 S-adenosyl-L-homocysteine + 3 H+	a 2-[(3<i>S</i>)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2] // <i>S</i>-adenosyl-L-methionine // a 2-[(3S)-3-carboxy-3-(dimethylammonio)propyl]-L-histidine-[translation elongation factor 2] // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
dihydrolipoyllysine-residue (3-methylbutanoyl)transferase	EC-2.3.1.168	4-methyl-2-oxopentanoate dehydrogenase (acylating)	an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // isovaleryl-CoA // a [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-[3-methylbutanoyl]dihydrolipoyl-L-lysine // coenzyme A
D-myo-inositol (1,4,5)-trisphosphate + H2O  ->  D-myo-inositol (1,4)-bisphosphate + phosphate	EC-3.1.3.56	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation	D-<i>myo</i>-inositol (1,4,5)-trisphosphate // H<sub>2</sub>O // D-<i>myo</i>-inositol (1,4)-bisphosphate // phosphate
an [N-terminal E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine + an N-terminal amino acyl-[protein]  ->  an [N-terminal E2 ubiquitin-conjugating enzyme]-L-cysteine + an N-terminal-monoubiquitinyl-[protein] + H+		protein ubiquitylation	an N-terminal amino acyl-[protein] // an [N-terminal E2 ubiquitin-conjugating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // an [N-terminal E2 ubiquitin-conjugating enzyme]-L-cysteine // an N-terminal-monoubiquitinyl-[protein] // H<SUP>+</SUP>
palmitoyl-CoA + a 2-lysophosphatidate  =  a 1-acyl-2-palmitoyl-sn-glycerol 3-phosphate + coenzyme A	EC-2.3.1.51		a 2-lysophosphatidate // palmitoyl-CoA // a 1-acyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate // coenzyme A
2 (2E,6E)-farnesyl diphosphate + NAD(P)H + H+  ->  squalene + NAD(P)+ + 2 diphosphate	EC-2.5.1.21	epoxysqualene biosynthesis	H<SUP>+</SUP> // NAD(P)H // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // squalene // diphosphate // NAD(P)<sup>+</sup>
a long-chain fatty acyl-CoA + sn-glycerol 3-phosphate  ->  a 2-lysophosphatidate + coenzyme A	EC-2.3.1.15	diacylglycerol and triacylglycerol biosynthesis // CDP-diacylglycerol biosynthesis I	<i>sn</i>-glycerol 3-phosphate // a long-chain fatty acyl-CoA // a 2-lysophosphatidate // coenzyme A
CTP + 2 hydroxyl radical  ->  5-hydroxy-CTP + H2O			hydroxyl radical // CTP // 5-hydroxy-CTP // H<sub>2</sub>O
S-adenosyl-L-methionine + a 2-demethylmenaquinol  ->  S-adenosyl-L-homocysteine + a menaquinol + H+	EC-2.1.1.163		a 2-demethylmenaquinol // <i>S</i>-adenosyl-L-methionine // a menaquinol // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
S-adenosyl-L-homocysteine + H2O  ->  L-homocysteine + adenosine	EC-3.3.1.1	L-methionine degradation I (to L-homocysteine) // <i>S</i>-adenosyl-L-methionine cycle II	H<sub>2</sub>O // <i>S</i>-adenosyl-L-homocysteine // L-homocysteine // adenosine
1,3-propanediol + NADP+  <-->  3-hydroxypropionaldehyde + NADPH + H+	EC-1.1.1		NADP<sup>+</sup> // 1,3-propanediol // 3-hydroxypropionaldehyde // NADPH // H<SUP>+</SUP>
3-oxo-(5Z)-dodecenoyl-CoA + NADH + H+  <-  (S)-3-hydroxy-(5Z)-dodecenoyl-CoA + NAD+	EC-1.1.1.35		H<SUP>+</SUP> // NADH // 3-oxo-(5Z)-dodecenoyl-CoA // (S)-3-hydroxy-(5Z)-dodecenoyl-CoA // NAD<sup>+</sup>
sn-glycerol 3-phosphate + oleoyl-CoA  ->  1-oleyl-2-lyso-phosphatidate + coenzyme A	EC-2.3.1.15	superpathway of phosphatidate biosynthesis (yeast)	oleoyl-CoA // <i>sn</i>-glycerol 3-phosphate // 1-oleyl-2-lyso-phosphatidate // coenzyme A
hydrogen sulfide + 3 NADP+ + 3 H2O  =  sulfite + 3 NADPH + 5 H+	EC-1.8.1.2		hydrogen sulfide // NADP<sup>+</sup> // H<sub>2</sub>O // H<SUP>+</SUP> // sulfite // NADPH
(R)-mevalonate + ATP  ->  (R)-mevalonate 5-phosphate + ADP + H+	EC-2.7.1.36	mevalonate pathway I	ATP // (<i>R</i>)-mevalonate // H<SUP>+</SUP> // (<i>R</i>)-mevalonate 5-phosphate // ADP
S-adenosyl-L-methionine + a [histone]-L-lysine  ->  a [histone] N6-methyl-L-lysine + S-adenosyl-L-homocysteine + H+	EC-2.1.1.43		a [histone]-L-lysine // <i>S</i>-adenosyl-L-methionine // a [histone] <i>N</i><sup>6</sup>-methyl-L-lysine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine
all-trans-decaprenyl diphosphate + 2-carboxy-1,4-naphthoquinol + H+  =  CO2 + demethylmenaquinol-10 + diphosphate	EC-2.5.1.74		H<SUP>+</SUP> // 2-carboxy-1,4-naphthoquinol // all-<i>trans</i>-decaprenyl diphosphate // demethylmenaquinol-10 // diphosphate // CO<SUB>2</SUB>
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + oxygen  ->  (2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + hydrogen peroxide	EC-1.3.3.6	docosahexaenoate biosynthesis III (6-desaturase, mammals)	oxygen // (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA // (2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA // hydrogen peroxide
