Compound	SMILES
3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@](C)(C([O-])=O)[C@H](CC[C@@](C)23)O)))4))
4&alpha;-methyl-5&alpha;-cholest-7-en-3-one	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CCC(=O)[C@@H](C)[C@H](CC=1)2)(C))CC[C@](C)34)))
hydroxyl radical	O
3-oxo-(5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C(OP([O-])([O-])=O)[C@@H]2([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C(\C([O-])=O)=C(N)\1))O2)
preQ<sub>1</sub>	C([NH3+])C1(\C2(\C(=O)NC(/N)=N/C(\N/C=1)=2))
3-methoxy-4-hydroxy-5-<i>all-trans</i>-hexaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/OC)/C([O-])=O)
&beta;-nicotinate D-ribonucleotide	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)[O-]))
cholest-5-en-3-one	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
trans-3'-hydroxycotinine	C1(=O)([C@H](O)C[C@H](N(C)1)C2(\C=N/C=C\C=2))
15-<i>cis</i>-phytoene	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/C=C\C=C(C)\CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
inosine	C(O)[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)N\C=N/C2=3)))
caldariellaquinone	CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC1(/C(=O)C2(/S\C=C/C(/C(=O)C(/SC)=1)=2))
<i>sn</i>-glycero-3-phosphocholine	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](O)CO
a-dglc-HEX-1:5|6:d	
hypoxanthine	C1(\NC2(C(=O)N\C=N/C(\N=1)=2))
3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carbaldehyde	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@@](C=O)(C)[C@H](CC[C@@](C)23)O)))4))
S-sulfo-L-cysteine	C([C@H]([NH3+])C(=O)[O-])SS([O-])(=O)=O
7,8-dihydropteroate	C(NC1(\C=C/C(/C(=O)[O-])=C\C=1))C2(CNC3(/N=C(N)\NC(=O)C(/N=2)=3))
4&beta;-hydroxymethyl-4&alpha;-methyl-5&alpha;-cholest-7-en-3&beta;-ol	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@](CO)(C)[C@H](CC[C@@](C)23)O)))4))
pregnenolone	CC(=O)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
adenosine 5'-phosphoselenate	C(OP(=O)([O-])O[Se](=O)(=O)O)[C@@H]1(O[C@@H]([C@@H](O)[C@@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3)))
D-gluconate 6-phosphate	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O
x-dglc-HEX-1:5|6:a	
GLYCO-CT-N-GLYCOLYL	
&beta;-D-fructose 2,6-bisphosphate	C([C@H]1(O[C@@]([C@H]([C@@H]1O)O)(CO)OP([O-])([O-])=O))OP(=O)([O-])[O-]
pyrazine-2-carboxylate	C1(\N=C/C=N\C(/C([O-])=O)=1)
avenasterol	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)C[C@H](CC=1)2))CC[C@](C)34))))/C(C)C
all-<i>trans</i>-undecaprenyl group	C/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
1,2-dicis-vaccenoyl-phosphatidate	CCCCCC/C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCC/C=C/CCCCCC)COP([O-])(=O)[O-])=O
demethylmenaquinol-11	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
(Kdo)<SUB>2</SUB>-lipid A, cold adapted	CCCCCC\C=C/CCCCCCCC(O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]3([C@@H](O[C@H](CO[C@@]1(C[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O[C@@]2(C[C@H]([C@H]([C@H](O2)[C@@H](CO)O)O)O)C(=O)[O-])C(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@H](OC(=O)CCCCCCCCCCCCC)CCCCCCCCCCC)3)OC[C@@H]4([C@H]([C@@H]([C@H]([C@@H](OP([O-])(=O)[O-])O4)NC(C[C@@H](CCCCCCCCCCC)O)=O)OC(C[C@@H](CCCCCCCCCCC)O)=O)O)))=O
3-mercaptopyruvate	C(C(C(=O)[O-])=O)S
4-nitrophenol	C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-])
<i>S</i>-sulfanylglutathione	C(SS)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
<i>cis</i>-vaccenoyl-CoA	CCCCCC\C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
sirohydrochlorin	C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
3-<i>cis</i>-decenoyl-CoA	CCCCCC\C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
peptidyl-carrier protein group	CC(C)(COP(=O)([O-])OC[C@H](N[a peptidyl-carrier protein])C(=O)[a peptidyl-carrier protein])[C@@H](O)C(=O)NCCC(=O)NCCS
ethanolamine	C(CO)[NH3+]
&beta;-D-ribosylnicotinate	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)[O-]))
dTMP	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2))
1-18:1-2-lysophosphatidylethanolamine	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](O)COP([O-])(=O)OCC[NH3+])=O
4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@](C)(C([O-])=O)3)))CC4)))C
L-ornithine	C(C[NH3+])C[C@H]([NH3+])C([O-])=O
2-C-methyl-D-erythritol 4-phosphate	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O
<i>aldehydo</i>-D-ribose	C(=O)[C@H](O)[C@H](O)[C@H](O)CO
(2E,9Z)-octadecenoyl-CoA	CCCCCCCC\C=C/CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
isoliquiritigenin	C2(/C=C(\C=C/C(/C=C/C(=O)C1(\C(\O)=C/C(/O)=C\C=1))=2)/O)
cycloartenol	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))
H<SUB>2</SUB>	[H]
2-<i>trans</i>-tetradecenoyl-CoA	CCCCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
4-amino-2-methyl-5-(diphosphomethyl)pyrimidine	CC1(\N=C(C(/COP(OP([O-])([O-])=O)([O-])=O)=C\N=1)\N)
trehalose-cis-keto-mono-mycolate	CCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCCCCCC3(CC(CCCCCCCCCCCCCCCCC(=O)C(CCCCCCCCCCCCCCCCCC)C)3)
3-oxododecanoyl-CoA	CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
phenylacetate	C1(\C=C/C(\CC([O-])=O)=C\C=1)
&beta;-alanine	C(C[NH3+])C([O-])=O
<i>N</i>-acetyl-L-glutamate	CC(=O)N[C@H](C([O-])=O)CCC(=O)[O-]
trehalose-cis-methoxy-mono-mycolate	CCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCCCC3(C(CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)C3)
3-demethylubiquinol-9	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\O)
6-O-trans-methoxy-mycolyl-trehalose 6-phosphate	CCCCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCC3(CC3C(C)CCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)
(R)-lactaldehyde	C[C@H](C=O)O
<i>N</i>'-hydroxymethyl-norcotinine	C1(=O)(CC[C@H](N(CO)1)C2(\C=N/C=C\C=2))
a-lgal-HEX-1:5|6:d	
4'-phosphopantetheine	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
D-ononitol	CO[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)1)
3-methyl-6-methoxy-2-octaprenyl-1,4-benzoquinone	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(=O)C(/OC)=C\C(=O)C(/C)=1)
x-lgal-HEX-1:5|6:d	
L-2-amino-3-oxobutanoate	CC(=O)[C@H]([NH3+])C([O-])=O
2-maleylacetate	C(\C(=O)CC([O-])=O)=C\C(=O)[O-]
propionamide	CCC(N)=O
hypoglycin B	C=C1(C(C[C@@H](C(=O)[O-])NC(CC[C@H]([NH3+])C([O-])=O)=O)C1)
D-xylulose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO
4,4-dimethyl-5-&alpha;-cholesta-8,14-dien-3-&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)(C(C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))=CC4)))C
propanoate	CCC(=O)[O-]
L-dopachrome	C([O-])(=O)[C@H]1(NC2(\C(/C1)=C/C(=O)C(=O)/C=2))
betanidin	C(/C=C1(C[C@@H](C([O-])=O)NC(/C(=O)[O-])=C/1))=[N+]2([C@H](C([O-])=O)CC3(/C=C(C(/O)=C\C/2=3)/O))
jasmonoyl-CoA	CC\C=C/CC4(C(=O)CCC(CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)4)
6-O-trans-keto-mycolyl-trehalose 6-phosphate	CCCCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)OC[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O1))O2))[C@H](O)CCCCCCCCCCCCCCCCC3(CC3C(C)CCCCCCCCCCCCCCCCC(=O)C(C)CCCCCCCCCCCCCCCCC)
4-aminobenzoate	C(=O)([O-])C1(\C=C/C(/N)=C\C=1)
5',5'''-diadenosine triphosphate	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@H]4(O[C@H]([C@H](O)[C@H](O)4)N5(\C=N/C6(C(/N)=N\C=N/C5=6)))
H<sub>2</sub>O	O
guanine	C1(\NC2(/N=C(N)\NC(=O)C(/N=1)=2))
&delta;-carotene	CC(C)=CCCC(\C)=C/C=C/C(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@H]1([C@@](CC\C=C(C)/1)(C)C)
D-glyceraldehyde 3-phosphate	C(=O)[C@H](O)COP(=O)([O-])[O-]
<i>all-trans</i>-retinol	CC(/C=C/C1(/C(C)(C)CCCC(/C)=1))=C\C=C\C(/C)=C\CO
5-aminopentanoate	C(CC[NH3+])CC(=O)[O-]
malonyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
dimethylsulfonioacetate	C(C(=O)[O-])[S+](C)C
presqualene diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/[C@@H]1([C@](CC/C=C(C)/CCC=C(C)C)([C@H]1COP(OP([O-])([O-])=O)([O-])=O)C)
b-HEX-1:5|6:a	
&delta;-tocopherol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))
Na<SUP>+</SUP>	[Na+]
x-HEP-x:x	
GTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3)))
3-oxo-(9Z)-octadecenoyl-CoA	CCCCCCCC\C=C/CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
butanoyl-CoA	CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(C(OP([O-])(=O)[O-])C(O)[C@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
GLYCO-CT-PYR	
stearate	CCCCCCCCCCCCCCCCCC(=O)[O-]
acrylamide	C=CC(=O)N
L-glutamate-5-semialdehyde	C(C[C@H]([NH3+])C([O-])=O)C=O
protocatechualdehyde	C(C1(\C=C(C(/O)=C\C=1)\O))=O
1-oleoyl-<i>sn</i>-glycerol	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](CO)O
a glutathione group	C(S)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
sucrose	C([C@H]2(O[C@H](O[C@@]1(O[C@H](CO)[C@H]([C@H](O)1)O)CO)[C@@H]([C@@H](O)[C@@H]2O)O))O
enol-phenylpyruvate	C([O-])(=O)C(\O)=C\C1(\C=C/C=C\C=1)
all-<i>trans</i>-heptaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
ADP-D-ribose	C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])OC[C@@H]4([C@@H](O)[C@@H](O)C(O4)O))([O-])=O
3-phospho-hydroxypyruvate	C(OP([O-])(=O)[O-])C(=O)C(=O)[O-]
selenate	O=[Se](=O)([O-])[O-]
3-[(3a<i>S</i>,4<i>S</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC[C@@H]1(C(=O)CC[C@]2(C)(C(=O)CC[C@@H]12)))COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-]
soyasapogenol E	C[C@@]5(CC4(C1(\[C@]([C@@]2(CCC3([C@@](C(CC[C@](C(C\C=1)2)3C)O)(C)CO))C)(CC[C@]4(C(C5)=O)C)C)))C
2-<i>trans</i>-nonenoyl-CoA	CCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2,3-dimethyl-6-phytyl-1,4-benzoquinol	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(C(/C)=C(C)/C(/O)=1)/O))C)C
3-methylcrotonyl-CoA	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
7,8-dihydrofolate monoglutamate	C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))C2(CNC3(/N=C(N)\NC(=O)C(/N=2)=3))
5-methylthioribulose 1-phosphate	CSC[C@@H](O)[C@@H](O)C(=O)COP([O-])(=O)[O-]
thiamine diphosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCOP([O-])(=O)OP([O-])(=O)[O-])=2)
salicylate	C(C1(\C(\O)=C/C=C\C=1))([O-])=O
androst-4-ene-3,17-dione	C[C@@]34(CCC(=O)\C=C(CC[C@@H]1([C@H](CC[C@]2(C)(C(CC[C@@H]12)=O))3))/4)
2'-deoxycytidine	C1(\C(\N)=N/C(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](CO)O2))
glutaryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCCC(=O)[O-])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
18-hydroxystearoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
a-dara-PEN-1:4	
spermidine	C([NH3+])CC[NH2+]CCCC[NH3+]
2-C-methyl-D-erythritol-2,4-cyclodiphosphate	C[C@@]1(CO)(OP(=O)([O-])OP(=O)([O-])OC[C@@H](O)1)
5-chlorosalicylate	C(C1(/C=C(\C=C/C(/O)=1)/Cl))([O-])=O
1D-<i>myo</i>-inositol 6-monophosphate	[C@H]1(O)([C@@H](O)[C@H](O)[C@@H](OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)
6-isobutyl-4-hydroxy-2-pyrone	CC(CC1(\OC(/C=C(\C=1)/[O-])=O))C
cerotoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
Kdo<SUB>2</SUB>-(palmitoleoyl)-lipid IV<SUB>A</SUB>	CCCCCC\C=C/CCCCCCCC(O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]4([C@H](OC[C@H]1(O[C@H](OP([O-])([O-])=O)[C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@H](O)1))O[C@H](CO[C@]3(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]2(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C2))C3))[C@H]([C@@H]4OC(C[C@H](O)CCCCCCCCCCC)=O)OP([O-])([O-])=O))=O
2-oxobutanoate	CCC(=O)C(=O)[O-]
&beta;-D-fructofuranose 1-phosphate	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@](COP([O-])([O-])=O)(O)O1)
chlorophyllide <i>a</i>	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(CC)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
acetone	CC(=O)C
2-<i>trans</i>, 5-<i>cis</i>, 7-<i>trans</i>-tetradecatrienoyl-CoA	CCCCCC/C=C/C=C\C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
octanoyl-CoA	CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
ubiquinol-<i>7</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
3-oxo-tetracosapentaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
myristoyl-CoA	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
XXLG xyloglucan oligosaccharide	C8(C([C@@H](C(C(OC[C@H]7(O[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@@H](O[C@H](COC1(C([C@H](C(CO1)O)O)O))2)O[C@H]5([C@H](O)[C@@H](O)[C@@H](O[C@H](COC3(C([C@H](C(CO3)O)O)O[C@H]4([C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)))5)O[C@H]6([C@H](O)[C@@H](O)[C@H](O)O[C@H](CO)6))))[C@H](O)[C@@H](O)[C@H](O)7))O8)O)O)O)
glycerophosphoserine	C(O)[C@@H](O)COP([O-])(OC[C@H]([NH3+])C(=O)[O-])=O
3-oxohexanoyl-CoA	CCCC(CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)=O
dTDP	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2))
2-isopropylmaleate	CC(C(\C(=O)[O-])=C\C(=O)[O-])C
melibionate	C([C@@H]1([C@@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O)O)O))O
hydrogen cyanide	C#N
5-deoxy-&alpha;-ribose 1-phosphate	C[C@H]1(O[C@@H]([C@@H]([C@@H]1O)O)OP([O-])([O-])=O)
acetol	CC(=O)CO
2-phosphoglycolate	C(OP([O-])(=O)[O-])C([O-])=O
riboflavin	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(/C)=3))
&beta;-D-glucuronate	[C@H]1(O)([C@@H](O)[C@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)
